"from","to","n_transitions","mean_time","sd_time","min_time","max_time","bayes_factor","posterior_probability","bf_category","supported","avg_jumps","origin_reward","reward_percent"
"elpedregal","mmelgar",17,2.78903313202962,1.46373287830864,1.86802944853243,8.25889359158772,1.14351651281488,0.0792134207310299,"Weak",FALSE,0.00188888888888889,0.396,0.19769851
"elpedregal","mollebaya",542,2.91969499764221,0.53718346799802,1.79062170181727,8.99710621238263,1.53164548192559,0.10332185312743,"Weak",FALSE,0.0602222222222222,0.396,0.19769851
"elpedregal","paucarpata",20,4.2167294411069,1.61883826328913,1.45335652050556,6.27783780944122,1.03976068919448,0.0725474947228086,"Weak",FALSE,0.00222222222222222,0.396,0.19769851
"elpedregal","sachaca",23,8.67770186100759,1.17971155438645,3.53120770832969,9.6240459685802,1.1574642360932,0.0801022108654594,"Weak",FALSE,0.00255555555555556,0.396,0.19769851
"elpedregal","socabaya",40,2.72323088286936,0.29431041300017,2.24602402540844,3.5174171022632,1.05522887961598,0.0735473836240418,"Weak",FALSE,0.00444444444444444,0.396,0.19769851
"elpedregal","uchumayo",8,8.14287508478201,2.0638006368923,3.11704643976098,9.47895609780428,0.905402212419208,0.0637706921453172,"Negative",FALSE,0.000888888888888889,0.396,0.19769851
"elpedregal","yura",12,3.86738116452583,1.3198161436238,2.7509160964814,6.06327596054335,1.18544069556334,0.0818797911343184,"Weak",FALSE,0.00133333333333333,0.396,0.19769851
"hunter","asa",114,5.60676997942034,2.73504759930871,1.97487231240492,9.99423466966873,1.11570168893617,0.0774358404621709,"Weak",FALSE,0.0126666666666667,1.667,0.832230848
"hunter","cayma",37,6.38074667935395,1.19260878570404,2.76871168538753,8.83689276494999,0.922270193044915,0.0648816798133541,"Negative",FALSE,0.00411111111111111,1.667,0.832230848
"hunter","ccolorado",180,4.11778085538729,2.30778432793994,1.16539751642783,12.4143590331647,1.22760909685209,0.0845461615376069,"Weak",FALSE,0.02,1.667,0.832230848
"hunter","characato",156,3.30736841999692,1.02954610807425,2.13364930569492,9.27366975461474,1.19069834637165,0.0822130874347295,"Weak",FALSE,0.0173333333333333,1.667,0.832230848
"hunter","elpedregal",80,2.95865003881906,0.541083420526078,2.51258726607441,6.39620938066333,1.10703152479537,0.0768803466281524,"Weak",FALSE,0.00888888888888889,1.667,0.832230848
"hunter","jlbyr",91,6.87629291900911,2.24862167413497,1.6097147327195,9.56209902230962,1.03632784182455,0.0723252971892012,"Weak",FALSE,0.0101111111111111,1.667,0.832230848
"hunter","miraflores",359,5.32477065240951,1.90456601015867,0.0132587418241852,10.3667595242025,1.44945215820733,0.0983224086212643,"Weak",FALSE,0.0398888888888889,1.667,0.832230848
"hunter","mmelgar",432,3.94765123422431,2.45614856871189,0.359420684789208,12.3010781131324,1.80855515492827,0.119764470614376,"Weak",FALSE,0.048,1.667,0.832230848
"hunter","mollebaya",199,2.88852438622688,0.680984125661766,1.79589466316649,5.709748279682,1.15397477912234,0.079880013331852,"Weak",FALSE,0.0221111111111111,1.667,0.832230848
"hunter","paucarpata",280,4.22540908222304,1.80832132216462,0.992539864835387,7.4331953053004,1.30021788246749,0.0891012109765582,"Weak",FALSE,0.0311111111111111,1.667,0.832230848
"hunter","sachaca",302,8.72581846677914,0.855349849929793,2.07723833961987,9.95353499098276,1.57031684513123,0.105654927230308,"Weak",FALSE,0.0335555555555556,1.667,0.832230848
"hunter","socabaya",973,3.80843179393021,2.45006763059197,1.75171858606983,10.023500449156,1.9354052920698,0.12709698922342,"Weak",FALSE,0.108111111111111,1.667,0.832230848
"hunter","uchumayo",179,8.49998661875764,1.10081131154703,1.68326821595499,9.67350274089482,1.23466105711294,0.0849905566048217,"Weak",FALSE,0.0198888888888889,1.667,0.832230848
"hunter","yura",855,3.60670431536809,1.32327715843112,1.72726220575431,8.67123951431209,2.24185897523102,0.144317298077991,"Weak",FALSE,0.095,1.667,0.832230848
