null_raster,SES_deprivation_R
NA,7.52397248761295
NA,7.23858443923192
NA,7.85502272599364
NA,6.22184298469752
NA,7.66095877346927
NA,7.19453916696151
NA,6.90443683240194
NA,7.44329888304484
NA,6.25028440976712
NA,7.65525100982352
NA,7.90068482617809
NA,7.69520538228832
NA,7.83162670493533
NA,6.44937425261878
NA,6.46803651280599
NA,7.22716885641829
NA,6.87899541446607
NA,7.202749070433
NA,8.30022814910706
NA,6.67121725440432
NA,7.78043219904851
NA,7.9055743892852
NA,7.79223732344092
NA,7.52968025697421
NA,7.22716886376681
NA,6.25684929220644
NA,7.78082182064448
NA,6.53082187616662
NA,6.85893056172967
NA,7.38225245394397
NA,7.55211904532311
NA,7.12059151922883
NA,7.15867573920995
NA,7.14726020293693
NA,6.37100455450685
NA,7.97383376518614
NA,7.17009124527239
NA,7.4050055835841
NA,7.33105794154743
NA,7.47895331675689
NA,7.80936062825869
NA,6.78498289039924
NA,7.38794074286373
NA,6.78767118062058
NA,7.41069388226844
NA,7.51877120493215
NA,7.39269396050336
NA,6.53082187861613
NA,6.96461182506117
NA,7.42207043976507
NA,7.25711025475642
NA,7.03881272306181
NA,7.86006813976952
NA,5.76598175421153
NA,7.34243449985778
NA,7.84360718563812
NA,7.68373138912709
NA,7.82077614248615
NA,7.40500560555442
NA,7.30136975850144
NA,7.76905563260101
NA,6.8987485174433
NA,7.2059157594479
NA,6.60864614789396
NA,7.22146113686366
NA,7.16438350122269
NA,7.09589034482225
NA,6.89041091971202
NA,7.46757668521217
NA,7.55251128951164
NA,7.50739466696469
NA,7.65528998684151
NA,6.75654149055481
NA,7.50170637234893
NA,6.77625564353107
NA,8.21649470525919
NA,7.28555169772776
NA,6.93036523828768
NA,6.35958902394935
NA,7.16438349469068
NA,6.29680364180918
NA,7.20433782388086
NA,7.22298057168824
NA,7.74657522897198
NA,6.02853883292577
NA,7.76369850929469
NA,6.79337893936732
NA,8.13470304257249
NA,7.34703188971297
NA,7.82025016045814
NA,6.30716721922058
NA,6.96131963127709
NA,7.4098172555231
NA,6.23401824660497
NA,6.71672353321375
NA,6.63139927590667
NA,6.42662113274324
NA,7.21160399954474
NA,6.14220704804508
NA,6.55745162410541
