LR1_coefficients_null_raster	LR1_coefficients_SES_deprivation_C	LR1_R2_null_raster	LR1_R2_SES_deprivation_C	LR1_Q_SES_deprivation_C	LR2_coefficients_null_raster	LR2_coefficients_SES_deprivation_C	LR2_R2_null_raster	LR2_R2_SES_deprivation_C	LR2_Q_SES_deprivation_C
0.0051558864384021	2.53342011218663	0.04849073608163	0.048542259470544	5.15233889140099e-05	0.000169700186984084	48.1221622083114	0.0322709126953177	0.040862876301825	0.00859196360650737
0.00413505003969747	1.67582465982241	0.0358432668669227	0.0253747903417605	-0.0104684765251622	0.00014553960025195	24.4816466675953	0.0201623103622211	0.012605137861191	-0.00755717250103008
0.00458595065211012	1.61605718242419	0.0319195396424104	0.0195262720035746	-0.0123932676388357	0.0001086198540589	8.51603083696514	0.00830693781726387	0.00137330205915073	-0.00693363575811313
0.0154680570404742	5.22154403817897	0.13565921441336	0.0725879238422562	-0.0630712905711036	0.000733814924840671	103.699101143746	0.0584117744420475	0.0287666693293278	-0.0296451051127197
0.0113555668013313	5.04285810414255	0.0844124305056045	0.060716440197971	-0.0236959903076335	0.000177349161578829	39.5937990880292	0.00931996494188284	0.00561394845893341	-0.00370601648294942
0.0076487552557048	3.18183076234806	0.120360722487833	0.0986278385413386	-0.0217328839464946	0.000198255899740517	37.6675564031603	0.0360548191157569	0.0280590478526405	-0.00799577126311636
0.00382896958392575	1.61875220681933	0.0477366784295935	0.0378150770541538	-0.0099216013754397	6.65956151782154e-05	15.9896288997115	0.00798961752856393	0.00784501733100048	-0.00014460019756345
0.00288183107499193	1.0427701945954	0.00916089311653867	0.00471624543412372	-0.00444464768241495	9.36918997048084e-05	14.9666582438628	0.00403202813594716	0.00183760424437371	-0.00219442389157345
0.00853588527459424	3.39464290439807	0.119245291886279	0.0802181989965476	-0.0390270928897313	0.000369507292701265	57.3406032983067	0.0795923102168081	0.0447638621720236	-0.0348284480447845
0.00287870581709669	1.21520172738365	0.00508689017407037	0.00456369526481791	-0.000523194909252463	6.5200352555519e-05	24.61061857358	0.000779003072207199	0.0024495236325123	0.0016705205603051
0.00549769314583212	0.852088632400687	0.0140121552218264	0.00168043931712838	-0.012331715904698	6.99647457647007e-05	-0.594008481282464	0.0011989701056691	1.70964813468756e-06	-0.00119726045753442
0.00471930663429093	1.83222160016471	0.0286166917016912	0.0206673114824884	-0.0079493802192028	4.21768506557291e-05	7.93008665303597	0.000934225944702255	0.000738808663709434	-0.000195417280992822
0.0170866088233274	6.6169600702628	0.136109947643521	0.0647387537505509	-0.0713711938929698	0.00102470045022148	192.452446491051	0.0751991666425676	0.0238780268898919	-0.0513211397526756
0.0117537704043814	4.38339200315996	0.146909441226174	0.082133144256309	-0.0647762969698654	0.000383298356036875	68.0472791353776	0.0645047012872479	0.0321308522493255	-0.0323738490379224
0.0109721888216614	4.46822061244419	0.0915570662360138	0.0621763742836118	-0.0293806919524021	0.000294705608379982	61.3202337327614	0.0416755366530223	0.0303922749407203	-0.011283261712302
-0.00215353078275995	-1.09235583991604	0.00897924199481146	0.0121959429255069	0.00321670093069546	-0.000104528065904928	-22.5374226848764	0.014429446053707	0.0164463925448076	0.00201694649110055
0.00326397480946805	1.52940946942986	0.0153142690525169	0.0134176470787016	-0.00189662197381522	1.76808229770002e-05	0.395666327311497	0.000238438814778676	2.05209199552456e-06	-0.000236386722783152
0.00797009673121525	2.90589927115582	0.107707909940843	0.069058696207457	-0.038649213733386	0.000245091863235513	41.1240246278411	0.0416400326710776	0.0240752991422032	-0.0175647335288744
0.0046739075714382	1.53424669604847	0.0294098929755889	0.0153980452907197	-0.0140118476848692	5.9305462468174e-05	3.4615278396827	0.0016619953927578	0.000132213044469707	-0.0015297823482881
0.0106230133218402	5.10263409766423	0.0671533338645169	0.0509590851234409	-0.0161942487410759	0.000391280866981243	124.30708341028	0.0255795240232217	0.022536192242203	-0.00304333178101869
0.00388689459422557	0.584260344647182	0.0118593146108175	0.00136398216858681	-0.0104953324422307	1.62145605526373e-06	-17.3952529388849	7.50771867084878e-07	0.00211919971669926	0.00211844894483218
0.0109263980795533	5.14584108765923	0.11478219267572	0.117372460011068	0.00259026733534819	0.000450619733616713	107.133921425995	0.0652376152051968	0.0820667397591714	0.0168291245539746
0.0210717901205201	8.37991064504974	0.234140917304648	0.183556538481151	-0.0505843788234963	0.00134219363116336	279.30456828452	0.219805025055193	0.191204460912224	-0.0286005641429698
0.0174028401373578	7.20915380693937	0.14314917939943	0.116102528363772	-0.0270466510356578	0.000913658392658771	187.442855445117	0.111838391043642	0.108838489912928	-0.00299990113071379
0.00549342835603307	1.8482232053318	0.0394412867968571	0.020522528001102	-0.0189187587957551	0.000126521672749895	15.1239244419662	0.00964513825361659	0.00316136051729086	-0.00648377773632573
0.00159301270371479	0.813057900997613	0.0046785173781627	0.00722294232264349	0.00254442494448079	0.000124129983621256	24.0576818700596	0.0133546562895282	0.0137949550168485	0.000440298727320303
0.00998535163003447	4.76116276883192	0.103180289308427	0.0978152396771597	-0.00536504963126684	0.000376914936122533	87.4343046652222	0.0406858433499155	0.0375760727047341	-0.00310977064518143
0.00571325681624664	1.63261743479	0.0403354979713395	0.0162209791246716	-0.0241145188466679	0.000203548625392628	9.30096520876235	0.0160289015113375	0.000868521982556965	-0.0151603795287806
0.0103901126691383	3.87564198146522	0.125042195841609	0.105193120810312	-0.0198490750312966	0.000609660609786548	100.665293390122	0.0668926324697673	0.0560922298583747	-0.0108004026113926
0.0145159984359194	4.30260790571178	0.15935930162544	0.063975455752445	-0.0953838458729949	0.000351330113404573	18.162646467479	0.0272354426908297	0.0017937235059684	-0.0254417191848613
0.0176679286216255	6.67951672116144	0.099852417037274	0.0662144310948421	-0.0336379859424319	0.00218691535500648	260.060662564575	0.0809889387181993	0.0332145803082241	-0.0477743584099752
0.00287253132552856	0.877813255228082	0.0160381612314213	0.00644686417387186	-0.00959129705754946	9.61436976122705e-05	15.0210803356327	0.00876926352813743	0.00382717477242472	-0.00494208875571271
0.00392361464158106	1.32889848584636	0.0222307628695972	0.011510196951988	-0.0107205659176092	0.00012734460868795	21.484218029732	0.015254496301015	0.00917595163461621	-0.00607854466639881
0.0134211479396794	4.95364426102865	0.1207549263944	0.0692284178408759	-0.0515265085535239	0.000454685312681681	79.2107912169241	0.0610964154818566	0.0344608754020198	-0.0266355400798368
0.0144019952786538	4.33552340226543	0.0811044457869707	0.0339864062244642	-0.0471180395625064	0.000305774498326309	22.740235074961	0.0119163232277667	0.00154206193710075	-0.010374261290666
0.00800137197741126	2.87264819551487	0.0910687416180943	0.0610729461149574	-0.0299957955031368	0.00027268917370026	39.210266531567	0.0498629900273454	0.0280035848856072	-0.0218594051417383
0.00938218602977928	3.74427341766083	0.10676090480526	0.0853338389889233	-0.0214270658163368	0.00039685662446614	81.1538861013497	0.0914462329857083	0.0784487408457377	-0.0129974921399706
0.00341777219713435	1.30350723335441	0.0390021110170906	0.0312428415438594	-0.00775926947323118	2.97565167867292e-05	5.45694720406137	0.00142262304345827	0.00156798831430479	0.000145365270846529
0.00733310685956161	1.4850801492792	0.0273926150472636	0.00510269812404364	-0.0222899169232199	0.000186493619025557	-8.71942051070874	0.00328562748764304	0.000144069686692895	-0.00314155780095015
0.00966427814904749	3.90065936523708	0.198860845494784	0.156308167248135	-0.0425526782466488	0.000407384363798436	77.8804687532306	0.155081246289432	0.138903924457402	-0.0161773218320304
0.0107761311670258	4.55291867742199	0.0537786151135852	0.0448156582129421	-0.0089629569006431	0.000344820317204087	67.9301896692396	0.0163342619141792	0.0121764387834194	-0.00415782313075983
-0.000158922769380857	-0.216138922044073	0.000106951358049207	0.000985408500606063	0.000878457142556857	3.02293613269832e-05	2.33470823067849	0.002875166588426	0.000392961896995609	-0.00248220469143039
0.00663073637595228	2.09605197299518	0.0238514915213234	0.0120331536604954	-0.011818337860828	0.000216400985445001	37.57433559333	0.0134087095085047	0.00929445180567943	-0.00411425770282522
0.0100994466383583	3.94477506559547	0.0561967242102527	0.0358898000341342	-0.0203069241761185	0.000191581552376804	24.813548299932	0.00669593895932965	0.00219717538395868	-0.00449876357537097
-0.000772085964123996	-0.229313744143643	0.00317794478235108	0.0014402146628268	-0.00173773011952428	-4.90259935867915e-05	-5.90392495915279	0.0101053780080106	0.00327173848675042	-0.00683363952126019
0.0144971781257602	5.43626429890055	0.255985423436336	0.180124432856314	-0.0758609905800222	0.00069041726669692	119.788966498283	0.188797329938242	0.135678895626936	-0.0531184343113062
0.0123268770698346	5.73496007976334	0.0788299778984355	0.0859224784683216	0.00709250056988601	0.00021581906241389	52.9000685553485	0.00845488821043189	0.0118372436982508	0.0033823554878189
-0.000865857122069752	-0.324625010466278	0.00574866481494992	0.00429906538149073	-0.00144959943345919	-5.56668795327862e-05	-10.166184119748	0.0145457202259838	0.0104974621761211	-0.00404825804986269
0.00307627850657899	1.02845803482319	0.0139020253885226	0.00702368205462029	-0.00687834333390228	6.57526924825383e-05	1.49069911414991	0.00191556483444011	2.07786606666441e-05	-0.00189478617377347
0.00736079812290837	1.71479513301697	0.0563278616028515	0.0167611069511509	-0.0395667546517006	0.000139067789101877	7.23320687541055	0.00695342851718382	0.000673448164776281	-0.00627998035240754
0.0123447890057339	4.279873146669	0.0830464961799344	0.0472714014486241	-0.0357750947313103	0.000386920552320318	50.8301730548396	0.0226641252975035	0.010645343226506	-0.0120187820709975
0.00164473002755727	0.331662478199712	0.00928340086756818	0.00192563014780443	-0.00735777071976376	8.13624783070902e-05	5.07132895604816	0.0151667403593754	0.00146452337220008	-0.0137022169871753
0.00735587990914544	1.95392667847007	0.058916673236518	0.0206889517516179	-0.0382277214849	0.000146444425940073	5.59559404531585	0.00453882936408895	0.000151827741545456	-0.00438700162254349
0.000384905333094285	-0.481200095585498	0.000272431556077113	0.00204415366100096	0.00177172210492385	-8.99269894219305e-07	-8.58817253720971	1.07434036580592e-06	0.00201104841162398	0.00200997407125817
0.0167365231931431	7.31025252039859	0.132668804936689	0.110183078504616	-0.0224857264320737	0.000723390388966401	121.044765787122	0.0871987636436138	0.0571007713566087	-0.0300979922870051
0.00577472508259989	1.7508097708019	0.0554745582812586	0.0210489750972446	-0.034425583184014	0.000112081190535608	6.63499526609324	0.00756118361618441	0.000464677941684648	-0.00709650567449976
-0.00556157750309707	-2.95517404143004	0.0444584013649618	0.0719303737583804	0.0274719723934185	-0.000150433414637383	-47.4093160103271	0.0211634985373243	0.052292296272752	0.0311287977354277
0.0043894976091537	1.37417291905595	0.0449142907373485	0.0195299439226271	-0.0253843468147214	0.000124831987130865	20.2940090072154	0.0198507779684084	0.0098937216101291	-0.00995705635827928
0.00763104779688144	3.15484352789997	0.070278023723816	0.052777850481832	-0.0175001732419839	0.000229787413223559	42.8134631404143	0.024680207235491	0.0157841093598036	-0.0088960978756874
0.010181870641866	3.07111930134868	0.045977355730307	0.024323187242104	-0.021654168488203	0.000140656398045782	18.9922330505279	0.00293421339671743	0.00143556367009031	-0.00149864972662712
0.00327873087747418	1.14946046820155	0.0135423629103861	0.00765705709104706	-0.00588530581933908	3.14212198378378e-05	3.41863913065367	0.000697802881507387	0.000158990270232452	-0.000538812611274935
0.010540133210797	2.68425724990933	0.0745940617526255	0.0259811233459839	-0.0486129384066415	0.000244744367147171	10.4853912408724	0.0142327079365221	0.000870853401233837	-0.0133618545352883
0.00461701310521378	2.1886129551292	0.0402354142013371	0.0383542170545135	-0.00188119714682367	0.000135054100320788	34.6745209094523	0.0203853200240702	0.0223863321365423	0.00200101211247213
0.00616370748634561	2.89891486757438	0.0522406960702326	0.0527350630572278	0.000494366986995176	0.000239033573929274	51.1879079379634	0.0357276326324538	0.03692892735989	0.00120129472743618
0.00567393900571525	1.35311909859591	0.0354876401646939	0.0111817849391013	-0.0243058552255927	2.40620721172536e-05	-6.13978109597851	0.000143964563235162	0.000252256330295107	0.000108291767059945
