LR1_coefficients_null_raster	LR1_coefficients_SES_deprivation_R	LR1_R2_null_raster	LR1_R2_SES_deprivation_R	LR1_Q_SES_deprivation_R	LR2_coefficients_null_raster	LR2_coefficients_SES_deprivation_R	LR2_R2_null_raster	LR2_R2_SES_deprivation_R	LR2_Q_SES_deprivation_R
-0.00215353078275995	-0.000222707951585389	0.00897924199481146	0.00286829455621753	-0.00611094743859393	-0.000104528065904928	-2.4881804259741e-06	0.014429446053707	0.00767167158669165	-0.00675777446701539
0.00326397480946805	0.000533505609636017	0.0153142690525169	0.0164979322756343	0.00118366322311739	1.76808229770002e-05	9.42251622741464e-07	0.000238438814778676	0.000980181557832727	0.00074174274305405
0.00797009673121525	0.00133132323918743	0.107707909940843	0.115229737758052	0.00752182781720864	0.000245091863235513	7.01471928842893e-06	0.0416400326710776	0.0473002833908622	0.00566025071978463
0.0046739075714382	0.000949730715888123	0.0294098929755889	0.043238628858663	0.0138287358830741	5.9305462468174e-05	3.62576107537748e-06	0.0016619953927578	0.00700609885761308	0.00534410346485528
0.0106230133218402	0.0015138309798607	0.0671533338645169	0.0697000436196728	0.0025467097551559	0.000391280866981243	7.19031166687472e-06	0.0255795240232217	0.0232563568133208	-0.00232316720990091
0.00388689459422557	0.00104288120512827	0.0118593146108175	0.0302630107106507	0.0184036960998332	1.62145605526373e-06	4.3584994475669e-06	7.50771867084878e-07	0.00557528133494564	0.00557453056307855
0.0109263980795533	0.00168683107117247	0.11478219267572	0.102999725233795	-0.0117824674419249	0.000450619733616713	1.07951899956252e-05	0.0652376152051968	0.0497511462724565	-0.0154864689327403
0.0210717901205201	0.00325787725681401	0.234140917304648	0.223034984291083	-0.0111059330135648	0.00134219363116336	3.30489098944271e-05	0.219805025055193	0.202494587173661	-0.0173104378815322
0.0174028401373578	0.00301203664236855	0.14314917939943	0.149747731056482	0.00659855165705234	0.000913658392658771	2.7310160204535e-05	0.111838391043642	0.104566850583077	-0.00727154046056479
0.00549342835603307	0.000982835301807882	0.0394412867968571	0.0502967634992584	0.0108554767024013	0.000126521672749895	4.52730072712945e-06	0.00964513825361659	0.017313707891991	0.00766856963837446
0.00159301270371479	0.000181362902319796	0.0046785173781627	0.00174552617510649	-0.00293299120305621	0.000124129983621256	2.79210807333965e-06	0.0133546562895282	0.00720376456124697	-0.00615089172828124
0.00998535163003447	0.00141696924489832	0.103180289308427	0.0902043925048587	-0.0129758968035679	0.000376914936122533	9.51125296539165e-06	0.0406858433499155	0.0442238242293073	0.00353798087939172
0.00571325681624664	0.00119384620743894	0.0403354979713395	0.068179846359318	0.0278443483879785	0.000203548625392628	1.01652594641027e-05	0.0160289015113375	0.054152698759882	0.0381237972485444
0.0103901126691383	0.00170714516006099	0.125042195841609	0.109270448380872	-0.0157717474607371	0.000609660609786548	1.52473631140656e-05	0.0668926324697673	0.0556650025245896	-0.0112276299451777
0.0145159984359194	0.00274149624980502	0.15935930162544	0.251426528564442	0.0920672269390025	0.000351330113404573	2.48434579072911e-05	0.0272354426908297	0.153867436519815	0.126631993828985
0.0176679286216255	0.0023365299709659	0.099852417037274	0.0913693779593754	-0.00848303907789859	0.00218691535500648	3.12086818656893e-05	0.0809889387181993	0.0554921863011127	-0.0254967524170866
0.00287253132552856	0.000582852913849161	0.0160381612314213	0.0248980430796561	0.00885988184823481	9.61436976122705e-05	3.28674427946693e-06	0.00876926352813743	0.0138043450365731	0.00503508150843569
0.00392361464158106	0.000756263125408811	0.0222307628695972	0.0318879347649322	0.00965717189533501	0.00012734460868795	3.76639731864484e-06	0.015254496301015	0.0183568490540186	0.00310235275300361
0.0134211479396794	0.00250886543619248	0.1207549263944	0.171196434912448	0.0504415085180486	0.000454685312681681	1.62348781615743e-05	0.0610964154818566	0.108672148339666	0.0475757328578091
0.0144019952786538	0.00272301840167995	0.0811044457869707	0.118109976137556	0.0370055303505852	0.000305774498326309	1.79682568793229e-05	0.0119163232277667	0.0446384256822116	0.0327221024544449
