null_raster,SES_deprivation_R
NA,68.5228310415189
NA,57.9063918753846
NA,65.0410955703422
NA,61.4095562619154
NA,61.2739721128385
NA,59.4755398942342
NA,60.7838451528712
NA,66.2920959577528
NA,58.2810006581069
NA,70.977168932353
NA,62.1872140479414
NA,62.1872141328576
NA,57.5415240343113
NA,71.2502842274949
NA,68.0662098061549
NA,70.2351596714699
NA,57.7351590835885
NA,57.128292562216
NA,71.148401691489
NA,64.8794080063752
NA,65.8464160177081
NA,64.3105798011754
NA,65.8401825003428
NA,69.1506846506302
NA,66.2968030825053
NA,59.1050225153361
NA,68.1803650006856
NA,64.4132416150341
NA,65.7326503532332
NA,66.6427757211106
NA,67.838487906964
NA,63.5142201498507
NA,64.5273967703728
NA,62.2442916060147
NA,49.2305927929813
NA,71.7053471002155
NA,64.9269403170233
NA,58.7929460245595
NA,72.1604093089446
NA,64.3674623469851
NA,68.0091322872737
NA,51.284413490686
NA,63.2298060472508
NA,69.0365294560994
NA,57.4277581745447
NA,70.169510740469
NA,66.582191800418
NA,58.8767119303142
NA,66.3538811435438
NA,55.0386798259748
NA,63.8555174817811
NA,70.2351595865537
NA,56.858929897738
NA,50.7716888009685
NA,54.5267344334833
NA,72.0045660358586
NA,67.780432111981
NA,70.5205476382008
NA,49.0091005917702
NA,61.1027393602345
NA,62.6040951660469
NA,60.6700791498907
NA,61.7508527150333
NA,56.6313988031381
NA,62.301369549477
NA,58.7054788511093
NA,64.2990864923556
NA,68.2945199796598
NA,61.3526729609779
NA,66.4109583358242
NA,67.8373144820282
NA,65.9601817342609
NA,67.780432229156
NA,66.3583614167093
NA,64.2420087317898
NA,70.1294387148828
NA,66.3014789034482
NA,67.3242007542963
NA,59.9611868466416
NA,72.3470318480714
NA,69.3789949874355
NA,62.8150679640574
NA,61.5233215878848
NA,60.1324194490093
NA,65.3835612388506
NA,58.5342460397172
NA,71.8333332963186
NA,59.5045658464301
NA,56.9931500317299
NA,66.927189810691
NA,63.6848689395006
NA,70.6814557228479
NA,56.8219172334018
NA,65.3264838048856
NA,63.343571705216
NA,58.167234850418
NA,56.7451642658116
NA,68.463026092321
NA,66.1308300161524
NA,58.5654145979637
