null_raster,SES_deprivation_C
NA,668.808222052169
NA,576.342470351964
NA,644.26484298706
NA,581.204781229585
NA,667.095893441814
NA,569.259390040062
NA,614.765645518645
NA,666.52118979123
NA,503.275318497277
NA,693.351601796607
NA,714.470319669541
NA,567.210049093586
NA,734.788395227426
NA,646.051196414049
NA,616.867582974368
NA,585.474888056925
NA,517.552518034634
NA,656.78465150394
NA,621.433792741331
NA,594.85665956048
NA,638.656430293269
NA,678.474404865564
NA,686.502286153297
NA,672.803654971188
NA,648.260276115104
NA,636.27397516329
NA,499.287676824282
NA,602.027401283996
NA,574.947673289849
NA,547.643917409226
NA,734.1042360391
NA,609.077365341447
NA,681.365299851927
NA,653.397262102937
NA,568.92237838327
NA,680.74971378053
NA,559.219181844633
NA,530.010244323939
NA,648.32651131796
NA,537.405010913419
NA,607.164388160183
NA,551.625716902697
NA,653.44596019133
NA,531.251146656193
NA,665.96018362208
NA,652.308308259619
NA,656.25114467046
NA,577.484023211754
NA,523.260279145959
NA,670.510810982245
NA,672.786127292256
NA,647.689500051002
NA,589.168377612638
NA,516.981741134435
NA,574.37884271511
NA,709.333333159146
NA,630.692835108005
NA,696.776257136097
NA,633.536979232632
NA,605.452057825376
NA,680.180889975903
NA,581.204781854519
NA,552.763370605052
NA,562.43345147351
NA,632.278543655186
NA,568.922378592295
NA,659.675798808058
NA,675.657536180052
NA,687.575656929928
NA,558.077631440881
NA,671.079640879973
NA,716.017065992127
NA,636.381118566103
NA,741.045508114551
NA,587.757996964128
NA,672.821306785767
NA,588.030720056527
NA,637.415526298627
NA,538.671237475251
NA,703.054796976586
NA,613.442926903294
NA,633.4200945815
NA,640.36291368504
NA,651.684935164778
NA,532.392698784397
NA,601.456626996602
NA,536.958909544226
NA,647.118723150802
NA,630.566213790685
NA,597.131971808424
NA,644.344712918122
NA,629.555179322539
NA,651.684934171912
NA,714.470321289481
NA,510.670085347146
NA,616.472130785216
NA,627.848693743501
NA,630.692836982805
NA,487.348127137272
NA,502.706491099283
