LR1_coefficients_null_raster	LR1_coefficients_SES_deprivation_C	LR1_R2_null_raster	LR1_R2_SES_deprivation_C	LR1_Q_SES_deprivation_C	LR2_coefficients_null_raster	LR2_coefficients_SES_deprivation_C	LR2_R2_null_raster	LR2_R2_SES_deprivation_C	LR2_Q_SES_deprivation_C
0.0051558864384021	0.0310231278880448	0.04849073608163	0.0487717342338124	0.000280998152182417	0.000169700186984084	0.00699444414404533	0.0322709126953177	0.0395052529449731	0.00723434024965543
0.00413505003969747	0.0215403022102158	0.0358432668669227	0.0273766370191758	-0.00846662984774693	0.00014553960025195	0.00403841278912013	0.0201623103622211	0.014060803380014	-0.00610150698220707
0.00458595065211012	0.0212354333497824	0.0319195396424104	0.0218808837547295	-0.0100386558876809	0.0001086198540589	0.00170036570182535	0.00830693781726387	0.00226617087447135	-0.00604076694279252
0.0154680570404742	0.0682944895752075	0.13565921441336	0.0812511711042401	-0.0544080433091197	0.000733814924840671	0.0163451248879704	0.0584117744420475	0.030672715128162	-0.0277390593138856
0.0113555668013313	0.0639928763811948	0.0844124305056045	0.0658584619519216	-0.0185539685536829	0.000177349161578829	0.0060011969583778	0.00931996494188284	0.0061581926363799	-0.00316177230550293
0.0076487552557048	0.0399002785846549	0.120360722487833	0.101399500031078	-0.0189612224567553	0.000198255899740517	0.00575497669070713	0.0360548191157569	0.0285810949113467	-0.00747372420441021
0.00382896958392575	0.0204016328316112	0.0477366784295935	0.0396558184768963	-0.0080808599526972	6.65956151782154e-05	0.00237026635511779	0.00798961752856393	0.00783850563410414	-0.000151111894459792
0.00288183107499193	0.013823507114035	0.00916089311653867	0.00554281314929078	-0.00361807996724789	9.36918997048084e-05	0.00252668638757327	0.00403202813594716	0.00232280609604598	-0.00170922203990119
0.00853588527459424	0.0446348098816437	0.119245291886279	0.0908095793412928	-0.028435712544986	0.000369507292701265	0.00917462872690117	0.0795923102168081	0.0496959114010881	-0.0298963988157201
0.00287870581709669	0.0152717892430583	0.00508689017407037	0.00455232495789645	-0.000534565216173921	6.5200352555519e-05	0.00322806957169932	0.000779003072207199	0.00179209324313115	0.00101309017092395
0.00549769314583212	0.0142754221731942	0.0140121552218264	0.00302351096104457	-0.0109886442607819	6.99647457647007e-05	0.000399983364252949	0.0011989701056691	3.42625349021234e-05	-0.00116470757076698
0.00471930663429093	0.0236306896241215	0.0286166917016912	0.0221791066616351	-0.00643758504005604	4.21768506557291e-05	0.001186717655443	0.000934225944702255	0.000710288073473727	-0.000223937871228528
0.0170866088233274	0.0870618409825026	0.136109947643521	0.0765008283148118	-0.059609119328709	0.00102470045022148	0.0316614058841769	0.0751991666425676	0.0304118466331646	-0.044787320009403
0.0117537704043814	0.0573869941505199	0.146909441226174	0.0932442845973339	-0.0536651566288405	0.000383298356036875	0.0108821549144263	0.0645047012872479	0.0368590067248659	-0.027645694562382
0.0109721888216614	0.0559957536822466	0.0915570662360138	0.0658851445016169	-0.0256719217343969	0.000294705608379982	0.00921081903817238	0.0416755366530223	0.0314745696371421	-0.0102009670158801
-0.00215353078275995	-0.0133602957174417	0.00897924199481146	0.0117130719647003	0.00273382996988884	-0.000104528065904928	-0.00344090655349731	0.014429446053707	0.0161179226785973	0.00168847662489028
0.00326397480946805	0.0188487879030804	0.0153142690525169	0.0138165079145897	-0.00149776113792721	1.76808229770002e-05	0.000148163577067207	0.000238438814778676	1.31153217919669e-05	-0.000225323492986709
0.00797009673121525	0.0387883450294809	0.107707909940843	0.0788585844697489	-0.0288493254710941	0.000245091863235513	0.00671513740277399	0.0416400326710776	0.0279042241249471	-0.0137358085461305
0.0046739075714382	0.0206597993444016	0.0294098929755889	0.0180510074238767	-0.0113588855517122	5.9305462468174e-05	0.000781303069977033	0.0016619953927578	0.000286071812697599	-0.0013759235800602
0.0106230133218402	0.0639518860732988	0.0671533338645169	0.0551063596647846	-0.0120469741997323	0.000391280866981243	0.0181670324220463	0.0255795240232217	0.0240381464392947	-0.00154137758392703
0.00388689459422557	0.00945171974201649	0.0118593146108175	0.00228993921667255	-0.00956937539414494	1.62145605526373e-06	-0.00229113528816978	7.50771867084878e-07	0.00155105954421341	0.00155030877234632
0.0109263980795533	0.0631741656704404	0.11478219267572	0.115951511383966	0.00116931870824545	0.000450619733616713	0.0159178453731877	0.0652376152051968	0.0768393948480723	0.0116017796428755
0.0210717901205201	0.107662611513956	0.234140917304648	0.195222349194274	-0.0389185681103733	0.00134219363116336	0.0430905123984839	0.219805025055193	0.199322006547669	-0.0204830185075241
0.0174028401373578	0.0918708423237039	0.14314917939943	0.123074012127309	-0.0200751672721206	0.000913658392658771	0.0286902888428555	0.111838391043642	0.11043000829791	-0.00140838274573152
0.00549342835603307	0.0249895807638637	0.0394412867968571	0.0242241831747108	-0.0152171036221463	0.000126521672749895	0.00270098628592713	0.00964513825361659	0.00408845760747982	-0.00555668064613677
0.00159301270371479	0.00984894129341961	0.0046785173781627	0.00675408818268703	0.00207557080452433	0.000124129983621256	0.00369262890764736	0.0133546562895282	0.0136941141993107	0.000339457909782449
0.00998535163003447	0.058800047812464	0.103180289308427	0.0997623414347405	-0.00341794787368607	0.000376914936122533	0.0129837544630281	0.0406858433499155	0.0377056286197319	-0.00298021473018365
0.00571325681624664	0.0225075486684042	0.0403354979713395	0.0196369169670503	-0.0206985810042891	0.000203548625392628	0.00225392781308736	0.0160289015113375	0.00203761410829266	-0.0139912874030449
0.0103901126691383	0.0510578064688138	0.125042195841609	0.111209334343862	-0.013832861497747	0.000609660609786548	0.0174708695308975	0.0668926324697673	0.0610758782258091	-0.00581675424395822
0.0145159984359194	0.0590123758266876	0.15935930162544	0.0774387756505472	-0.0819205259748928	0.000351330113404573	0.00371554826817129	0.0272354426908297	0.00316581706489289	-0.0240696256259368
0.0176679286216255	0.0903566561305398	0.099852417037274	0.0759545434054973	-0.0238978736317767	0.00218691535500648	0.0506868709331542	0.0809889387181993	0.0451076061622252	-0.0358813325559741
0.00287253132552856	0.0120423504505034	0.0160381612314213	0.00802735328427096	-0.00801080794715037	9.61436976122705e-05	0.00249111460470438	0.00876926352813743	0.00472008806148956	-0.00404917546664787
0.00392361464158106	0.0178699241233542	0.0222307628695972	0.0135045683452691	-0.00872619452432808	0.00012734460868795	0.00356662706815564	0.015254496301015	0.0106936683057438	-0.00456082799527119
0.0134211479396794	0.0640627239306426	0.1207549263944	0.077108273313667	-0.0436466530807327	0.000454685312681681	0.012382205322511	0.0610964154818566	0.0378233791226707	-0.0232730363591859
0.0144019952786538	0.0592042981346606	0.0811044457869707	0.0409396333472724	-0.0401648124396983	0.000305774498326309	0.00422059834368049	0.0119163232277667	0.00225508270306032	-0.00966124052470639
0.00800137197741126	0.0373664220614907	0.0910687416180943	0.066380073319705	-0.0246886682983893	0.00027268917370026	0.00648724223178637	0.0498629900273454	0.0317355427748544	-0.0181274472524911
0.00938218602977928	0.0479202046300565	0.10676090480526	0.0902464472673473	-0.0165144575379128	0.00039685662446614	0.0124924615673007	0.0914462329857083	0.081696579112154	-0.00974965387355435
0.00341777219713435	0.0169808711882414	0.0390021110170906	0.0334596877269794	-0.00554242329011113	2.97565167867292e-05	0.000934657181587866	0.00142262304345827	0.00179377766310593	0.000371154619647662
0.00733310685956161	0.0226504562146181	0.0273926150472636	0.00770460799594383	-0.0196880070513198	0.000186493619025557	-0.000254061291335259	0.00328562748764304	5.3395688940304e-06	-0.00328028791874901
0.00966427814904749	0.0492097640916559	0.198860845494784	0.162948167601352	-0.0359126778934323	0.000407384363798436	0.0118930254273416	0.155081246289432	0.140665312081615	-0.0144159342078176
0.0107761311670258	0.057511157412484	0.0537786151135852	0.0464975670560944	-0.00728104805749077	0.000344820317204087	0.0104687459557291	0.0163342619141792	0.0126754212818742	-0.00365884063230498
-0.000158922769380857	-0.00240802347377091	0.000106951358049207	0.000777885372724239	0.000670934014675032	3.02293613269832e-05	0.000464625334022099	0.002875166588426	0.000632458534576003	-0.00224270805385
0.00663073637595228	0.0279737190423683	0.0238514915213234	0.0138299302781238	-0.0100215612431996	0.000216400985445001	0.00595250415113036	0.0134087095085047	0.010126919482003	-0.0032817900265016
0.0100994466383583	0.0508199193408437	0.0561967242102527	0.0394743273389375	-0.0167223968713153	0.000191581552376804	0.00419501654758797	0.00669593895932965	0.00275133495825224	-0.00394460400107741
-0.000772085964123996	-0.0031082176982908	0.00317794478235108	0.00170383854743467	-0.00147410623491641	-4.90259935867915e-05	-0.0010459491594556	0.0101053780080106	0.00433198269743386	-0.00577339531057674
0.0144971781257602	0.0698797844074221	0.255985423436336	0.192861806573872	-0.0631236168624642	0.00069041726669692	0.0186508472945388	0.188797329938242	0.142616960394469	-0.0461803695437739
0.0123268770698346	0.0710923385813137	0.0788299778984355	0.085497680392132	0.00666770249369646	0.00021581906241389	0.00779017056664019	0.00845488821043189	0.0109896814586557	0.00253479324822381
-0.000865857122069752	-0.00432796641253249	0.00574866481494992	0.00494142714471365	-0.000807237670236267	-5.56668795327862e-05	-0.00165451347445619	0.0145457202259838	0.0120784927408441	-0.00246722748513961
0.00307627850657899	0.0137915261938129	0.0139020253885226	0.00830295061163187	-0.0055990747768907	6.57526924825383e-05	0.000654986994788675	0.00191556483444011	0.000173720998878088	-0.00174184383556202
0.00736079812290837	0.0250322364975335	0.0563278616028515	0.0220625905728613	-0.0342652710299902	0.000139067789101877	0.00150004202845332	0.00695342851718382	0.00109102434189904	-0.00586240417528478
0.0123447890057339	0.0559952721614576	0.0830464961799344	0.052624359600148	-0.0304221365797864	0.000386920552320318	0.00821128683079863	0.0226641252975035	0.0115843683463218	-0.0110797569511817
0.00164473002755727	0.00513964947821617	0.00928340086756818	0.00296626279409646	-0.00631713807347172	8.13624783070902e-05	0.00112138164312439	0.0151667403593754	0.00291863640124684	-0.0122481039581286
0.00735587990914544	0.0270247837399235	0.058916673236518	0.025380007476541	-0.0335366657599769	0.000146444425940073	0.00137161761243904	0.00453882936408895	0.000386235212461982	-0.00415259415162697
0.000384905333094285	-0.00489517231547845	0.000272431556077113	0.00137937702495897	0.00110694546888186	-8.99269894219305e-07	-0.00115069958485941	1.07434036580592e-06	0.00156174126656092	0.00156066692619511
0.0167365231931431	0.0910515891455632	0.132668804936689	0.113280802195856	-0.019388002740833	0.000723390388966401	0.0187468256648213	0.0871987636436138	0.0595938209138563	-0.0276049427297575
0.00577472508259989	0.023982211162329	0.0554745582812586	0.0261376610391779	-0.0293368972420807	0.000112081190535608	0.00151719893647996	0.00756118361618441	0.00107751028174075	-0.00648367333444365
-0.00556157750309707	-0.0360631124326535	0.0444584013649618	0.0675232224190645	0.0230648210541027	-0.000150433414637383	-0.0069783962647571	0.0211634985373243	0.0466964807437466	0.0255329822064223
0.0043894976091537	0.0185129794306344	0.0449142907373485	0.0233485882349669	-0.0215657025023817	0.000124831987130865	0.00326207731843915	0.0198507779684084	0.0113956421196506	-0.0084551358487578
0.00763104779688144	0.0407957262922455	0.070278023723816	0.0576015775036935	-0.0126764462201225	0.000229787413223559	0.00686913920512832	0.024680207235491	0.017857126052892	-0.00682308118259906
0.010181870641866	0.041116192460426	0.045977355730307	0.0273746104948722	-0.0186027452354348	0.000140656398045782	0.00307985955838901	0.00293421339671743	0.00156428429089275	-0.00136992910582468
0.00327873087747418	0.0149013666331062	0.0135423629103861	0.00847396518613753	-0.00506839772424861	3.14212198378378e-05	0.000609446103078731	0.000697802881507387	0.000223801710002725	-0.000474001171504662
0.010540133210797	0.038151984999319	0.0745940617526255	0.033175744694149	-0.0414183170584764	0.000244744367147171	0.00251624834488973	0.0142327079365221	0.00193707676324184	-0.0122956311732803
