LR1_coefficients_null_raster	LR1_coefficients_SES_affluence_C	LR1_R2_null_raster	LR1_R2_SES_affluence_C	LR1_Q_SES_affluence_C	LR2_coefficients_null_raster	LR2_coefficients_SES_affluence_C	LR2_R2_null_raster	LR2_R2_SES_affluence_C	LR2_Q_SES_affluence_C
0.00900567904249643	0.872509152179746	0.0852539411500502	0.0884712708259938	0.00321732967594354	0.000249312213201075	2.26061320214991	0.0318336213661083	0.0331640631905059	0.00133044182439765
0.00709261107629482	0.693277015827974	0.0449666710408697	0.0481407333414237	0.00317406230055407	0.000224017770843076	2.08098375448027	0.0165605544880432	0.0183736405839892	0.00181308609594598
0.00769847013371499	0.763550436322681	0.0335535666281145	0.0362030363483137	0.00264946972019917	0.000196993991523941	1.92824487078719	0.00738478822588077	0.00879557339722421	0.00141078517134344
0.0079298758932325	0.776708857496947	0.055084576564951	0.0590287041444886	0.00394412757953769	0.000188869855617948	1.7628988937076	0.012215939462694	0.0135176020134018	0.0013016625507079
0.0101198371814072	1.03141229065045	0.06595186519419	0.0758956776787476	0.00994381248455754	0.000253950686140568	2.61530549895702	0.0153472086003539	0.0203192127502532	0.00497200414989936
0.0103815247285852	1.03066903080984	0.102746853337434	0.111521651479795	0.00877479814236101	0.000359120810372496	3.42909917890703	0.0473112432349294	0.0524279157101287	0.00511667247519928
0.00913742416651822	0.896614011450446	0.0841101821855359	0.0903287607142939	0.00621857852875797	0.000246866085276892	2.29632452162902	0.0239262214007748	0.0263372280116738	0.0024110066108989
0.00542119302342565	0.523845416397669	0.0269398561823459	0.028117896451386	0.00117804026904003	0.00017305460116603	1.60172648659129	0.0112881689540197	0.0121996087752354	0.000911439821215707
0.01539722801696	1.49407240087132	0.165467990766538	0.171860060665645	0.00639206989910637	0.000652824867390547	6.22384423529239	0.0927988747130182	0.101725244747472	0.00892637003445375
0.010737504343198	1.06854987949702	0.0585023553875123	0.0641160329298407	0.00561367754232844	0.000323571059226193	3.19199153015903	0.0190144301448975	0.0224278454553565	0.00341341531045895
0.00549878992216957	0.570459258170778	0.0245849513592039	0.0292166519695413	0.00463170061033741	9.87359729298432e-05	1.06135882370655	0.00381890307275877	0.00537368526210216	0.00155478218934339
0.0115261337160456	1.12163050394897	0.122926690580589	0.125842057816711	0.0029153672361219	0.000367525632975245	3.57082419410053	0.055723259915491	0.06176136164944	0.006038101733949
0.0127863386901262	1.24968019535924	0.0995359562127789	0.106593199093475	0.00705724288069562	0.000457433698441386	4.19213204051807	0.0457991643310933	0.0489675616283735	0.00316839729728025
