LR1_coefficients_null_raster	LR1_coefficients_SES_affluence_R	LR1_R2_null_raster	LR1_R2_SES_affluence_R	LR1_Q_SES_affluence_R	LR2_coefficients_null_raster	LR2_coefficients_SES_affluence_R	LR2_R2_null_raster	LR2_R2_SES_affluence_R	LR2_Q_SES_affluence_R
0.00900567904249643	0.000148553558967627	0.0852539411500502	0.0863216388833984	0.00106769773334819	0.000249312213201075	7.46112987626671e-08	0.0318336213661083	0.0373859146010505	0.00555229323494225
0.00709261107629482	0.000105913743257299	0.0449666710408697	0.0398149721452783	-0.00515169889559139	0.000224017770843076	5.2232238124511e-08	0.0165605544880432	0.0153766407421107	-0.00118391374593256
0.00769847013371499	0.000110535836915353	0.0335535666281145	0.0275021204415891	-0.00605144618652544	0.000196993991523941	4.97916430089492e-08	0.00738478822588077	0.00738800674120003	3.2185153192605e-06
0.0079298758932325	0.000115256796067556	0.055084576564951	0.0442684771328904	-0.0108160994320605	0.000188869855617948	4.55703731691673e-08	0.012215939462694	0.010581322936507	-0.00163461652618691
0.0101198371814072	0.000137967310580496	0.06595186519419	0.0475186882956223	-0.0184331768985677	0.000253950686140568	5.26404023097769e-08	0.0153472086003539	0.0104239048478893	-0.00492330375246456
0.0103815247285852	0.000160884999924408	0.102746853337434	0.0918129915332653	-0.0109338618041687	0.000359120810372496	9.85954677687205e-08	0.0473112432349294	0.050629717799144	0.00331847456421454
0.00913742416651822	0.000129205547469622	0.0841101821855359	0.0679774744683495	-0.0161327077171863	0.000246866085276892	6.05896498537796e-08	0.0239262214007748	0.0230870575611427	-0.000839163839632139
0.00542119302342565	8.54407521649999e-05	0.0269398561823459	0.0261575429307989	-0.000782313251547009	0.00017305460116603	4.77328126352194e-08	0.0112881689540197	0.0129187572934602	0.00163058833944058
0.01539722801696	0.000238549625607444	0.165467990766538	0.15279971352772	-0.0126682772388179	0.000652824867390547	1.72201143925414e-07	0.0927988747130182	0.0956678844043517	0.00286900969133355
0.010737504343198	0.000158709271484762	0.0585023553875123	0.0497640641898685	-0.00873829119764385	0.000323571059226193	8.20180666206713e-08	0.0190144301448975	0.0186473677560235	-0.000367062388874042
0.00549878992216957	7.92835164133382e-05	0.0245849513592039	0.0189479129128271	-0.00563703844637676	9.87359729298432e-05	2.91472071760187e-08	0.00381890307275877	0.00458672340774826	0.000767820334989487
0.0115261337160456	0.0001861449989195	0.122926690580589	0.116949552498512	-0.005977138082077	0.000367525632975245	9.55083837779535e-08	0.055723259915491	0.0519179897845859	-0.00380527013090512
0.0127863386901262	0.000181998436870589	0.0995359562127789	0.0811902705339217	-0.0183456856788572	0.000457433698441386	1.06865897460487e-07	0.0457991643310933	0.0418867086408617	-0.00391245569023156
0.0100008336131982	0.00014676794632045	0.0844613490272275	0.0707042019264876	-0.0137571471007399	0.000288374849994646	6.65264178050089e-08	0.0317780312418189	0.0261538175503748	-0.00562421369144411
0.0111541222942896	0.00016723118122252	0.0743417296413102	0.0642119607359917	-0.0101297689053186	0.000322477723366209	8.45631477349045e-08	0.0241370622302761	0.0247163964841095	0.000579334253833417
0.000783351558969244	4.57000961276622e-06	0.00116282351688106	0.000164521699189977	-0.000998301817691087	2.18234724131565e-05	2.25335257135342e-09	0.000695173986111855	0.000112356592907677	-0.000582817393204178
0.00877267361114184	0.00012002453750534	0.0556724246546388	0.0405199812214091	-0.0151524434332297	0.00025601475533184	5.56113518223943e-08	0.0159534394381643	0.0120914397708647	-0.00386199966729963
0.0115574832127823	0.000163388393481029	0.0953785462426279	0.0757899655026594	-0.0195885807399685	0.00039216720633382	8.82438294844155e-08	0.0410470455932175	0.0321591034548285	-0.00888794213838901
0.00874457227931466	0.000138056393916213	0.0616370359087082	0.0578052658403399	-0.00383177006836833	0.000220282374965409	6.38172402962501e-08	0.0155137885765447	0.0186890130329707	0.00317522445642602
0.0138010025868565	0.000210369586060534	0.120164968680673	0.111818018737476	-0.0083469499431964	0.000457240538488876	1.20037171252991e-07	0.04707667355608	0.0519113854125413	0.00483471185646126
0.00732603451696526	8.6366796497789e-05	0.0340578194716023	0.0188278138572946	-0.0152300056143077	0.000175454073976617	3.27581769059321e-08	0.00651692443953273	0.00360217662946606	-0.00291474781006667
0.00923983757470773	0.000139412995296623	0.0731552822760087	0.0644731857879649	-0.00868209648804384	0.000233236234231444	6.32547546154366e-08	0.019593422121112	0.0216807437241842	0.0020873216030722
0.0115298829587093	0.000173297066198277	0.0967952936282223	0.086471988549095	-0.0103233050791273	0.000384205908874961	1.05402950127676e-07	0.0463471263200099	0.0508698321132283	0.00452270579321842
0.00950378985738997	0.000138849700430731	0.0647233213387936	0.0553152915893543	-0.00940802974943935	0.000274852080694606	6.8047301697838e-08	0.0200303267275124	0.0194421114644703	-0.000588215263042122
0.00808775639550999	0.000112061399600171	0.0471747793510105	0.0341751394687302	-0.0129996398822802	0.000191334587806279	3.70838040807083e-08	0.0106573660685388	0.00595322512206146	-0.00470414094647738
0.000172055566317573	4.57973127613685e-06	6.44512320803755e-05	0.00020185306756848	0.000137401835488104	1.4544014468291e-05	4.02625099530893e-09	0.000322030739924693	0.000432238450193368	0.000110207710268675
0.0122532806180355	0.000189990896633066	0.0869044944489116	0.0847814266367943	-0.00212306781211725	0.000435726434191198	1.1526270187074e-07	0.0347461497206748	0.040855348544029	0.00610919882335414
0.00781442047339453	0.000107691725683832	0.053647509824598	0.0411238771210646	-0.0125236327035334	0.00025341847669129	4.81681763094932e-08	0.0177349223897723	0.0118671085864904	-0.0058678138032819
0.0111382179985864	0.000167690187556362	0.0855927492099293	0.0769987053278748	-0.00859404388205444	0.000398066197785136	9.03124664023352e-08	0.0389847628601244	0.0335176839064837	-0.00546707895364068
0.0096871422586595	0.000144822632393655	0.0769642420850322	0.0686649496436186	-0.00829929244141359	0.000292557275413538	6.76110073684552e-08	0.0298198109218206	0.0248886225799835	-0.00493118834183709
0.00967355187011707	0.00015936245519525	0.0628763232484028	0.0682647907908746	0.00538846754247171	0.000310857428258632	8.20228275596715e-08	0.0232677252495418	0.0272022553967802	0.00393453014723835
0.00907980251524384	0.000123912885830467	0.0517536296777454	0.0380132914696275	-0.0137403382081179	0.000214756229448185	5.08905316824635e-08	0.0113994995185511	0.010015972185114	-0.00138352733343701
0.0113843060549225	0.000167129456905523	0.0933118304352608	0.0795026518377411	-0.0138091785975197	0.000424943661941255	9.90841814950867e-08	0.0477283033619184	0.0429490768609305	-0.00477922650098783
0.00978050094496967	0.000127523683540714	0.0695302223449934	0.0483993212998902	-0.0211309010451032	0.000239373227480533	4.81495313487299e-08	0.017515453111449	0.0119645070254294	-0.00555094608601952
0.00678519885948498	9.88581523208489e-05	0.0372620822555771	0.0306250891273485	-0.0066369931282286	0.000152564892776077	3.86811612011377e-08	0.00795040119972657	0.00769723471540947	-0.000253166484317099
0.0127286359851017	0.000183510761650273	0.133783123697302	0.109921012498428	-0.0238621111988742	0.000502926505743407	1.20722199089672e-07	0.0697977744779401	0.063538072308084	-0.00625970216985618
0.0112602270594974	0.000168090781961285	0.086547636544227	0.0774959566700871	-0.00905167987413992	0.00037216666430003	8.89289088197704e-08	0.0333561130844231	0.0302992025799917	-0.00305691050443143
0.00856683643327433	0.000132583550261435	0.0538787002476506	0.0504924902092661	-0.00338621003838448	0.000245326010949206	6.97186661086282e-08	0.0189437792232228	0.0228035140570952	0.00385973483387243
0.0136006381239392	0.000201238073399116	0.10018124424252	0.0883853492402904	-0.0117958950022292	0.00042308037735539	1.03628453750892e-07	0.0369190169278085	0.0359188018408283	-0.00100021508698013
0.0122864417672659	0.000180761983001342	0.094712685802353	0.0841613791838151	-0.0105513066185378	0.000500757267812108	1.11719814839426e-07	0.0506886843828041	0.0449469598602555	-0.00574172452254867
0.010898687134436	0.00015989256465676	0.0995825312907245	0.0833522451757477	-0.0162302861149768	0.000348666586329737	7.41648419213896e-08	0.0463574759402492	0.0355092898073142	-0.0108481861329349
-0.000533065071626186	-1.34686280019482e-05	0.000477026870193344	0.00119805870613341	0.000721031835940067	-3.15358285608135e-05	-8.06053078157113e-09	0.00119088848766585	0.00117836343968147	-1.25250479843849e-05
0.00946293148923709	0.00013924760292769	0.0633454303610236	0.0541597815866986	-0.00918564877432496	0.000340765876440199	7.5670803837369e-08	0.0295064694750335	0.0241954065888569	-0.00531106288617656
0.0100492005824731	0.000151332875233509	0.0681280239122392	0.0588347841813275	-0.00929323973091169	0.000386023889704748	8.91929231919999e-08	0.0339833893386279	0.0278084436627974	-0.00617494567583042
-0.00197102728477867	-3.64261579423583e-05	0.00822042065503412	0.0116089029518661	0.00338848229683203	-8.51260250892255e-05	-2.4153970035502e-08	0.0112103974736272	0.0141449231808405	0.00293452570721322
0.0135670651978163	0.000198261117620495	0.117961124199371	0.0993040596490451	-0.0186570645503262	0.000486468128671655	1.20522056391778e-07	0.0491684230916519	0.0470515105795796	-0.00211691251207237
0.0112430934604722	0.000169017918878705	0.0872885800098165	0.0790359482536013	-0.00825263175621516	0.000302239388248344	7.99894371287626e-08	0.0270583639543293	0.0284355821219526	0.00137721816762335
-0.00216576252817825	-2.88543704608375e-05	0.00817952313914375	0.00591323597021483	-0.00226628716892893	-8.80239484732593e-05	-1.9514603459409e-08	0.00927595582557812	0.0074461301204471	-0.00182982570513102
0.00775422200172493	0.000113918255146295	0.0543487694729445	0.0452397042922796	-0.00910906518066488	0.000193444000632052	4.54853543577607e-08	0.0146810390823555	0.0121350628341753	-0.00254597624818015
0.0116219757620537	0.000165568773291255	0.0844004294624659	0.0689557507581187	-0.0154446787043472	0.000323274684712628	8.26376038619649e-08	0.0240845405256576	0.0243594630585764	0.000274922532918741
0.0084593401870678	0.000124993547238844	0.0460409353771091	0.0389933817653746	-0.00704755361173452	0.000208135311045554	5.73626241890557e-08	0.0114565359884936	0.0128066579073223	0.00135012191882861
-4.35861404800432e-05	2.76040674882933e-06	4.26166840343076e-06	7.2434594111606e-05	6.81729257081753e-05	1.47725903942945e-05	1.98823389509807e-09	0.000336293469163889	9.81425986396824e-05	-0.000238150870524206
0.00982171171265964	0.000140028887834925	0.07880811650395	0.059617533886007	-0.019190582617943	0.000261062790642795	5.78707295488099e-08	0.0241705229799365	0.0169737826823014	-0.00719674029763503
-0.00163364391984651	-2.85312741025746e-05	0.00490303054087387	0.00605425937119249	0.00115122883031862	-4.56264716292817e-05	-1.40625122692646e-08	0.00301483572468682	0.00427003184101646	0.00125519611632963
0.0117048524787198	0.000174878070071972	0.09540810379438	0.0802311768560103	-0.0151769269383698	0.000373174415687887	9.21194398659019e-08	0.0356751825341114	0.0319125282508701	-0.00376265428324129
0.00689569550109653	0.000106763770155989	0.0488588018341763	0.0432919066648603	-0.00556689516931599	0.000191880076784807	5.43252807375357e-08	0.0165584357286513	0.0183423588654367	0.00178392313678537
-0.000673382319759763	-1.39260568532201e-05	0.000944978741994723	0.00168164663598794	0.000736667893993217	-2.91315011061923e-05	-8.67875552622118e-09	0.0013804974413025	0.00190698642230512	0.000526488981002623
0.00852478298317885	0.000122756640432077	0.0587776932428248	0.0451024556537577	-0.0136752375890671	0.000213048441929108	5.39784833146336e-08	0.0168122602124338	0.0150214716199293	-0.00179078859250449
0.0102723898713271	0.000145380016588487	0.0867860237934003	0.068454911894578	-0.0183311118988223	0.000326765645925349	8.07446755131863e-08	0.034655377016708	0.0312720873444823	-0.00338328967222565
0.0075958867873294	0.000118195562565106	0.0368960110609676	0.0340805127459108	-0.00281549831505678	0.000167150317034703	5.02672264295544e-08	0.00757998803163474	0.00964934791972884	0.00206935988809409
0.00757641189795046	0.000118760381707164	0.0576792046257643	0.0522255614093313	-0.00545364321643291	0.000197152529062449	5.29852727305169e-08	0.0169444898447681	0.0171411347777946	0.000196644933026454
0.0120022102160223	0.00018663726771027	0.13647168159863	0.130879891131752	-0.00559179046687797	0.000431928691262112	1.12020587099459e-07	0.068651891756655	0.0716341541676002	0.00298226241094518
0.00860093165090527	0.000128804896225458	0.0550784429202031	0.0471639248456549	-0.00791451807454822	0.000227958815712676	5.13420392722635e-08	0.0139319492248791	0.010970831839071	-0.00296111738580807
0.0107931362920628	0.000145858576945438	0.0775319511985372	0.0552972661115467	-0.0222346850869904	0.000402435646075989	8.85489610034379e-08	0.0386282855468616	0.0280211192291625	-0.0106071663176992
0.00866971465400798	0.000129028951048392	0.0654148682882418	0.05559936763942	-0.00981550064882179	0.000247706955476418	6.17411384858815e-08	0.0222113172713078	0.0201122208672987	-0.00209909640400905
0.0113523767380482	0.000166404274541102	0.104590163212359	0.0866807156614903	-0.0179094475508689	0.000381898623327539	9.09613369492734e-08	0.0440358515269514	0.0374385006321719	-0.00659735089477952
0.0133067999295546	0.000199037379445602	0.104153225279824	0.0926600019317529	-0.0114932233480709	0.0003699176493341	8.6837643430247e-08	0.0295193985109679	0.0270451130233302	-0.0024742854876377
0.0127603575871535	0.000178559983720913	0.101462128572555	0.0819569508361025	-0.0195051777364521	0.000419037646606194	8.79958365256983e-08	0.034451176777464	0.0272646847165745	-0.00718649206088958
0.00907263960735413	0.000133152390255734	0.0667887849248546	0.0576785457320955	-0.00911023919275916	0.000242134026821809	5.93553062803589e-08	0.0200018973633534	0.0188417897007611	-0.00116010766259222
-0.000269567094868039	-1.91583792916936e-06	0.000140622027643172	2.99466368518198e-05	-0.000110675390791352	-1.20324141059015e-05	-1.74777913630939e-10	0.000189488937714282	6.75193493377469e-07	-0.000188813744220905
0.00767730044764493	0.000115569592831262	0.040817999113225	0.0365903403597404	-0.00422765875348461	0.000229782367820772	5.79540032176463e-08	0.0139348017466904	0.0141240097134672	0.000189207966776801
0.00838864604696551	0.000113721801695719	0.0516980795088798	0.0366467260688494	-0.0150513534400304	0.000225339455947249	4.72652519336963e-08	0.0155519768294338	0.0106006206159182	-0.0049513562135156
0.00783661968240131	9.65760884533833e-05	0.0370335234354283	0.0226979272668424	-0.0143355961685859	0.000210294893049397	3.96560305340407e-08	0.00967467377441859	0.00600079254279215	-0.00367388123162645
