null_raster,SES_class_R
NA,8.02054794520548
NA,8.19178082191781
NA,7.71232876712329
NA,7.68941979522184
NA,7.21575342465753
NA,9.27645051194539
NA,8.84982935153584
NA,7.66666666666667
NA,8.44027303754266
NA,7.18150684931507
NA,7.4041095890411
NA,8.03767123287671
NA,9.02047781569966
NA,8.13310580204778
NA,9.25342465753424
NA,7.84931506849315
NA,7.84931506849315
NA,8.52577319587629
NA,6.87328767123288
NA,8.15017064846416
NA,7.46757679180887
NA,7.41638225255973
NA,7.64383561643836
NA,7.79794520547945
NA,8.07191780821918
NA,9.13356164383562
NA,7.88356164383562
NA,8.27739726027397
NA,7.97952218430034
NA,8.4061433447099
NA,8.07903780068728
NA,6.88737201365188
NA,8.91095890410959
NA,7.28424657534247
NA,8.94520547945205
NA,7.75767918088737
NA,7.74657534246576
NA,9.44709897610921
NA,7.31399317406143
NA,8.62798634812287
NA,7.59246575342466
NA,9.10580204778157
NA,8.52559726962458
NA,8.4486301369863
NA,7.62116040955632
NA,7.33105802047782
NA,8.84246575342466
NA,8.53424657534247
NA,8.75684931506849
NA,7.74061433447099
NA,7.94539249146758
NA,7.62671232876712
NA,9.03754266211604
NA,8.34589041095891
NA,7.55290102389079
NA,7.02739726027397
NA,7.5358361774744
NA,7.81506849315068
NA,8.32081911262799
NA,7.93493150684932
NA,8.18430034129693
NA,7.46757679180887
NA,8.73037542662116
NA,9.00341296928328
NA,8.6541095890411
NA,7.95205479452055
NA,7.4554794520548
NA,7.86643835616438
NA,7.00682593856655
NA,7.42123287671233
NA,7.41638225255973
NA,7.10921501706485
NA,7.74061433447099
NA,8.15017064846416
NA,8.22602739726027
NA,8.31958762886598
NA,8.26962457337884
NA,7.90068493150685
NA,8.38013698630137
NA,7.45547945205479
NA,6.80479452054795
NA,8.79109589041096
NA,7.26279863481229
NA,7.64383561643836
NA,8.5513698630137
NA,7.28424657534247
NA,7.18150684931507
NA,8.14041095890411
NA,8.12328767123288
NA,7.50170648464164
NA,8.5938566552901
NA,7.80887372013652
NA,7.96917808219178
NA,7.28424657534247
NA,8.76450511945392
NA,7.16040955631399
NA,8.28668941979522
NA,7.72354948805461
NA,8.50853242320819
NA,8.90102389078498
