LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0051558864384021	3.55410327383797	0.04849073608163	0.0456669734224712	-0.0028237626591588	0.000169700186984084	75.5832674772177	0.0322709126953177	0.0258495245648119	-0.0064213881305058
0.00413505003969747	2.97060586239388	0.0358432668669227	0.0378416922907509	0.00199842542382818	0.00014553960025195	86.6746415906398	0.0201623103622211	0.0256956185224119	0.00553330816019075
0.00458595065211012	3.83062272527856	0.0319195396424104	0.039424602214958	0.00750506257254765	0.0001086198540589	95.7968577908245	0.00830693781726387	0.0187971221631564	0.0104901843458925
0.0154680570404742	13.2805395975599	0.13565921441336	0.204881707943893	0.0692224935305328	0.000733814924840671	646.644909962949	0.0584117744420475	0.147546626126991	0.0891348516849434
0.0113555668013313	7.94065304805863	0.0844124305056045	0.0946351797359831	0.0102227492303786	0.000177349161578829	101.30092156649	0.00931996494188284	0.0143766974364	0.00505673249451721
0.0076487552557048	6.26145137970738	0.120360722487833	0.135229309219895	0.0148685867320623	0.000198255899740517	142.115731267761	0.0360548191157569	0.0476366330709507	0.0115818139551938
0.00382896958392575	2.8102962668087	0.0477366784295935	0.0510156138355278	0.00327893540593427	6.65956151782154e-05	34.7493573744276	0.00798961752856393	0.00819600753204068	0.000206390003476754
0.00288183107499193	2.14557462516353	0.00916089311653867	0.0119255973564338	0.00276470423989513	9.36918997048084e-05	35.2322601295303	0.00403202813594716	0.00294220822191812	-0.00108981991402905
0.00853588527459424	5.49563910598246	0.119245291886279	0.116547233479231	-0.00269805840704747	0.000369507292701265	229.1531699374	0.0795923102168081	0.113324890355132	0.0337325801383243
0.00287870581709669	2.64521477768783	0.00508689017407037	0.00840299804116507	0.0033161078670947	6.5200352555519e-05	66.1433388881832	0.000779003072207199	0.00243130142549231	0.00165229835328511
0.00549769314583212	5.8482981447002	0.0140121552218264	0.0305189826008789	0.0165068273790525	6.99647457647007e-05	69.1073461001096	0.0011989701056691	0.00401265331766932	0.00281368321200022
0.00471930663429093	3.73440229347406	0.0286166917016912	0.0364495647774278	0.00783287307573659	4.21768506557291e-05	52.1196739522159	0.000934225944702255	0.00401719475721058	0.00308296881250833
0.0170866088233274	11.6884363005852	0.136109947643521	0.181819045314183	0.0457090976706626	0.00102470045022148	431.408459408957	0.0751991666425676	0.120652087383701	0.045452920741133
0.0117537704043814	8.50293957415435	0.146909441226174	0.174495952815444	0.0275865115892694	0.000383298356036875	221.041559545141	0.0645047012872479	0.097561881777414	0.0330571804901662
0.0109721888216614	8.80604681447427	0.0915570662360138	0.118044169694513	0.0264871034584995	0.000294705608379982	181.128956836521	0.0416755366530223	0.0562814155505813	0.014605878897559
-0.00215353078275995	-1.27556738741985	0.00897924199481146	0.00505769713493477	-0.00392154485987669	-0.000104528065904928	-56.1197830573365	0.014429446053707	0.0109607814662924	-0.00346866458741466
0.00326397480946805	2.17244691415928	0.0153142690525169	0.0134020353151829	-0.00191223373733392	1.76808229770002e-05	11.5930243805172	0.000238438814778676	0.000364630558873643	0.000126191744094967
0.00797009673121525	5.71821202166918	0.107707909940843	0.108685712146705	0.000977802205861869	0.000245091863235513	124.763445424698	0.0416400326710776	0.0403160844425705	-0.00132394822850711
0.0046739075714382	3.85135915299109	0.0294098929755889	0.0366284116257921	0.00721851865020317	5.9305462468174e-05	60.1557123567581	0.0016619953927578	0.00521135169010445	0.00354935629734665
0.0106230133218402	6.94864896625595	0.0671533338645169	0.0739270728085059	0.00677373894398904	0.000391280866981243	156.965206780494	0.0255795240232217	0.0269187996083443	0.00133927558512257
0.00388689459422557	4.84672250550081	0.0118593146108175	0.0345254200928222	0.0226661054820047	1.62145605526373e-06	87.4822103822766	7.50771867084878e-07	0.00630641821571026	0.00630566744384317
0.0109263980795533	7.64229254821929	0.11478219267572	0.103066124885543	-0.0117160677901771	0.000450619733616713	233.028033787715	0.0652376152051968	0.0542959353965171	-0.0109416798086797
0.0210717901205201	14.0201754664604	0.234140917304648	0.206603684447146	-0.0275372328575016	0.00134219363116336	655.768395766575	0.219805025055193	0.186432449522688	-0.033372575532505
