LR1_coefficients_null_raster	LR1_coefficients_SES_class_R	LR1_R2_null_raster	LR1_R2_SES_class_R	LR1_Q_SES_class_R	LR2_coefficients_null_raster	LR2_coefficients_SES_class_R	LR2_R2_null_raster	LR2_R2_SES_class_R	LR2_Q_SES_class_R
0.0051558864384021	0.000566638308265183	0.04849073608163	0.0464295541276822	-0.00206118195394774	0.000169700186984084	2.33790376962532e-06	0.0322709126953177	0.0362307488664656	0.0039598361711479
0.00413505003969747	0.000434308438478469	0.0358432668669227	0.0306857732769215	-0.00515749359000123	0.00014553960025195	1.65168791532147e-06	0.0201623103622211	0.0162705966357107	-0.00389171372651041
0.00458595065211012	0.000446462432063118	0.0319195396424104	0.0263242584550527	-0.00559528118735767	0.0001086198540589	8.162850335849e-07	0.00830693781726387	0.00367787427333911	-0.00462906354392475
0.0154680570404742	0.00128341214506972	0.13565921441336	0.0799622104839501	-0.0556970039294097	0.000733814924840671	5.52258097414708e-06	0.0584117744420475	0.0267373661146066	-0.031674408327441
0.0113555668013313	0.00118098341483818	0.0844124305056045	0.0664927426990402	-0.0179196878065644	0.000177349161578829	2.06353337249948e-06	0.00931996494188284	0.0064207801669998	-0.00289918477488303
0.0076487552557048	0.000761929908926016	0.120360722487833	0.105129120107409	-0.0152316023804239	0.000198255899740517	2.17497580630376e-06	0.0360548191157569	0.0325625678221235	-0.00349225129363336
0.00382896958392575	0.000395469212740673	0.0477366784295935	0.041600279308544	-0.00613639912104949	6.65956151782154e-05	9.08803636869341e-07	0.00798961752856393	0.00916695376642144	0.00117733623785751
0.00288183107499193	0.000268880131767168	0.00916089311653867	0.00586027469012951	-0.00330061842640916	9.36918997048084e-05	1.08179644534102e-06	0.00403202813594716	0.00328359237814702	-0.00074843575780014
0.00853588527459424	0.000926351098503022	0.119245291886279	0.106406233552855	-0.0128390583334235	0.000369507292701265	3.54238763995899e-06	0.0795923102168081	0.055343486320945	-0.0242488238958631
0.00287870581709669	0.000237085468363845	0.00508689017407037	0.00294947078016608	-0.00213741939390429	6.5200352555519e-05	7.10852373416534e-07	0.000779003072207199	0.000675877067876048	-0.000103126004331152
0.00549769314583212	0.000361972515200079	0.0140121552218264	0.00522101575108198	-0.00879113947074443	6.99647457647007e-05	5.05047778335113e-07	0.0011989701056691	0.000414306825230723	-0.000784663280438381
0.00471930663429093	0.000432531988489377	0.0286166917016912	0.0202435494322932	-0.00837314226939802	4.21768506557291e-05	2.96996549920381e-07	0.000934225944702255	0.000350106666070315	-0.00058411927863194
0.0170866088233274	0.00157348179737504	0.136109947643521	0.0753000521238762	-0.0608098955196446	0.00102470045022148	9.45179634179905e-06	0.0751991666425676	0.0261437975255991	-0.0490553691169685
0.0117537704043814	0.00115220512629619	0.146909441226174	0.109231968993508	-0.0376774722326665	0.000383298356036875	4.2198507792144e-06	0.0645047012872479	0.0470342920057324	-0.0174704092815155
0.0109721888216614	0.00106623796889634	0.0915570662360138	0.0686654618496711	-0.0228916043863428	0.000294705608379982	3.41640205832072e-06	0.0416755366530223	0.0346235081465734	-0.00705202850644884
-0.00215353078275995	-0.0002469286528125	0.00897924199481146	0.0109429620740843	0.00196372007927284	-0.000104528065904928	-1.25373261743564e-06	0.014429446053707	0.0160756521435723	0.0016462060898653
0.00326397480946805	0.00037642138101979	0.0153142690525169	0.0162599645397872	0.00094569548727034	1.76808229770002e-05	2.16621860405589e-07	0.000238438814778676	0.000229243661258615	-9.19515352006153e-06
0.00797009673121525	0.000817239104287768	0.107707909940843	0.0954618589754509	-0.0122460509653921	0.000245091863235513	2.78435370697979e-06	0.0416400326710776	0.0370706879100819	-0.0045693447609957
0.0046739075714382	0.00042043509515162	0.0294098929755889	0.0211985309911187	-0.0082113619844702	5.9305462468174e-05	3.74147714494681e-07	0.0016619953927578	0.00052420218781017	-0.00113779320494763
0.0106230133218402	0.00115276710799261	0.0671533338645169	0.0554593962140653	-0.0116939376504516	0.000391280866981243	5.67238151660138e-06	0.0255795240232217	0.0243765670879195	-0.00120295693530217
0.00388689459422557	0.000197200300058253	0.0118593146108175	0.00273198958149174	-0.00912732502932575	1.62145605526373e-06	-7.03673557630235e-07	7.50771867084878e-07	0.00110207077927499	0.0011013200074079
0.0109263980795533	0.00116218041637671	0.11478219267572	0.111506779120086	-0.00327541355563445	0.000450619733616713	5.17934633481711e-06	0.0652376152051968	0.0639935696239647	-0.00124404558123212
0.0210717901205201	0.00219017669230155	0.234140917304648	0.221822925015609	-0.0123179922890387	0.00134219363116336	1.53335620482347e-05	0.219805025055193	0.21497757138475	-0.00482745367044357
0.0174028401373578	0.00169075878200336	0.14314917939943	0.121269801972624	-0.0218793774268057	0.000913658392658771	9.88203454706645e-06	0.111838391043642	0.105858468301932	-0.00597992274170968
0.00549342835603307	0.000550448497354478	0.0394412867968571	0.032023649919232	-0.00741763687762504	0.000126521672749895	1.47481922135444e-06	0.00964513825361659	0.00822308084297139	-0.0014220574106452
0.00159301270371479	0.00014741286609453	0.0046785173781627	0.00403006003936	-0.000648457338802698	0.000124129983621256	1.21421302685981e-06	0.0133546562895282	0.010591848167743	-0.00276280812178517
0.00998535163003447	0.00110924288876503	0.103180289308427	0.101741408277259	-0.00143888103116777	0.000376914936122533	4.73566595134579e-06	0.0406858433499155	0.0403036583494209	-0.000382185000494667
0.00571325681624664	0.000470682966221463	0.0403354979713395	0.0238041306390994	-0.01653136733224	0.000203548625392628	1.30705818486142e-06	0.0160289015113375	0.00511215991828832	-0.0109167415930492
0.0103901126691383	0.00100277821207808	0.125042195841609	0.11498892502821	-0.010053270813399	0.000609660609786548	6.49147212513465e-06	0.0668926324697673	0.0628140151548077	-0.00407861731495962
0.0145159984359194	0.00119561999487187	0.15935930162544	0.0856554255683437	-0.0737038760570962	0.000351330113404573	1.46232437876646e-06	0.0272354426908297	0.00376752859029885	-0.0234679141005309
0.0176679286216255	0.00189407239115103	0.099852417037274	0.0877244530185598	-0.0121279640187142	0.00218691535500648	2.44777896339362e-05	0.0809889387181993	0.0656609104815411	-0.0153280282366582
0.00287253132552856	0.000268307505876709	0.0160381612314213	0.0112602117874024	-0.00477794944401892	9.61436976122705e-05	1.00178223159849e-06	0.00876926352813743	0.00611875712806043	-0.002650506400077
0.00392361464158106	0.000363162639843267	0.0222307628695972	0.0150362342745167	-0.00719452859508041	0.00012734460868795	1.42971170943948e-06	0.015254496301015	0.0123978452149378	-0.00285665108607717
0.0134211479396794	0.00122134621736129	0.1207549263944	0.0821288295989968	-0.0386260967954029	0.000454685312681681	4.58539110624566e-06	0.0610964154818566	0.0430307897114859	-0.0180656257703708
0.0144019952786538	0.00118454947378193	0.0811044457869707	0.044043158916222	-0.0370612868707487	0.000305774498326309	1.578398339224e-06	0.0119163232277667	0.0024193767223578	-0.0094969465054089
0.00800137197741126	0.000730246494125136	0.0910687416180943	0.0701561062271669	-0.0209126353909274	0.00027268917370026	2.63299528491573e-06	0.0498629900273454	0.0381408995681807	-0.0117220904591647
0.00938218602977928	0.000948068776531634	0.10676090480526	0.0962911825819655	-0.0104697222232946	0.00039685662446614	4.63327970368671e-06	0.0914462329857083	0.0877755726385821	-0.00367066034712624
0.00341777219713435	0.00034450530648368	0.0390021110170906	0.036042362034963	-0.00295974898212752	2.97565167867292e-05	3.61058900851615e-07	0.00142262304345827	0.00175045622633042	0.000327833182872153
0.00733310685956161	0.000449080582339829	0.0273926150472636	0.00893578454241805	-0.0184568305048455	0.000186493619025557	2.54326323030031e-07	0.00328562748764304	4.87109759081364e-05	-0.0032369165117349
0.00966427814904749	0.000934036624787111	0.198860845494784	0.159278209722397	-0.0395826357723867	0.000407384363798436	4.40771699429561e-06	0.155081246289432	0.141848007211399	-0.0132332390780338
0.0107761311670258	0.00103139472385426	0.0537786151135852	0.0418192487380076	-0.0119593663755776	0.000344820317204087	3.51146618844995e-06	0.0163342619141792	0.0117039309687361	-0.00463033094544311
-0.000158922769380857	-1.77148043323623e-05	0.000106951358049207	0.000109622446443783	2.67108839457607e-06	3.02293613269832e-05	3.37652192236099e-07	0.002875166588426	0.00225443070927058	-0.000620735879155417
0.00663073637595228	0.00054409381006492	0.0238514915213234	0.0140174599203021	-0.00983403160102124	0.000216400985445001	2.21633791937376e-06	0.0134087095085047	0.0107371239657289	-0.00267158554277578
0.0100994466383583	0.000982632201333993	0.0561967242102527	0.0419377745567282	-0.0142589496535245	0.000191581552376804	1.6814547408678e-06	0.00669593895932965	0.00354578219377068	-0.00315015676555896
-0.000772085964123996	-6.91075459885759e-05	0.00317794478235108	0.00224222053998796	-0.000935724242363118	-4.90259935867915e-05	-4.80629021743781e-07	0.0101053780080106	0.0064597666854757	-0.00364561132253491
0.0144971781257602	0.00138858109312455	0.255985423436336	0.211634164819263	-0.0443512586170728	0.00069041726669692	7.00733060331381e-06	0.188797329938242	0.157087195183034	-0.0317101347552082
0.0123268770698346	0.00127178336716272	0.0788299778984355	0.075778317097514	-0.00305166080092151	0.00021581906241389	2.46695604958391e-06	0.00845488821043189	0.00859964888570367	0.000144760675271777
-0.000865857122069752	-9.29659188148757e-05	0.00574866481494992	0.00619683458138786	0.00044816976643794	-5.56668795327862e-05	-6.72098382546004e-07	0.0145457202259838	0.0149002311351415	0.000354510909157706
0.00307627850657899	0.000308925557325344	0.0139020253885226	0.012112815205465	-0.00178921018305752	6.57526924825383e-05	6.50605510433648e-07	0.00191556483444011	0.00138065949225623	-0.000534905342183886
0.00736079812290837	0.00054801603375942	0.0563278616028515	0.0274969092130976	-0.0288309523897539	0.000139067789101877	8.10240509926316e-07	0.00695342851718382	0.00199441600367693	-0.00495901251350689
0.0123447890057339	0.00109857066066073	0.0830464961799344	0.0560850334367676	-0.0269614627431668	0.000386920552320318	3.04902677782667e-06	0.0226641252975035	0.011992491130191	-0.0106716341673125
0.00164473002755727	0.000129513036080184	0.00928340086756818	0.00512442351772441	-0.00415897734984377	8.13624783070902e-05	6.38619933971277e-07	0.0151667403593754	0.00668479935748028	-0.00848194100189514
0.00735587990914544	0.000550922179762293	0.058916673236518	0.0293286549847309	-0.029588018251787	0.000146444425940073	7.76772548362368e-07	0.00453882936408895	0.000970102833925444	-0.0035687265301635
0.000384905333094285	-0.000110129953576389	0.000272431556077113	0.00187730701133083	0.00160487545525372	-8.99269894219305e-07	-5.51883623907603e-07	1.07434036580592e-06	0.00261242092585217	0.00261134658548636
0.0167365231931431	0.00170935426919449	0.132668804936689	0.111387750549774	-0.0212810543869157	0.000723390388966401	6.91999886376408e-06	0.0871987636436138	0.0611563415087551	-0.0260424221348587
0.00577472508259989	0.000495813699741887	0.0554745582812586	0.0319392355683464	-0.0235353227129122	0.000112081190535608	8.35603660423105e-07	0.00756118361618441	0.00266928143255409	-0.00489190218363032
-0.00556157750309707	-0.000664871592838397	0.0444584013649618	0.0621299129174115	0.0176715115524497	-0.000150433414637383	-2.39045936822111e-06	0.0211634985373243	0.0401677550263032	0.0190042564889789
0.0043894976091537	0.00037420225860428	0.0449142907373485	0.0269104119881273	-0.0180038787492212	0.000124831987130865	1.24415284165647e-06	0.0198507779684084	0.013104208951505	-0.00674656901690337
0.00763104779688144	0.000800352464783019	0.070278023723816	0.0623386082594247	-0.00793941546439126	0.000229787413223559	2.66916393418379e-06	0.024680207235491	0.0214302019716073	-0.00325000526388374
0.010181870641866	0.000831128281972831	0.045977355730307	0.0293823410979201	-0.0165950146323869	0.000140656398045782	1.11615979796491e-06	0.00293421339671743	0.00151303401409184	-0.00142117938262559
