LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0051558864384021	0.0412318957879581	0.04849073608163	0.0462120856454797	-0.0022786504361503	0.000169700186984084	0.0102112829038202	0.0322709126953177	0.0266597664908046	-0.00561114620451307
0.00413505003969747	0.0343673680471124	0.0358432668669227	0.0379006882963237	0.00205742142940104	0.00014553960025195	0.011312550509492	0.0201623103622211	0.0250918340899988	0.0049295237277777
0.00458595065211012	0.0436209587512794	0.0319195396424104	0.0388767971321207	0.00695725748971034	0.0001086198540589	0.0121294048087123	0.00830693781726387	0.0175829153909514	0.00927597757368752
0.0154680570404742	0.151289937396227	0.13565921441336	0.197434681244289	0.0617754668309288	0.000733814924840671	0.081535992092821	0.0584117744420475	0.133608425094053	0.0751966506520053
0.0113555668013313	0.0922714795523745	0.0844124305056045	0.0943838110999175	0.00997138059431293	0.000177349161578829	0.0132545302448594	0.00931996494188284	0.0137276913946651	0.00440772645278227
0.0076487552557048	0.0711325763571324	0.120360722487833	0.133868003516961	0.0135072810291279	0.000198255899740517	0.0179802908426652	0.0360548191157569	0.0458118026670265	0.00975698355126957
0.00382896958392575	0.0324687847670781	0.0477366784295935	0.0511162293256955	0.00337955089610198	6.65956151782154e-05	0.00457942536486256	0.00798961752856393	0.00812327103873295	0.000133653510169019
0.00288183107499193	0.0248619162501821	0.00916089311653867	0.0117536650772479	0.00259277196070922	9.36918997048084e-05	0.00501363423031317	0.00403202813594716	0.00320716186877922	-0.000824866267167946
0.00853588527459424	0.064601364205889	0.119245291886279	0.117745716225858	-0.00149957566042037	0.000369507292701265	0.0302337385773893	0.0795923102168081	0.110142495197384	0.0305501849805757
0.00287870581709669	0.0297812042791242	0.00508689017407037	0.007936179725091	0.00284928955102064	6.5200352555519e-05	0.00796990551075447	0.000779003072207199	0.00203681137641295	0.00125780830420575
0.00549769314583212	0.0650551538198354	0.0140121552218264	0.0283583650526475	0.0143462098308211	6.99647457647007e-05	0.00850179431220172	0.0011989701056691	0.00350408316419138	0.00230511305852228
0.00471930663429093	0.042859125418539	0.0286166917016912	0.0356450066848262	0.00702831498313502	4.21768506557291e-05	0.00622649770766367	0.000934225944702255	0.00336814311721952	0.00243391717251726
0.0170866088233274	0.136549090855966	0.136109947643521	0.177860456349853	0.0417505087063324	0.00102470045022148	0.0593156794250813	0.0751991666425676	0.116145881509198	0.0409467148666303
0.0117537704043814	0.0984840423675013	0.146909441226174	0.172153065071771	0.0252436238455961	0.000383298356036875	0.0289358969965155	0.0645047012872479	0.0924216148531827	0.0279169135659349
0.0109721888216614	0.100316918928072	0.0915570662360138	0.114941555906733	0.0233844896707195	0.000294705608379982	0.0233738270279521	0.0416755366530223	0.0539858642383157	0.0123103275852934
-0.00215353078275995	-0.0152083303955203	0.00897924199481146	0.00553138644301013	-0.00344785555180133	-0.000104528065904928	-0.00741257794774542	0.014429446053707	0.0113518782617252	-0.00307756779198186
0.00326397480946805	0.0253893207007734	0.0153142690525169	0.013778668424524	-0.00153560062799283	1.76808229770002e-05	0.00150259315297172	0.000238438814778676	0.000352586207958929	0.000114147393180252
0.00797009673121525	0.0663608868575658	0.107707909940843	0.109699579713884	0.00199166977304081	0.000245091863235513	0.0167807687193093	0.0416400326710776	0.041233484787971	-0.000406547883106588
0.0046739075714382	0.0439949892907824	0.0294098929755889	0.0359914517030796	0.00658155872749063	5.9305462468174e-05	0.00748333119624157	0.0016619953927578	0.00463498712835822	0.00297299173560041
0.0106230133218402	0.0812896167856161	0.0671533338645169	0.0734630184806776	0.00630968461616076	0.000391280866981243	0.0214374579264775	0.0255795240232217	0.026648174305911	0.00106865028268931
0.00388689459422557	0.0532303943921979	0.0118593146108175	0.0312220752931565	0.019362760682339	1.62145605526373e-06	0.00975076918524565	7.50771867084878e-07	0.00455377001516594	0.00455301924329886
0.0109263980795533	0.08889102690431	0.11478219267572	0.105651427766292	-0.00913076490942841	0.000450619733616713	0.0312387745793872	0.0652376152051968	0.0565936958876607	-0.00864391931753607
0.0210717901205201	0.164935076339795	0.234140917304648	0.21284833428002	-0.0212925830246279	0.00134219363116336	0.0891223264321738	0.219805025055193	0.194312372610731	-0.0254926524444624
0.0174028401373578	0.161183406853541	0.14314917939943	0.160256823119506	0.017107643720076	0.000913658392658771	0.0763710142285774	0.111838391043642	0.118860705385926	0.00702231434228437
0.00549342835603307	0.0491370503275361	0.0394412867968571	0.0463767017670937	0.00693541497023665	0.000126521672749895	0.0102662428525259	0.00964513825361659	0.0125794308023201	0.00293429254870351
0.00159301270371479	0.0163902734627877	0.0046785173781627	0.00571651773777427	0.00103800035961157	0.000124129983621256	0.010192090015304	0.0133546562895282	0.0142791013359564	0.00092444504642818
