LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0051558864384021	0.360652118690042	0.04849073608163	0.0457243982698354	-0.0027663378117946	0.000169700186984084	0.778551407846293	0.0322709126953177	0.0259313985027773	-0.00633951419254032
0.00413505003969747	0.301355038207991	0.0358432668669227	0.0378496287823852	0.0020063619154625	0.00014553960025195	0.889641009769813	0.0201623103622211	0.0256336704755495	0.00547136011332838
0.00458595065211012	0.388003386754868	0.0319195396424104	0.0393731091393748	0.00745356949696441	0.0001086198540589	0.980469207957828	0.00830693781726387	0.018674841394308	0.0103679035770442
0.0154680570404742	1.34528387131497	0.13565921441336	0.204141437201969	0.0684822227886094	0.000733814924840671	6.61627287238864	0.0584117744420475	0.146108663817448	0.0876968893754008
0.0113555668013313	0.805939457831094	0.0844124305056045	0.0946186763065349	0.0102062458009304	0.000177349161578829	1.03997762340635	0.00931996494188284	0.0143082112065557	0.00498824626467286
0.0076487552557048	0.634047267934306	0.120360722487833	0.135106433784227	0.0147457112963937	0.000198255899740517	1.45410898857526	0.0360548191157569	0.0474521366828862	0.0113973175671293
0.00382896958392575	0.285084779697643	0.0477366784295935	0.0510369162300287	0.00330023780043511	6.65956151782154e-05	0.35705083707484	0.00798961752856393	0.00818918269648856	0.000199565167924633
0.00288183107499193	0.217727949347427	0.00916089311653867	0.0119118259481908	0.00275093283165211	9.36918997048084e-05	0.365034991950621	0.00403202813594716	0.00297088012046547	-0.0010611480154817
0.00853588527459424	0.558471104641128	0.119245291886279	0.116683854402597	-0.00256143748368168	0.000369507292701265	2.35553700106155	0.0795923102168081	0.113029882857858	0.0334375726410497
0.00287870581709669	0.267643025688614	0.00508689017407037	0.00835573170886603	0.00326884153479566	6.5200352555519e-05	0.673599910521037	0.000779003072207199	0.00238840431579813	0.00160940124359093
0.00549769314583212	0.590978865121683	0.0140121552218264	0.030298730416874	0.0162865751950476	6.99647457647007e-05	0.705221663470583	0.0011989701056691	0.00395915557843138	0.00276018547276228
0.00471930663429093	0.378573286084586	0.0286166917016912	0.0363715561222908	0.00775486442059961	4.21768506557291e-05	0.530268002907253	0.000934225944702255	0.00394650179226357	0.00301227584756131
0.0170866088233274	1.18698266809028	0.136109947643521	0.181433167958442	0.0453232203149217	0.00102470045022148	4.45215795954556	0.0751991666425676	0.120207053880256	0.0450078872376885
0.0117537704043814	0.862736055759131	0.146909441226174	0.174277965055271	0.0273685238290966	0.000383298356036875	2.26950758715285	0.0645047012872479	0.0970238937868769	0.032519192499629
