LR1_coefficients_null_raster	LR1_coefficients_SES_class_R	LR1_R2_null_raster	LR1_R2_SES_class_R	LR1_Q_SES_class_R	LR2_coefficients_null_raster	LR2_coefficients_SES_class_R	LR2_R2_null_raster	LR2_R2_SES_class_R	LR2_Q_SES_class_R
0.0051558864384021	6.35224428398217e-06	0.04849073608163	0.0460879098962943	-0.00240282618533568	0.000169700186984084	2.99680413806232e-10	0.0322709126953177	0.0367684794970448	0.00449756680172717
0.00413505003969747	4.82957957353285e-06	0.0358432668669227	0.0299276073850198	-0.00591565948190292	0.00014553960025195	2.06836671728475e-10	0.0201623103622211	0.01584989372855	-0.00431241663367115
0.00458595065211012	4.92757799260146e-06	0.0319195396424104	0.0256631169393684	-0.00625642270304197	0.0001086198540589	9.60275911186745e-11	0.00830693781726387	0.0032685708364874	-0.00503836698077647
0.0154680570404742	1.37987071243317e-05	0.13565921441336	0.0739685434619698	-0.06169067095139	0.000733814924840671	6.60994721137129e-10	0.0584117744420475	0.024570087649385	-0.0338416867926625
0.0113555668013313	1.31160693365588e-05	0.0844124305056045	0.0642483582300215	-0.020164072275583	0.000177349161578829	2.60980587462276e-10	0.00931996494188284	0.00622662455226347	-0.00309334038961937
0.0076487552557048	8.44504424160246e-06	0.120360722487833	0.103075497773905	-0.0172852247139279	0.000198255899740517	2.72724605193364e-10	0.0360548191157569	0.0323441266742993	-0.00371069244145762
0.00382896958392575	4.38760128858818e-06	0.0477366784295935	0.0407093763277214	-0.00702730210187218	6.65956151782154e-05	1.16808515668726e-10	0.00798961752856393	0.00941676974013906	0.00142715221157513
0.00288183107499193	2.92314170100612e-06	0.00916089311653867	0.00544719445202399	-0.00371369866451468	9.36918997048084e-05	1.33596283312216e-10	0.00403202813594716	0.00314567138464474	-0.000886356751302429
0.00853588527459424	1.02790903599798e-05	0.119245291886279	0.103799160367092	-0.0154461315191869	0.000369507292701265	4.33046431002967e-10	0.0795923102168081	0.053060693549747	-0.0265316166670612
0.00287870581709669	2.53753399843754e-06	0.00508689017407037	0.00269955179405811	-0.00238733838001226	6.5200352555519e-05	8.9279177983614e-11	0.000779003072207199	0.00067342481107745	-0.000105578261129749
0.00549769314583212	3.73720182284799e-06	0.0140121552218264	0.00445756603374954	-0.00955458918807688	6.99647457647007e-05	5.97143860644616e-11	0.0011989701056691	0.000363849208422509	-0.000835120897246595
0.00471930663429093	4.71179008830297e-06	0.0286166917016912	0.0191759670475447	-0.0094407246541465	4.21768506557291e-05	3.60426783444521e-11	0.000934225944702255	0.000326829673491993	-0.000607396271210263
0.0170866088233274	1.6818327544131e-05	0.136109947643521	0.0671765324294686	-0.0689334152140521	0.00102470045022148	1.09065608469446e-09	0.0751991666425676	0.0212405054130843	-0.0539586612294832
0.0117537704043814	1.2632243580286e-05	0.146909441226174	0.104052307427028	-0.0428571337991465	0.000383298356036875	5.26297322585819e-10	0.0645047012872479	0.0455741410910345	-0.0189305601962134
0.0109721888216614	1.17431668601985e-05	0.0915570662360138	0.0658430419637479	-0.0257140242722659	0.000294705608379982	4.29514784479675e-10	0.0416755366530223	0.0339213437879136	-0.00775419286510865
-0.00215353078275995	-2.77410126072057e-06	0.00897924199481146	0.0111189972884247	0.00213975529361322	-0.000104528065904928	-1.57860881436876e-10	0.014429446053707	0.0162206374201859	0.0017911913664789
0.00326397480946805	4.23886287753546e-06	0.0153142690525169	0.0163338036593751	0.0010195346068582	1.76808229770002e-05	2.76062687143117e-11	0.000238438814778676	0.000232780215940407	-5.6585988382689e-06
0.00797009673121525	9.04398316725269e-06	0.107707909940843	0.0934677017460314	-0.0142402081948117	0.000245091863235513	3.4663475799104e-10	0.0416400326710776	0.036388272714255	-0.00525175995682264
0.0046739075714382	4.58643696055063e-06	0.0294098929755889	0.0202434215884873	-0.00916647138710167	5.9305462468174e-05	4.32139215602748e-11	0.0016619953927578	0.000447880882172274	-0.00121411451058553
0.0106230133218402	1.27822054200192e-05	0.0671533338645169	0.0534653568604558	-0.0136879770040611	0.000391280866981243	7.25767666269387e-10	0.0255795240232217	0.0241296397349385	-0.00144988428828318
