null_raster,SES_class_C
NA,8.29452054794521
NA,7.1472602739726
NA,7.83219178082192
NA,8.52559726962457
NA,7.45547945205479
NA,7.58703071672355
NA,8.16723549488055
NA,7.64948453608248
NA,9.56655290102389
NA,7.91780821917808
NA,8.99657534246575
NA,8.02054794520548
NA,7.2457337883959
NA,7.48464163822526
NA,8.12328767123288
NA,8.12328767123288
NA,8.03767123287671
NA,8.47422680412371
NA,7.43835616438356
NA,8.03071672354949
NA,6.95563139931741
NA,7.38225255972696
NA,8.10616438356164
NA,7.69520547945205
NA,7.78082191780822
NA,8.32876712328767
NA,8.5
NA,8.58561643835616
NA,9.61774744027304
NA,7.80887372013652
NA,8.4914089347079
NA,7.79180887372013
NA,7.25
NA,7.52397260273973
NA,9.01369863013699
NA,8.01365187713311
NA,7.78082191780822
NA,9.08873720136519
NA,7.8259385665529
NA,7.50170648464164
NA,8.43150684931507
NA,8.90102389078498
NA,7.39931740614334
NA,8.77397260273973
NA,8.45733788395905
NA,7.50170648464164
NA,7.52397260273973
NA,7.38698630136986
NA,8.3972602739726
NA,7.27986348122867
NA,7.43344709897611
NA,7.98630136986301
NA,8.93515358361775
NA,9.37328767123288
NA,8.47440273037543
NA,8.05479452054795
NA,8.1160409556314
NA,7.74657534246576
NA,9.13993174061433
NA,7.48972602739726
NA,8.47440273037542
NA,8.61092150170649
NA,8.52559726962457
NA,7.12627986348123
NA,8.12328767123288
NA,7.33561643835616
NA,8.12328767123288
NA,8.27739726027397
NA,8.08191126279864
NA,8.03767123287671
NA,6.81911262798635
NA,7.5358361774744
NA,8.50853242320819
NA,7.86006825938567
NA,8.38013698630137
NA,8.25085910652921
NA,7.26279863481229
NA,8.17465753424657
NA,7.95205479452055
NA,7.67808219178082
NA,7.40410958904109
NA,7.52397260273973
NA,7.5358361774744
NA,8.31164383561644
NA,7.84931506849315
NA,7.69520547945205
NA,7.3527397260274
NA,8.70547945205479
NA,8.51712328767123
NA,7.48464163822526
NA,8.23549488054608
NA,7.6382252559727
NA,7.31849315068493
NA,7.93493150684931
NA,8.78156996587031
NA,8.66211604095563
NA,8.73037542662116
NA,7.38225255972696
NA,9.1740614334471
NA,8.38907849829351
