type;ident;lat;long;y_proj;x_proj;Ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.17-29;-16.46896681;-71.49494987;-1949825.097;2842095.414;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.46890342;-71.4951076;-1949815.651;2842078.366;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.46898004;-71.49521549;-1949823.285;2842065.129;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.46897344;-71.49528299;-1949821.654;2842057.565;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.46900963;-71.49537957;-1949824.682;2842046.141;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.46982398;-71.49586801;-1949914.162;2841980.077;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-29;-16.4699126;-71.49556656;-1949928.393;2842013.085;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-30; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.17-30;-16.46905304;-71.495489;-1949828.395;2842033.166;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-30;-16.46915719;-71.49574107;-1949837.436;2842003.224;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-30;-16.46916937;-71.49587587;-1949837.159;2841987.784;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-30;-16.46972316;-71.49621775;-1949897.885;2841941.756;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-30;-16.46982629;-71.49592197;-1949913.749;2841973.93;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-31; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.17-31;-16.46917011;-71.49595346;-1949836.262;2841978.979;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-31;-16.46920696;-71.49631183;-1949836.05;2841937.87;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-31;-16.46963872;-71.49657119;-1949883.487;2841902.8;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-31;-16.46972244;-71.49628358;-1949896.967;2841934.303;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-32; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.17-32;-16.46922294;-71.49637982;-1949837.067;2841929.954;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-32;-16.46927039;-71.49678646;-1949837.488;2841883.235;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-32;-16.46954838;-71.49693866;-1949868.216;2841862.331;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-32;-16.46962883;-71.49661556;-1949881.762;2841897.901;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46952602;-71.49698683;-1949864.98;2841857.165;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46930492;-71.4968745;-1949840.429;2841872.802;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46928295;-71.49697179;-1949836.615;2841862.061;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46928295;-71.49702956;-1949835.883;2841855.513;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46926552;-71.49709596;-1949832.994;2841848.215;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46921229;-71.49720674;-1949825.337;2841836.356;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46918266;-71.49729119;-1949820.786;2841827.172;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46915596;-71.49747018;-1949815.381;2841807.233;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46893101;-71.49746727;-1949788.991;2841810.517;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46898451;-71.49769041;-1949792.449;2841784.521;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46910322;-71.49767879;-1949806.542;2841784.278;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.17-33;-16.46918598;-71.49772064;-1949815.734;2841778.448;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46482449;-71.49625457;-1949321.926;2842001.909;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46491696;-71.49632469;-1949331.902;2841992.745;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46501047;-71.49641652;-1949341.723;2841981.108;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46513825;-71.49656082;-1949354.907;2841963.072;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46531774;-71.49658638;-1949375.669;2841957.818;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4656696;-71.49661431;-1949416.652;2841950.032;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46566021;-71.49643441;-1949417.829;2841970.548;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46548129;-71.49640119;-1949397.229;2841976.663;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46541303;-71.49636102;-1949389.719;2841982.113;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46533515;-71.496265;-1949381.787;2841994.021;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46528814;-71.49611878;-1949378.117;2842011.214;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46527003;-71.49598297;-1949377.71;2842026.847;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46522235;-71.4957965;-1949374.47;2842048.612;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46518608;-71.49566052;-1949371.932;2842064.503;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46496929;-71.49539527;-1949349.825;2842097.418;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46483764;-71.49517039;-1949337.207;2842124.639;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46482408;-71.49502339;-1949337.477;2842141.481;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4650453;-71.49431147;-1949372.486;2842219.28;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4648865;-71.4942224;-1949354.958;2842231.463;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46484068;-71.49411392;-1949350.95;2842244.363;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4653787;-71.49432624;-1949411.467;2842213.229;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46588144;-71.49453675;-1949467.862;2842182.763;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46648883;-71.49459749;-1949538.448;2842167.902;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46703687;-71.49476343;-1949600.731;2842141.894;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46718412;-71.49431499;-1949623.712;2842190.795;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4664901;-71.49406874;-1949545.298;2842227.824;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4655538;-71.49386584;-1949437.871;2842263.121;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46522889;-71.49371003;-1949401.675;2842285.051;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46499043;-71.49355869;-1949375.579;2842305.337;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46480762;-71.49345113;-1949355.464;2842319.931;C;False; ; ;0; ; ; ; ; ; 
