null_raster,X19K_20240101.20241231_C
NA,1.85324232081912
NA,1.4778156996587
NA,2.12627986348123
NA,1.95563139931741
NA,1.40955631399317
NA,1.34129692832765
NA,1.580204778157
NA,2.36518771331058
NA,2.33105802047782
NA,1.98976109215017
NA,1.34129692832765
NA,1.51194539249147
NA,1.81911262798635
NA,2.84300341296928
NA,1.85324232081911
NA,1.71672354948805
NA,2.5358361774744
NA,1.61433447098976
NA,2.02389078498293
NA,1.37542662116041
NA,1.4778156996587
NA,2.5358361774744
NA,1.71672354948806
NA,2.46757679180887
NA,1.81911262798635
NA,2.0580204778157
NA,2.16040955631399
NA,1.4778156996587
NA,1.61433447098976
NA,2.36518771331058
NA,1.71672354948805
NA,1.81911262798635
NA,1.98976109215017
NA,1.51194539249147
NA,1.51194539249147
NA,2.46757679180887
NA,2.19453924914676
NA,1.88737201365188
NA,1.44368600682594
NA,2.43344709897611
NA,1.40955631399317
NA,2.02389078498293
NA,1.44368600682594
NA,1.85324232081911
NA,1.98976109215017
NA,1.64846416382253
NA,1.61433447098976
NA,1.98976109215017
NA,2.09215017064846
NA,1.64846416382253
NA,2.0580204778157
NA,1.92465753424657
NA,1.98976109215017
NA,2.02389078498293
NA,2.22866894197952
NA,1.44368600682594
NA,2.84300341296928
NA,2.36518771331058
NA,2.19453924914676
NA,1.68259385665529
NA,2.02389078498293
NA,2.39931740614334
NA,2.97952218430034
NA,1.95563139931741
NA,2.63822525597269
NA,1.64846416382253
NA,1.81911262798635
NA,1.23890784982935
NA,1.75085324232082
NA,2.91126279863481
NA,1.34129692832765
NA,1.23890784982935
NA,1.4778156996587
NA,1.34129692832765
NA,1.85324232081911
NA,1.51194539249147
NA,1.34129692832765
NA,1.75085324232082
NA,1.98976109215017
NA,1.51194539249147
NA,1.95563139931741
NA,2.60409556313993
NA,2.09215017064846
NA,3.62798634812287
NA,2.22866894197952
NA,2.80887372013652
NA,1.81911262798635
NA,1.68259385665529
NA,1.4778156996587
NA,2.26279863481229
NA,1.51194539249147
NA,1.64846416382253
NA,2.26279863481229
NA,2.22866894197952
NA,3.15017064846416
NA,2.26279863481229
NA,2.91126279863481
NA,1.68259385665529
NA,1.580204778157
NA,2.19453924914676
