LR1_coefficients_null_raster	LR1_coefficients_X19K_20240101.20241231_R	LR1_R2_null_raster	LR1_R2_X19K_20240101.20241231_R	LR1_Q_X19K_20240101.20241231_R	LR2_coefficients_null_raster	LR2_coefficients_X19K_20240101.20241231_R	LR2_R2_null_raster	LR2_R2_X19K_20240101.20241231_R	LR2_Q_X19K_20240101.20241231_R
0.00900567904249643	0.00883591419213959	0.0852539411500502	0.0857869446947095	0.00053300354465928	0.000249312213201075	0.000247981486336836	0.0318336213661083	0.0324357066439399	0.000602085277831656
0.00709261107629482	0.00681781950780189	0.0449666710408697	0.04354726300602	-0.00141940803484963	0.000224017770843076	0.000210035038793532	0.0165605544880432	0.0157294713883132	-0.000831083099730009
0.00769847013371499	0.00704344585582441	0.0335535666281145	0.0324323959443642	-0.0011211706837503	0.000196993991523941	0.000186771394036839	0.00738478822588077	0.00807102719487179	0.000686238968991018
0.0079298758932325	0.00776141772566589	0.055084576564951	0.0556325010229406	0.000547924457989658	0.000188869855617948	0.000181825714842321	0.012215939462694	0.0124831719921801	0.000267232529486149
0.0101198371814072	0.00971556097744697	0.06595186519419	0.0641326879465476	-0.00181917724764245	0.000253950686140568	0.000242383191662683	0.0153472086003539	0.0151861853782935	-0.000161023222060314
0.0103815247285852	0.0102593558331672	0.102746853337434	0.104717538340643	0.00197068500320904	0.000359120810372496	0.000353906731469633	0.0473112432349294	0.0483018200379931	0.000990576803063727
0.00913742416651822	0.00895995737560556	0.0841101821855359	0.0864815959147965	0.00237141372926057	0.000246866085276892	0.000242102640738004	0.0239262214007748	0.0253896980893144	0.00146347668853953
0.00542119302342565	0.00505977175130451	0.0269398561823459	0.0256115210678199	-0.00132833511452602	0.00017305460116603	0.00016519156453091	0.0112881689540197	0.0113346931627733	4.65242087536004e-05
0.01539722801696	0.0138389778232555	0.165467990766538	0.152369156920371	-0.0130988338461676	0.000652824867390547	0.000570994676723897	0.0927988747130182	0.0852291253202656	-0.00756974939275258
0.010737504343198	0.0101108224583961	0.0585023553875123	0.0554575251658754	-0.00304483022163694	0.000323571059226193	0.000295605864292244	0.0190144301448975	0.0173311782406366	-0.00168325190426096
