LR1_coefficients_null_raster	LR1_coefficients_X19K_20240101.20241231_C	LR1_R2_null_raster	LR1_R2_X19K_20240101.20241231_C	LR1_Q_X19K_20240101.20241231_C	LR2_coefficients_null_raster	LR2_coefficients_X19K_20240101.20241231_C	LR2_R2_null_raster	LR2_R2_X19K_20240101.20241231_C	LR2_Q_X19K_20240101.20241231_C
0.0102723898713271	0.017479712188583	0.0867860237934003	0.101554389251926	0.0147683654585257	0.000326765645925349	0.00110938028636489	0.034655377016708	0.0496804620652182	0.0150250850485102
0.0075958867873294	0.0147605226793468	0.0368960110609676	0.057947553693365	0.0210515426323974	0.000167150317034703	0.000790539873691742	0.00757998803163474	0.02151081719615	0.0139308291645153
0.00757641189795046	0.0137558745526229	0.0576792046257643	0.0770264510959268	0.0193472464701626	0.000197152529062449	0.000791498998854672	0.0169444898447681	0.0357924703613982	0.01884798051663
0.0120022102160223	0.0193630690878942	0.13647168159863	0.152870423367201	0.016398741768571	0.000431928691262112	0.00138660548768818	0.068651891756655	0.100922588963442	0.0322706972067872
0.00860093165090527	0.0173855466624122	0.0550784429202031	0.0916814296604536	0.0366029867402505	0.000227958815712676	0.0010581814425094	0.0139319492248791	0.0406206233373508	0.0266886741124718
0.0107931362920628	0.0207808979028328	0.0775319511985372	0.11826852638884	0.0407365751903025	0.000402435646075989	0.00145698855188353	0.0386282855468616	0.0767097671990993	0.0380814816522377
0.00866971465400798	0.0166140765153472	0.0654148682882418	0.0874311806366613	0.0220163123484196	0.000247706955476418	0.000957613640915876	0.0222113172713078	0.0379854220403407	0.015774104769033
0.0113523767380482	0.0203015350940341	0.104590163212359	0.148294773496708	0.0437046102843491	0.000381898623327539	0.00138654391790508	0.0440358515269514	0.0923474236448986	0.0483115721179472
0.0133067999295546	0.0228925037879051	0.104153225279824	0.13892444007555	0.034771214795726	0.0003699176493341	0.00125355468703227	0.0295193985109679	0.0543091469575784	0.0247897484466105
0.0127603575871535	0.0238810328482071	0.101462128572555	0.14918545324719	0.0477233246746356	0.000419037646606194	0.00140665341479312	0.034451176777464	0.0646706031509788	0.0302194263735148
0.00907263960735413	0.0162734377698694	0.0667887849248546	0.0868260103269405	0.0200372254020859	0.000242134026821809	0.00106219062471383	0.0200018973633534	0.0466833238494243	0.0266814264860709
