LR1_coefficients_null_raster	LR1_coefficients_X19K_20240101.20241231_R	LR1_R2_null_raster	LR1_R2_X19K_20240101.20241231_R	LR1_Q_X19K_20240101.20241231_R	LR2_coefficients_null_raster	LR2_coefficients_X19K_20240101.20241231_R	LR2_R2_null_raster	LR2_R2_X19K_20240101.20241231_R	LR2_Q_X19K_20240101.20241231_R
0.0113523767380482	0.0067733068569258	0.104590163212359	0.0670504193556702	-0.0375397438566889	0.000381898623327539	0.000154220364847722	0.0440358515269514	0.0254539930332049	-0.0185818584937465
0.0133067999295546	0.00567007590886862	0.104153225279824	0.0416028093668626	-0.0625504159129612	0.0003699176493341	8.22660389367558e-05	0.0295193985109679	0.00680003531305931	-0.0227193631979086
0.0127603575871535	0.00431470120978405	0.101462128572555	0.0372091359056687	-0.0642529926668858	0.000419037646606194	2.4763582397652e-05	0.034451176777464	0.00223019350576077	-0.0322209832717033
0.00907263960735413	0.00477405964099981	0.0667887849248546	0.0537437153051766	-0.0130450696196781	0.000242134026821809	7.66466554943864e-05	0.0200018973633534	0.0181986192680592	-0.00180327809529416
-0.000269567094868039	-0.00015953282856442	0.000140622027643172	9.37686532826382e-05	-4.68533743605336e-05	-1.20324141059015e-05	2.08207010935051e-07	0.000189488937714282	2.69957034930438e-07	-0.000189218980679352
0.00767730044764493	0.00527120521658797	0.040817999113225	0.0478984918345043	0.00708049272127934	0.000229782367820772	9.35854977205471e-05	0.0139348017466904	0.0229108494591294	0.00897604771243896
0.00838864604696551	0.00449624470919245	0.0516980795088798	0.0277325628469083	-0.0239655166619715	0.000225339455947249	9.1661283910102e-05	0.0155519768294338	0.00761700143407474	-0.0079349753953591
0.00783661968240131	0.00419404716599686	0.0370335234354283	0.0172574751258009	-0.0197760483096274	0.000210294893049397	7.51934255737392e-05	0.00967467377441859	0.00315544688620078	-0.00651922688821781
0.00944607659284269	0.00677233857083973	0.0717656466312162	0.059329531153873	-0.0124361154773433	0.000306570545318374	0.00017073720331665	0.027957903821436	0.0241962748976244	-0.00376162892381159
0.000275915141015641	0.00149725241424659	0.00014944288882786	0.0075696489393242	0.00742020605049634	1.94855155508221e-05	5.51946090623319e-05	0.000480683688712799	0.0208441136953454	0.0203634300066326
-0.00110284783910649	-0.00105310748990611	0.00242190246631206	0.00286482541936325	0.00044292295305119	-4.68115002795294e-05	-3.67314129388982e-05	0.00362439181281339	0.00437990131597865	0.000755509503165263
0.00787494470623397	0.00532673902613504	0.048649645096	0.032358715079305	-0.016290930016695	0.000198835594392912	7.44302174319901e-05	0.0138711841526055	0.0044987457989542	-0.00937243835365132
0.00789561545858381	0.00444100971584298	0.047554420037801	0.0278513183949599	-0.0197031016428411	0.00019757824396066	6.58686133398874e-05	0.013858046128644	0.00654003645845373	-0.00731800967019027
0.00948077202484212	0.00469857393527404	0.0809392500419913	0.0471954564091143	-0.033743793632877	0.0002913782064242	8.3692268978102e-05	0.0281527678605169	0.0147427065573475	-0.0134100613031694
0.0119169330673675	0.00668894286457983	0.0968359410132294	0.0631890131769175	-0.033646927836312	0.00040334920682633	0.000186443925171687	0.0452267266285882	0.0314600792148425	-0.0137666474137457
-0.000670543463407817	0.000274422751411765	0.000851069012499212	0.000359589854833275	-0.000491479157665938	-2.83023951241113e-05	9.8270866059295e-06	0.001170506241828	0.0020751495679422	0.000904643326114206
0.00947557337378871	0.00492536282178514	0.0655800291014712	0.0342730729334656	-0.0313069561680057	0.000350140039873847	0.000132907597007029	0.0322432213184287	0.0147072980462142	-0.0175359232722145
