null_raster,SES_affluence_R
NA,81.7898588245639
NA,81.4485617920807
NA,85.2028279385876
NA,78.3768894729354
NA,81.0585081699358
NA,84.3739641697334
NA,82.2774257269329
NA,81.9361288409184
NA,84.812774449892
NA,86.6167723424606
NA,84.9102877236064
NA,81.7411020786689
NA,80.8634813393342
NA,82.4724525477699
NA,84.0326670591335
NA,81.7898586878597
NA,83.2038031340459
NA,77.9380791244246
NA,81.6435885706045
NA,81.8873721243172
NA,85.25158462915
NA,79.8883472904817
NA,85.495368290273
NA,88.1769868603339
NA,81.9848855575197
NA,81.9361287725663
NA,85.2515847560896
NA,85.7879084564313
NA,80.6196978018959
NA,81.0585081601712
NA,84.8127743717753
NA,83.4963432936945
NA,83.983910417394
NA,87.1530961534676
NA,80.7659678931122
NA,81.8873721405915
NA,84.3739640460486
NA,82.2286690982128
NA,82.423695893011
NA,80.327157648757
NA,81.3022915901991
NA,82.1799124694928
NA,83.1062896910788
NA,84.812774309933
NA,82.911262912555
NA,80.9122380038577
NA,85.3490981632532
NA,82.0823990590743
NA,83.9839104141392
NA,83.5451001372354
NA,84.4714773913699
NA,84.1702544917799
NA,82.1311557561464
NA,83.8376404108041
NA,85.7879084564313
NA,80.6196978442091
NA,86.9093126355585
NA,83.1550463751314
NA,83.837640482411
NA,78.2793759941648
NA,81.2535350298312
NA,82.8137494435489
NA,82.6187228114939
NA,80.1808874208366
NA,81.8873722317276
NA,83.0087763197186
NA,83.2038031535751
NA,82.1799125508643
NA,81.4973184273105
NA,84.2276940296941
NA,78.181862635824
NA,84.2764506356301
NA,81.9848855705391
NA,87.2993661633124
NA,79.9371041502969
NA,85.2028279906654
NA,85.4953682512147
NA,82.5699659061106
NA,82.8625061959537
NA,84.5202342088719
NA,82.1311557463818
NA,83.5451000558638
NA,83.1550463783863
NA,82.1311556552457
NA,86.2754754922496
NA,79.5958070201679
NA,89.8347148862715
NA,84.081423818048
NA,83.6913701015121
NA,81.6923452416378
NA,81.0585081569164
NA,76.5728912939391
NA,84.373963990716
NA,83.2525597953145
NA,83.203803085223
NA,80.7659678345247
NA,85.9341785541573
NA,87.494393016698
NA,83.3013167202269
NA,84.1301807201763
