ident;lat;long;y_proj;x_proj;ingreso_economico
1.5.20-6;-16.46308942;-71.4941626;-1949144.594;2842261.839;B
1.5.20-6;-16.46311512;-71.49395657;-1949150.223;2842284.857;B
1.5.20-6;-16.4631536;-71.49376018;-1949157.232;2842306.616;B
1.5.20-6;-16.46320895;-71.49364149;-1949165.238;2842319.344;B
1.5.20-6;-16.46332713;-71.49345582;-1949181.474;2842338.84;B
1.5.20-6;-16.46335228;-71.49342169;-1949184.862;2842342.378;B
1.5.20-6;-16.46286593;-71.49284437;-1949135.039;2842414.212;B
1.5.20-6;-16.46259386;-71.49253604;-1949106.982;2842452.739;B
1.5.20-6;-16.46244814;-71.49233124;-1949092.457;2842477.869;B
1.5.20-6;-16.46236057;-71.4921708;-1949084.203;2842497.207;B
1.5.20-6;-16.46229081;-71.49198438;-1949078.369;2842519.256;B
1.5.20-6;-16.46216633;-71.49165312;-1949067.941;2842558.444;B
1.5.20-6;-16.46207526;-71.49140104;-1949060.436;2842588.217;B
1.5.20-6;-16.46202737;-71.49125783;-1949056.625;2842605.081;B
1.5.20-6;-16.46189173;-71.49114632;-1949042.103;2842619.503;B
1.5.20-6;-16.46177653;-71.49111739;-1949028.934;2842624.296;B
1.5.20-6;-16.46175843;-71.49119786;-1949025.788;2842615.411;B
1.5.20-6;-16.46191435;-71.49188674;-1949035.378;2842535.269;B
1.5.20-6;-16.46192879;-71.49249883;-1949029.319;2842465.689;B
1.5.20-6;-16.46188602;-71.49323312;-1949014.992;2842383.008;B
1.5.20-6;-16.46234878;-71.49341572;-1949067.044;2842356.232;B
1.5.20-6;-16.46246867;-71.49348345;-1949080.271;2842346.979;B
1.5.20-6;-16.46214581;-71.49395759;-1949036.334;2842297.468;B
1.5.20-6;-16.46202687;-71.4943239;-1949017.719;2842257.503;B
1.5.20-6;-16.46181608;-71.49474423;-1948987.631;2842212.62;B
1.5.20-6;-16.46167172;-71.49503613;-1948966.974;2842181.425;B
1.5.20-6;-16.46174444;-71.49511084;-1948974.571;2842172.001;B
1.5.20-6;-16.46166685;-71.49535121;-1948962.41;2842145.77;B
1.5.20-6;-16.46168629;-71.49547455;-1948963.132;2842131.533;B
1.5.20-6;-16.46173476;-71.49556784;-1948967.645;2842120.32;B
1.5.20-6;-16.46180703;-71.49560274;-1948975.692;2842115.416;B
1.5.20-6;-16.46191697;-71.49561677;-1948988.43;2842112.382;B
1.5.20-6;-16.46222217;-71.49551906;-1949025.524;2842119.452;B
1.5.20-6;-16.46236945;-71.49545732;-1949043.607;2842124.517;B
1.5.20-6;-16.46241044;-71.49539116;-1949049.261;2842131.479;B
1.17.3-1; ; ;-1.516416327;20763369.87;B
1.17.3-1;-16.45780164;-71.49323127;-1948535.172;2842436.837;B
1.17.3-1;-16.45749919;-71.49348577;-1948496.416;2842411.955;B
1.17.3-1;-16.45737905;-71.49330198;-1948484.629;2842434.368;B
1.17.3-1;-16.45725639;-71.4933652;-1948469.418;2842428.811;B
1.17.3-1;-16.45717438;-71.49324583;-1948461.295;2842443.42;B
1.17.3-1;-16.45706797;-71.49330312;-1948448.068;2842438.322;B
1.17.3-1;-16.45711484;-71.49362002;-1948449.561;2842401.78;B
1.17.3-1;-16.45724099;-71.49399491;-1948459.634;2842357.625;B
1.17.3-1;-16.45732352;-71.49392936;-1948470.159;2842363.972;B
1.17.3-1;-16.45768023;-71.49367917;-1948515.235;2842387.653;B
1.17.3-1;-16.45794107;-71.49347981;-1948548.404;2842406.83;B
1.17.3-2; ; ;-1.516416327;20763369.87;B
1.17.3-2;-16.45853695;-71.49268758;-1948628.445;2842488.822;B
1.17.3-2;-16.45828261;-71.49253777;-1948600.463;2842509.144;B
1.17.3-2;-16.45818311;-71.49250756;-1948589.155;2842513.875;B
1.17.3-2;-16.45813657;-71.49260287;-1948582.48;2842503.681;B
1.17.3-2;-16.45809713;-71.49271354;-1948576.445;2842491.653;B
1.17.3-2;-16.45814356;-71.49273088;-1948581.68;2842489.077;B
1.17.3-2;-16.45821361;-71.49275812;-1948589.564;2842485.069;B
1.17.3-2;-16.45832042;-71.49287364;-1948600.65;2842470.571;B
1.17.3-2;-16.45819127;-71.49293121;-1948584.747;2842465.74;B
1.17.3-2;-16.45817113;-71.49298287;-1948581.728;2842460.147;B
1.17.3-2;-16.45804282;-71.49308348;-1948565.378;2842450.426;B
1.17.3-2;-16.45800373;-71.4931134;-1948560.407;2842447.547;B
1.17.3-2;-16.45802018;-71.49316353;-1948561.705;2842441.648;B
1.17.3-2;-16.45795936;-71.49324987;-1948553.465;2842432.658;B
1.17.3-2;-16.45787086;-71.49333524;-1948541.987;2842424.142;B
1.17.3-2;-16.45796733;-71.4934622;-1948551.713;2842408.482;B
1.17.3-2;-16.45814112;-71.4932876;-1948574.342;2842425.995;B
1.17.3-2;-16.45868027;-71.49284175;-1948643.33;2842469.462;B
1.17.3-3; ; ;-1.516416327;20763369.87;B
1.17.3-3;-16.45899658;-71.49201046;-1948691.021;2842559.551;B
1.17.3-3;-16.45855665;-71.49268867;-1948630.746;2842488.44;B
1.17.3-3;-16.45872823;-71.49282646;-1948649.158;2842470.567;B
1.17.3-3;-16.45914314;-71.49212685;-1948706.765;2842544.433;B
1.17.3-4; ; ;-1.516416327;20763369.87;B
1.17.3-4;-16.45924422;-71.49179057;-1948722.901;2842581.228;B
1.17.3-4;-16.45911156;-71.49191678;-1948705.717;2842568.662;B
1.17.3-4;-16.45921861;-71.49203019;-1948716.856;2842554.399;B
1.17.3-4;-16.45935695;-71.49196228;-1948733.97;2842560.282;B
1.17.3-5; ; ;-1.516416327;20763369.87;B
1.17.3-5;-16.45969152;-71.49172138;-1948776.328;2842583.2;B
1.17.3-5;-16.4595998;-71.49177903;-1948764.822;2842577.868;B
1.17.3-5;-16.45967659;-71.49190751;-1948772.215;2842562.295;B
1.17.3-5;-16.45980754;-71.4918613;-1948788.186;2842565.814;B
1.17.3-6; ; ;-1.516416327;20763369.87;B
1.17.3-6;-16.46034582;-71.49168229;-1948853.693;2842579.041;B
1.17.3-6;-16.46029239;-71.49157075;-1948848.829;2842592.387;B
1.17.3-6;-16.46017526;-71.49157802;-1948834.976;2842593.101;B
1.17.3-6;-16.46003773;-71.49163372;-1948818.112;2842588.592;B
1.17.3-6;-16.46003083;-71.49181637;-1948814.988;2842567.976;B
1.17.3-6;-16.46053637;-71.49175062;-1948875.213;2842568.793;B
1.17.3-6;-16.46047972;-71.49166986;-1948869.581;2842578.692;B
1.17.3-7; ; ;-1.516416327;20763369.87;B
1.17.3-7;-16.4602758;-71.49069811;-1948857.935;2842691.534;B
1.17.3-7;-16.46021034;-71.49082931;-1948848.582;2842677.519;B
1.17.3-7;-16.4604926;-71.49097438;-1948879.906;2842657.367;B
1.17.3-7;-16.46051162;-71.49087507;-1948883.398;2842668.376;B
1.17.3-7;-16.46044731;-71.49078392;-1948876.998;2842679.555;B
1.17.3-8; ; ;-1.516416327;20763369.87;B
1.17.3-8;-16.46001391;-71.49209386;-1948809.484;2842536.741;B
1.17.3-8;-16.46031101;-71.49210708;-1948844.221;2842531.341;B
1.17.3-8;-16.46049367;-71.49209258;-1948865.865;2842530.586;B
1.17.3-8;-16.4607037;-71.49202224;-1948891.431;2842535.803;B
1.17.3-8;-16.46090435;-71.49189944;-1948916.559;2842547.091;B
1.17.3-8;-16.46098718;-71.49184958;-1948926.922;2842551.655;B
1.17.3-8;-16.46102371;-71.49178985;-1948931.971;2842557.946;B
1.17.3-8;-16.46108463;-71.49166052;-1948940.766;2842571.808;B
1.17.3-8;-16.46109204;-71.49158292;-1948942.62;2842580.509;B
1.17.3-8;-16.46106578;-71.49144944;-1948941.226;2842595.986;B
1.17.3-8;-16.46103053;-71.49139703;-1948937.749;2842602.39;B
1.17.3-8;-16.46098461;-71.49149405;-1948931.124;2842591.994;B
1.17.3-8;-16.46091461;-71.49159438;-1948921.63;2842581.54;B
1.17.3-8;-16.46081401;-71.49170814;-1948908.37;2842569.964;B
1.17.3-8;-16.46074519;-71.49176787;-1948899.527;2842564.096;B
1.17.3-8;-16.46067297;-71.49180302;-1948890.597;2842561.059;B
1.17.3-8;-16.46061026;-71.49183299;-1948882.85;2842558.485;B
1.17.3-8;-16.46048127;-71.49185035;-1948867.477;2842558.21;B
1.17.3-8;-16.46032973;-71.49184973;-1948849.681;2842560.27;B
1.17.3-8;-16.46021566;-71.49185961;-1948836.154;2842560.648;B
1.17.3-8;-16.45997123;-71.49190441;-1948806.87;2842558.778;B
1.17.3-8;-16.45980641;-71.49194013;-1948787.054;2842556.892;B
1.17.3-8;-16.45961346;-71.49200713;-1948763.537;2842551.83;B
1.17.3-8;-16.4596605;-71.49209983;-1948767.889;2842540.703;B
1.17.3-8;-16.45982808;-71.4920787;-1948787.844;2842540.898;B
1.17.3-9; ; ;-1.516416327;20763369.87;B
1.17.3-9;-16.45944167;-71.49232297;-1948739.353;2842518.28;B
1.17.3-9;-16.45956494;-71.49225907;-1948754.645;2842523.906;B
1.17.3-9;-16.45968241;-71.49220027;-1948769.191;2842529.029;B
1.17.3-9;-16.45957512;-71.49203001;-1948758.743;2842549.74;B
1.17.3-9;-16.45942851;-71.49206836;-1948741.033;2842547.316;B
1.17.3-9;-16.45934364;-71.49209366;-1948730.741;2842545.562;B
1.17.3-9;-16.45924405;-71.49215155;-1948718.308;2842540.307;B
1.17.3-9;-16.45918614;-71.4922226;-1948710.605;2842533.013;B
1.17.3-9;-16.45912295;-71.49229917;-1948702.21;2842525.162;B
1.17.3-9;-16.45905824;-71.49239498;-1948693.395;2842515.149;B
1.17.3-9;-16.45897145;-71.4925179;-1948681.641;2842502.354;B
1.17.3-9;-16.45889172;-71.49266747;-1948670.38;2842486.444;B
1.17.3-9;-16.45902399;-71.49274877;-1948684.889;2842475.491;B
1.17.3-9;-16.45919858;-71.49254525;-1948707.979;2842496.272;B
1.17.3-9;-16.4593104;-71.49243241;-1948722.545;2842507.596;B
1.17.3-10; ; ;-1.516416327;20763369.87;B
1.17.3-10;-16.45797917;-71.49404404;-1948545.733;2842342.365;B
1.17.3-10;-16.45794028;-71.49378282;-1948544.473;2842372.489;B
1.17.3-10;-16.45810269;-71.4936374;-1948565.396;2842386.844;B
1.17.3-10;-16.45827661;-71.49365057;-1948585.661;2842383.067;B
1.17.3-10;-16.45833961;-71.49376182;-1948591.654;2842369.628;B
1.17.3-10;-16.45855705;-71.49369119;-1948618.094;2842374.782;B
1.17.3-10;-16.45870922;-71.49360319;-1948637.086;2842382.76;B
1.17.3-10;-16.45850295;-71.49308751;-1948619.385;2842443.929;B
1.17.3-10;-16.45827484;-71.49325413;-1948590.476;2842428.034;B
1.17.3-10;-16.45815186;-71.49339811;-1948574.203;2842413.326;B
1.17.3-10;-16.45796343;-71.49356813;-1948549.913;2842396.525;B
1.17.3-10;-16.45735539;-71.49404145;-1948472.483;2842350.846;B
1.17.3-10;-16.45752395;-71.494528;-1948486.124;2842293.475;B
1.17.3-10;-16.45806912;-71.49452101;-1948550.26;2842287.112;B
1.17.3-11; ; ;-1.516416327;20763369.87;B
1.17.3-11;-16.45808852;-71.49508064;-1948545.451;2842223.414;B
1.17.3-11;-16.45807568;-71.49455411;-1948550.612;2842283.274;B
1.17.3-11;-16.45752979;-71.49456255;-1948486.373;2842289.481;B
1.17.3-11;-16.45751186;-71.49479228;-1948481.357;2842263.673;B
1.17.3-11;-16.45750047;-71.49514282;-1948475.579;2842224.083;B
1.17.3-11;-16.45781202;-71.49515529;-1948512.022;2842218.581;B
1.17.3-12; ; ;-1.516416327;20763369.87;B
1.17.3-12;-16.4580091;-71.49562673;-1948529.204;2842162.549;B
1.17.3-12;-16.45790137;-71.49559146;-1948516.994;2842167.96;B
1.17.3-12;-16.45777909;-71.49578358;-1948500.197;2842147.785;B
1.17.3-12;-16.45771868;-71.49574169;-1948493.629;2842153.327;B
1.17.3-12;-16.45758811;-71.49589636;-1948476.331;2842137.507;B
1.17.3-12;-16.45774478;-71.49601847;-1948493.191;2842121.607;B
1.17.3-12;-16.45793;-71.49576653;-1948518.142;2842147.738;B
1.17.3-13; ; ;-1.516416327;20763369.87;B
1.17.3-13;-16.45709659;-71.49665262;-1948409.01;2842058.223;B
1.17.3-13;-16.4571365;-71.4967747;-1948412.153;2842043.859;B
1.17.3-13;-16.45725438;-71.49674787;-1948426.341;2842045.355;B
1.17.3-13;-16.4572815;-71.49667479;-1948430.452;2842053.283;B
1.17.3-13;-16.45743147;-71.49662466;-1948448.706;2842056.998;B
1.17.3-13;-16.45743434;-71.49654106;-1948450.102;2842066.438;B
1.17.3-13;-16.45729272;-71.49649048;-1948434.104;2842074.03;B
1.17.3-13;-16.45767656;-71.49601321;-1948485.243;2842123.099;B
1.17.3-13;-16.45732702;-71.49576935;-1948447.267;2842155.332;B
1.17.3-13;-16.45704253;-71.49601516;-1948410.732;2842131.199;B
1.17.3-13;-16.45692536;-71.49626706;-1948393.776;2842104.18;B
1.17.3-13;-16.4571779;-71.49642288;-1948421.472;2842083.2;B
1.17.4-1; ; ;-1.516416327;20763369.87;B
1.17.4-1;-16.45721915;-71.4940149;-1948456.814;2842355.644;B
1.17.4-1;-16.45708293;-71.49365322;-1948445.392;2842398.435;B
1.17.4-1;-16.45705147;-71.49337669;-1948445.198;2842430.199;B
1.17.4-1;-16.45699467;-71.49320095;-1948440.75;2842450.867;B
1.17.4-1;-16.45695357;-71.49302167;-1948438.193;2842471.731;B
1.17.4-1;-16.45684646;-71.49269016;-1948429.809;2842510.72;B
1.17.4-1;-16.45635929;-71.49210542;-1948379.98;2842583.406;B
1.17.4-1;-16.45628241;-71.4921034;-1948370.974;2842584.644;B
1.17.4-1;-16.45636152;-71.49253485;-1948374.803;2842534.692;B
1.17.4-1;-16.45646327;-71.49281782;-1948383.173;2842501.277;B
1.17.4-1;-16.45661696;-71.49300129;-1948398.906;2842478.46;B
1.17.4-1;-16.45671509;-71.49319069;-1948408.035;2842455.7;B
1.17.4-1;-16.45679968;-71.49340334;-1948415.28;2842430.482;B
1.17.4-1;-16.45675979;-71.49357088;-1948408.471;2842412.011;B
1.17.4-1;-16.45686046;-71.49366335;-1948419.127;2842400.207;B
1.17.4-1;-16.45707701;-71.49412122;-1948438.769;2842345.457;B
1.17.4-2; ; ;-1.516416327;20763369.87;B
1.17.4-2;-16.45693343;-71.49388363;-1948424.91;2842374.276;B
1.17.4-2;-16.45683819;-71.4936986;-1948416.064;2842396.503;B
1.17.4-2;-16.45674578;-71.49360293;-1948406.419;2842408.562;B
1.17.4-2;-16.45661679;-71.49372404;-1948389.731;2842396.525;B
1.17.4-2;-16.45679012;-71.49399634;-1948406.646;2842363.379;B
1.17.4-2;-16.45666191;-71.49407427;-1948390.596;2842356.227;B
1.17.4-2;-16.45659456;-71.49407267;-1948382.705;2842357.293;B
1.17.4-2;-16.45649392;-71.49411765;-1948370.31;2842353.515;B
1.17.4-2;-16.45632197;-71.49424435;-1948348.505;2842341.408;B
1.17.4-2;-16.4564771;-71.49447929;-1948363.754;2842312.737;B
1.17.4-2;-16.457059;-71.49414433;-1948436.36;2842343.073;B
1.17.4-3; ; ;-1.516416327;20763369.87;B
1.17.4-3;-16.45624143;-71.49463108;-1948334.145;2842298.622;B
1.17.4-3;-16.45646806;-71.49449888;-1948362.445;2842310.635;B
1.17.4-3;-16.45536595;-71.49301033;-1948251.818;2842493.854;B
1.17.4-3;-16.45501751;-71.49338065;-1948206.192;2842456.444;B
1.17.4-3;-16.4558333;-71.49465822;-1948285.854;2842300.901;B
1.17.4-3;-16.45604268;-71.49466334;-1948310.387;2842297.573;B
1.17.4-4; ; ;-1.516416327;20763369.87;B
1.17.4-4;-16.45553623;-71.49422155;-1948256.483;2842354.305;B
1.17.4-4;-16.4552673;-71.49426404;-1948224.35;2842353.017;B
1.17.4-4;-16.45517589;-71.49427899;-1948213.422;2842352.522;B
1.17.4-4;-16.45509774;-71.49423376;-1948204.813;2842358.675;B
1.17.4-4;-16.45493579;-71.49433064;-1948184.56;2842349.817;B
1.17.4-4;-16.45481769;-71.49437032;-1948170.184;2842346.869;B
1.17.4-4;-16.45478608;-71.49430776;-1948167.262;2842354.375;B
1.17.4-4;-16.45451948;-71.49451589;-1948133.306;2842334.279;B
1.17.4-4;-16.45447255;-71.49456007;-1948127.232;2842329.886;B
1.17.4-4;-16.45431162;-71.49462424;-1948107.513;2842324.723;B
1.17.4-4;-16.45410195;-71.49434687;-1948086.393;2842358.92;B
1.17.4-4;-16.45394593;-71.49444573;-1948066.811;2842349.759;B
1.17.4-4;-16.45422668;-71.49489283;-1948094.133;2842295.388;B
1.17.4-4;-16.45446942;-71.49482456;-1948123.515;2842299.942;B
1.17.4-4;-16.45580935;-71.49466877;-1948282.906;2842300.02;B
1.17.4-5; ; ;-1.516416327;20763369.87;B
1.17.4-5;-16.45410412;-71.49471449;-1948081.993;2842317.214;B
1.17.4-5;-16.45397815;-71.49452301;-1948069.618;2842340.576;B
1.17.4-5;-16.4538346;-71.49465359;-1948051.1;2842327.655;B
1.17.4-5;-16.45372231;-71.49446579;-1948040.286;2842350.419;B
1.17.4-5;-16.45355383;-71.49457746;-1948019.078;2842339.971;B
1.17.4-5;-16.45366323;-71.49474127;-1948029.857;2842319.963;B
1.17.4-5;-16.4534127;-71.49487473;-1947998.735;2842308.121;B
1.17.4-5;-16.45329824;-71.49466091;-1947987.995;2842333.864;B
1.17.4-5;-16.45312473;-71.49477204;-1947966.203;2842323.541;B
1.17.4-5;-16.45326209;-71.49500218;-1947979.426;2842295.649;B
1.17.4-5;-16.45343934;-71.4953177;-1947996.255;2842257.552;B
1.17.4-5;-16.45420486;-71.49489961;-1948091.484;2842294.905;B
1.17.4-6; ; ;-1.516416327;20763369.87;B
1.17.4-6;-16.4531274;-71.49429411;-1947972.568;2842377.69;B
1.17.4-6;-16.45323321;-71.4941334;-1947987.034;2842394.521;B
1.17.4-6;-16.45284655;-71.49354981;-1947948.999;2842465.757;B
1.17.4-6;-16.45254355;-71.49370886;-1947911.387;2842451.702;B
1.17.4-6;-16.45285659;-71.49429966;-1947940.682;2842380.614;B
1.17.4-6;-16.4530247;-71.49458064;-1947956.875;2842346.554;B
1.17.4-6;-16.45314131;-71.4944411;-1947972.341;2842360.843;B
1.17.4-7; ; ;-1.516416327;20763369.87;B
1.17.4-7;-16.45251008;-71.49563511;-1947883.064;2842233.76;B
1.17.4-7;-16.45280944;-71.49554157;-1947919.418;2842240.437;B
1.17.4-7;-16.4530481;-71.49546014;-1947948.488;2842246.537;B
1.17.4-7;-16.45340606;-71.4953185;-1947992.335;2842257.898;B
1.17.4-7;-16.45325995;-71.49503551;-1947978.753;2842291.897;B
1.17.4-7;-16.452832;-71.49519592;-1947926.445;2842279.328;B
1.17.4-7;-16.45279686;-71.49510936;-1947923.413;2842289.602;B
1.17.4-7;-16.45242974;-71.49522504;-1947878.818;2842281.303;B
1.17.4-7;-16.45223833;-71.49517046;-1947857.022;2842290.003;B
1.17.4-7;-16.45201278;-71.49523458;-1947829.712;2842285.693;B
1.17.4-7;-16.45188162;-71.49529518;-1947813.536;2842280.544;B
1.17.4-7;-16.45146903;-71.49542025;-1947763.48;2842271.777;B
1.17.4-7;-16.45159048;-71.49574374;-1947773.653;2842233.51;B
1.17.4-7;-16.45219501;-71.4956927;-1947845.32;2842231.365;B
1.17.4-8; ; ;-1.516416327;20763369.87;B
1.17.4-8;-16.45145486;-71.49541436;-1947761.89;2842272.631;B
1.17.4-8;-16.45154404;-71.49538521;-1947772.736;2842274.766;B
1.17.4-8;-16.45139551;-71.49491894;-1947761.19;2842329.576;B
1.17.4-8;-16.45104391;-71.49506328;-1947718.056;2842317.825;B
1.17.4-8;-16.45082331;-71.49464623;-1947697.419;2842368.001;B
1.17.4-8;-16.45039955;-71.49481158;-1947645.541;2842354.815;B
1.17.4-8;-16.45051717;-71.49500376;-1947656.926;2842331.483;B
1.17.4-8;-16.4508004;-71.49491198;-1947691.363;2842338.173;B
1.17.4-8;-16.4512134;-71.49577644;-1947728.938;2842234.75;B
1.17.4-8;-16.45157713;-71.49574134;-1947772.115;2842233.957;B
1.17.4-9; ; ;-1.516416327;20763369.87;B
1.17.4-9;-16.45053563;-71.49503342;-1947658.719;2842327.879;B
1.17.4-9;-16.45055836;-71.49513535;-1947660.1;2842316.025;B
1.17.4-9;-16.45039196;-71.49517153;-1947640.092;2842314.106;B
1.17.4-9;-16.45010956;-71.49521496;-1947606.365;2842312.888;B
1.17.4-9;-16.45008633;-71.4954462;-1947600.708;2842286.976;B
1.17.4-9;-16.45021365;-71.49548397;-1947615.188;2842281.024;B
1.17.4-9;-16.45041162;-71.49554959;-1947637.615;2842270.987;B
1.17.4-9;-16.45061182;-71.49568058;-1947659.477;2842253.509;B
1.17.4-9;-16.45079989;-71.4958229;-1947679.77;2842234.907;B
1.17.4-9;-16.45098833;-71.49578375;-1947702.404;2842236.874;B
1.17.4-9;-16.45117562;-71.49577183;-1947724.558;2842235.769;B
1.17.4-9;-16.4507956;-71.49493918;-1947690.454;2842335.152;B
1.17.4-11; ; ;-1.516416327;20763369.87;B
1.17.4-11;-16.44990888;-71.49545195;-1947579.788;2842288.651;B
1.17.4-11;-16.45000699;-71.49543822;-1947591.488;2842288.921;B
1.17.4-11;-16.45007515;-71.49544274;-1947599.439;2842287.515;B
1.17.4-11;-16.45009487;-71.49522503;-1947604.511;2842311.938;B
1.17.4-11;-16.44997613;-71.49522118;-1947590.61;2842313.932;B
1.17.4-11;-16.44987821;-71.49519635;-1947579.421;2842318.032;B
1.17.4-11;-16.44969549;-71.4951411;-1947558.654;2842326.694;B
1.17.4-11;-16.44957289;-71.4951511;-1947544.124;2842327.168;B
1.17.4-11;-16.44961666;-71.49536256;-1947546.589;2842302.62;B
1.17.4-11;-16.44970473;-71.49552251;-1947554.912;2842283.331;B
1.17.4-11;-16.44980038;-71.4954928;-1947566.524;2842285.444;B
1.17.4-12; ; ;-1.516416327;20763369.87;B
1.17.4-12;-16.44993727;-71.49479307;-1947591.466;2842362.978;B
1.17.4-12;-16.44988662;-71.49429081;-1947591.873;2842420.585;B
1.17.4-12;-16.44949412;-71.49427046;-1947546.019;2842428.042;B
1.17.4-12;-16.44956692;-71.4950723;-1947544.42;2842336.18;B
1.17.4-12;-16.4497083;-71.49505366;-1947561.266;2842336.438;B
1.17.4-12;-16.44968933;-71.494887;-1947561.147;2842355.582;B
1.17.4-12;-16.44985046;-71.49491016;-1947579.784;2842350.842;B
1.17.4-12;-16.45003354;-71.49492357;-1947601.123;2842346.92;B
1.17.4-12;-16.45021567;-71.49489155;-1947622.926;2842348.161;B
1.17.4-12;-16.45020473;-71.49476653;-1947623.224;2842362.478;B
1.17.4-13; ; ;-1.516416327;20763369.87;B
1.17.4-13;-16.44927133;-71.49441781;-1947517.979;2842414.259;B
1.17.4-13;-16.44944276;-71.49448026;-1947537.329;2842404.93;B
1.17.4-13;-16.44944815;-71.49444396;-1947538.422;2842408.975;B
1.17.4-13;-16.44940468;-71.4943013;-1947535.12;2842425.719;B
1.17.4-13;-16.44916281;-71.49435008;-1947506.088;2842423.361;B
1.17.4-14; ; ;-1.516416327;20763369.87;B
1.17.4-14;-16.44901547;-71.49436726;-1947488.56;2842423.346;B
1.17.4-14;-16.44867618;-71.49444323;-1947447.737;2842419.185;B
1.17.4-14;-16.44856046;-71.49452575;-1947433.097;2842411.347;B
1.17.4-14;-16.44861823;-71.49567805;-1947425.297;2842279.949;B
1.17.4-14;-16.44890169;-71.49563115;-1947459.193;2842281.548;B
1.17.4-15; ; ;-1.516416327;20763369.87;B
1.17.4-15;-16.4498726;-71.49565078;-1947573.008;2842266.586;B
1.17.4-15;-16.44974479;-71.49557876;-1947558.905;2842276.427;B
1.17.4-15;-16.44964891;-71.49548309;-1947548.852;2842288.532;B
1.17.4-15;-16.44956361;-71.49530947;-1947541.029;2842309.335;B
1.17.4-15;-16.44948963;-71.49506146;-1947535.478;2842338.423;B
1.17.4-15;-16.44918613;-71.49516697;-1947498.486;2842330.442;B
1.17.4-15;-16.44924022;-71.49537627;-1947502.191;2842306.003;B
1.17.4-15;-16.44933799;-71.49564567;-1947510.266;2842274.178;B
1.17.4-15;-16.44964896;-71.49593161;-1947543.18;2842237.682;B
1.17.4-15;-16.44980374;-71.49571952;-1947564.049;2842259.696;B
1.17.4-16; ; ;-1.516416327;20763369.87;B
1.17.4-16;-16.45043183;-71.4958462;-1947636.234;2842237.095;B
1.17.4-16;-16.45027661;-71.49576645;-1947619.009;2842248.172;B
1.17.4-16;-16.45001455;-71.49564855;-1947589.714;2842264.977;B
1.17.4-16;-16.44994;-71.49565841;-1947580.831;2842264.837;B
1.17.4-16;-16.44987377;-71.49566866;-1947572.92;2842264.544;B
1.17.4-16;-16.44986399;-71.4957129;-1947571.211;2842259.657;B
1.17.4-16;-16.44989893;-71.49575582;-1947574.772;2842254.333;B
1.17.4-16;-16.4499639;-71.49588244;-1947580.802;2842239.124;B
1.17.4-16;-16.44998427;-71.4959933;-1947581.793;2842226.289;B
1.17.4-16;-16.45002478;-71.49614491;-1947584.632;2842208.569;B
1.17.4-16;-16.45003488;-71.49626369;-1947584.314;2842194.97;B
1.17.4-16;-16.45005922;-71.49639697;-1947585.487;2842179.54;B
1.17.4-16;-16.45008976;-71.49646705;-1947588.189;2842171.195;B
1.17.4-16;-16.45012111;-71.49651679;-1947591.241;2842165.145;B
1.17.4-16;-16.45026454;-71.49631648;-1947610.627;2842185.973;B
1.17.4-16;-16.45044113;-71.49610341;-1947634.071;2842207.812;B
1.17.4-16;-16.45055758;-71.49594987;-1947649.696;2842223.692;B
