LR1_coefficients_null_raster	LR1_coefficients_layer_R	LR1_R2_null_raster	LR1_R2_layer_R	LR1_Q_layer_R	LR2_coefficients_null_raster	LR2_coefficients_layer_R	LR2_R2_null_raster	LR2_R2_layer_R	LR2_Q_layer_R
0.00900567904249643	0.000241191175750286	0.0852539411500502	0.0143273040360466	-0.0709266371140037	0.000249312213201075	1.00164999372375e-06	0.0318336213661083	0.0151205970496547	-0.0167130243164536
0.00709261107629482	8.13048344137543e-05	0.0449666710408697	0.00144505082379439	-0.0435216202170753	0.000224017770843076	2.55316261890212e-07	0.0165605544880432	0.001003328879187	-0.0155572256088562
0.00769847013371499	0.000154957605945021	0.0335535666281145	0.0040693651035339	-0.0294842015245806	0.000196993991523941	4.55947613948624e-07	0.00738478822588077	0.00221927051713934	-0.00516551770874144
0.0079298758932325	0.000187452989631835	0.055084576564951	0.00895916798939169	-0.0461254085755593	0.000188869855617948	3.5577925047654e-07	0.012215939462694	0.00254779135657329	-0.00966814810612066
0.0101198371814072	0.000178758967735973	0.06595186519419	0.00704603649028829	-0.0589058287039017	0.000253950686140568	4.99415675206152e-07	0.0153472086003539	0.00462120571311099	-0.0107260028872429
0.0103815247285852	0.000357467393710729	0.102746853337434	0.029342327025995	-0.073404526311439	0.000359120810372496	1.14466921152531e-06	0.0473112432349294	0.0214187432471501	-0.0258924999877793
0.00913742416651822	0.000235307784570608	0.0841101821855359	0.0142228916446988	-0.0698872905408371	0.000246866085276892	7.23866634752171e-07	0.0239262214007748	0.00814511176243522	-0.0157811096383396
0.00542119302342565	0.000161433038893292	0.0269398561823459	0.00593390794438057	-0.0210059482379654	0.00017305460116603	3.94325593964784e-07	0.0112881689540197	0.00270540655289526	-0.0085827624011244
0.01539722801696	0.000286935652584581	0.165467990766538	0.0190808793866485	-0.14638711137989	0.000652824867390547	1.20519548779938e-06	0.0927988747130182	0.0209582366417572	-0.0718406380712609
0.010737504343198	0.000332225715551445	0.0585023553875123	0.0160676303465233	-0.042434725040989	0.000323571059226193	8.01514042688671e-07	0.0190144301448975	0.00607666780097144	-0.0129377623439261
0.00549878992216957	0.000119232871235475	0.0245849513592039	0.00263815311190957	-0.0219467982472943	9.87359729298432e-05	2.55336172283308e-07	0.00381890307275877	0.0009136965192992	-0.00290520655345957
0.0115261337160456	0.000342655398597479	0.122926690580589	0.0294141033784869	-0.0935125872021022	0.000367525632975245	1.1181182478064e-06	0.055723259915491	0.01990485308309	-0.035818406832401
0.0127863386901262	0.000178332505090622	0.0995359562127789	0.00625417985835477	-0.0932817763544242	0.000457433698441386	6.21311036688874e-07	0.0457991643310933	0.00638653241828929	-0.039412631912804
0.0100008336131982	0.000214525158244044	0.0844613490272275	0.0114571154519861	-0.0730042335752414	0.000288374849994646	8.0144700771693e-07	0.0317780312418189	0.0127335570455927	-0.0190444741962262
0.0111541222942896	0.000113664314254818	0.0743417296413102	0.00241404471679023	-0.07192768492452	0.000322477723366209	4.17725965634362e-07	0.0241370622302761	0.00246936620326481	-0.0216676960270112
0.000783351558969244	2.22144494078784e-05	0.00116282351688106	0.000222254056528304	-0.000940569460352759	2.18234724131565e-05	1.53731249223747e-07	0.000695173986111855	0.00102113572384867	0.000325961737736811
0.00877267361114184	0.000187063295383351	0.0556724246546388	0.00656489276300414	-0.0491075318916347	0.00025601475533184	7.10178753734751e-07	0.0159534394381643	0.0058992895069805	-0.0100541499311838
0.0115574832127823	5.24808517030976e-05	0.0953785462426279	0.000653042136530154	-0.0947255041060978	0.00039216720633382	1.03875691502417e-07	0.0410470455932175	0.000214496816499541	-0.040832548776718
0.00874457227931466	0.000164323129620529	0.0616370359087082	0.00545489438842997	-0.0561821415202782	0.000220282374965409	4.56515419358626e-07	0.0155137885765447	0.00279185659838168	-0.012721931978163
0.0138010025868565	0.000421135219260679	0.120164968680673	0.0343873054664268	-0.0857776632142458	0.000457240538488876	1.04132105213557e-06	0.04707667355608	0.0156064273800457	-0.0314702461760343
0.00732603451696526	0.000233842702988374	0.0340578194716023	0.010614690178282	-0.0234431292933203	0.000175454073976617	6.84428051479326e-07	0.00651692443953273	0.00539041709131115	-0.00112650734822158
0.00923983757470773	0.000239406327607164	0.0731552822760087	0.0125078766609758	-0.0606474056150329	0.000233236234231444	8.02243154178328e-07	0.019593422121112	0.00999572616931397	-0.00959769595179805
0.0115298829587093	0.00010008291845113	0.0967952936282223	0.00215770897688041	-0.0946375846513419	0.000384205908874961	2.55254452873225e-07	0.0463471263200099	0.00109817338827688	-0.045248952931733
0.00950378985738997	7.95472685138177e-05	0.0647233213387936	0.00135637703129954	-0.0633669443074941	0.000274852080694606	1.18150993853697e-07	0.0200303267275124	0.000192637114124563	-0.0198376896133878
0.00808775639550999	7.82815442057778e-05	0.0471747793510105	0.0014054111781377	-0.0457693681728728	0.000191334587806279	1.71371431328024e-07	0.0106573660685388	0.000426779395251737	-0.0102305866732871
0.000172055566317573	-4.21219085800145e-05	6.44512320803755e-05	0.00111447940399907	0.00105002817191869	1.4544014468291e-05	-5.91229459950685e-08	0.000322030739924693	0.000249404155367998	-7.26265845566946e-05
0.0122532806180355	0.000328226098219424	0.0869044944489116	0.0187022364034721	-0.0682022580454395	0.000435726434191198	1.01603566971564e-06	0.0347461497206748	0.0136133777008397	-0.0211327720198352
0.00781442047339453	3.49399639399453e-05	0.053647509824598	0.00034479372779269	-0.0533027160968053	0.00025341847669129	8.9370648605208e-09	0.0177349223897723	1.80003331788002e-06	-0.0177331223564544
0.0111382179985864	0.000167827711491276	0.0855927492099293	0.00494226688608566	-0.0806504823238436	0.000398066197785136	5.40611029156054e-07	0.0389847628601244	0.00337383768526507	-0.0356109251748594
0.0096871422586595	0.000161497322344249	0.0769642420850322	0.00761821922385878	-0.0693460228611734	0.000292557275413538	4.26236078268747e-07	0.0298198109218206	0.00458835095847346	-0.0252314599633471
0.00967355187011707	0.000185800382155835	0.0628763232484028	0.0062837610485558	-0.056592562199847	0.000310857428258632	6.55430600138707e-07	0.0232677252495418	0.00561447964743413	-0.0176532456021077
0.00907980251524384	0.000181927839272404	0.0517536296777454	0.00568142328154642	-0.046072206396199	0.000214756229448185	4.79563871719652e-07	0.0113994995185511	0.00308618864432158	-0.00831331087422948
0.0113843060549225	0.000326060371718977	0.0933118304352608	0.0218587504619235	-0.0714530799733373	0.000424943661941255	1.07569414200644e-06	0.0477283033619184	0.0174193543963546	-0.0303089489655638
0.00978050094496967	0.000204212648953741	0.0695302223449934	0.00858061709202327	-0.0609496052529701	0.000239373227480533	5.05732176347409e-07	0.017515453111449	0.00386814957521596	-0.013647303536233
0.00678519885948498	0.000291921840015484	0.0372620822555771	0.0139899791217276	-0.0232721031338494	0.000152564892776077	7.51862881592751e-07	0.00795040119972657	0.00589272739057429	-0.00205767380915229
0.0127286359851017	0.000303018088286064	0.133783123697302	0.0230553959240874	-0.110727727773215	0.000502926505743407	9.82646162501074e-07	0.0697977744779401	0.0171458578696891	-0.052651916608251
0.0112602270594974	0.000252777359294895	0.086547636544227	0.0134913822950296	-0.0730562542491974	0.00037216666430003	7.96903546887195e-07	0.0333561130844231	0.00961733568859767	-0.0237387773958254
0.00856683643327433	0.000348486410213959	0.0538787002476506	0.0280240797856798	-0.0258546204619709	0.000245326010949206	9.56816913894306e-07	0.0189437792232228	0.017458629178149	-0.0014851500450738
0.0136006381239392	0.00043068993736111	0.10018124424252	0.0337199675862621	-0.0664612766562574	0.00042308037735539	1.565584263596e-06	0.0369190169278085	0.0306026091526264	-0.00631640777518205
0.0122864417672659	0.000362413383667836	0.094712685802353	0.021575527762375	-0.073137158039978	0.000500757267812108	1.29960298636965e-06	0.0506886843828041	0.0174086690939188	-0.0332800152888853
0.010898687134436	0.000284222303833811	0.0995825312907245	0.0191721233736062	-0.0804104079171183	0.000348666586329737	8.33845273334826e-07	0.0463574759402492	0.0119859758681332	-0.0343715000721159
-0.000533065071626186	-0.000121461890360312	0.000477026870193344	0.00619551154340419	0.00571848467321085	-3.15358285608135e-05	-3.93715870017049e-07	0.00119088848766585	0.00631726979710174	0.00512638130943588
0.00946293148923709	0.000252631834509013	0.0633454303610236	0.0122564470226852	-0.0510889833383384	0.000340765876440199	7.59909528610014e-07	0.0295064694750335	0.00792886218294401	-0.0215776072920895
0.0100492005824731	0.000107490836820984	0.0681280239122392	0.00225285987131741	-0.0658751640409218	0.000386023889704748	2.09481118236912e-07	0.0339833893386279	0.000556714874079408	-0.0334266744645485
-0.00197102728477867	-0.000137325069148882	0.00822042065503412	0.00988704156749831	0.00166662091246419	-8.51260250892255e-05	-3.64398902658609e-07	0.0112103974736272	0.00763312690001445	-0.00357727057361279
0.0135670651978163	0.000176305194304523	0.117961124199371	0.00577895443854179	-0.112182169760829	0.000486468128671655	5.05112136979451e-07	0.0491684230916519	0.00350933275405257	-0.0456590903375994
0.0112430934604722	0.000492539490060092	0.0872885800098165	0.0451608607413876	-0.0421277192684289	0.000302239388248344	1.64943013035142e-06	0.0270583639543293	0.0369460765904066	0.00988771263607728
-0.00216576252817825	-0.000117256372177297	0.00817952313914375	0.00629745025988174	-0.00188207287926202	-8.80239484732593e-05	-2.91430849103862e-07	0.00927595582557812	0.00461517009442867	-0.00466078573114944
0.00775422200172493	0.000144351207605546	0.0543487694729445	0.00466947146833943	-0.0496792980046051	0.000193444000632052	3.59338779061283e-07	0.0146810390823555	0.00214285889329782	-0.0125381801890576
0.0116219757620537	7.76824390908881e-05	0.0844004294624659	0.00101662788916088	-0.083383801573305	0.000323274684712628	1.47559080654108e-07	0.0240845405256576	0.000228796826721524	-0.0238557436989361
0.0084593401870678	0.000271221893573444	0.0460409353771091	0.0110610625978099	-0.0349798727792992	0.000208135311045554	9.87141343097092e-07	0.0114565359884936	0.00924420357668309	-0.00221233241181055
-4.35861404800432e-05	1.49578267484717e-05	4.26166840343076e-06	0.000131987460285708	0.000127725791882277	1.47725903942945e-05	3.48143211674966e-08	0.000336293469163889	6.55812325230227e-05	-0.000270712236640866
0.00982171171265964	0.000282609573270393	0.07880811650395	0.0157709873589248	-0.0630371291450251	0.000261062790642795	9.13156533303074e-07	0.0241705229799365	0.00970620895614705	-0.0144643140237894
-0.00163364391984651	-6.76471841990656e-05	0.00490303054087387	0.00173986966587071	-0.00316316087500316	-4.56264716292817e-05	-2.17230198036499e-07	0.00301483572468682	0.00183627449176506	-0.00117856123292176
0.0117048524787198	0.000260817935341225	0.09540810379438	0.0136630090408383	-0.0817450947535418	0.000373174415687887	5.51630930393998e-07	0.0356751825341114	0.00435105811554661	-0.0313241244185648
0.00689569550109653	0.000204635441223883	0.0488588018341763	0.00996420754426794	-0.0388945942899084	0.000191880076784807	6.49385483397355e-07	0.0165584357286513	0.00670456409253914	-0.00985387163611214
-0.000673382319759763	8.00987143658294e-06	0.000944978741994723	3.33406209306565e-05	-0.000911638121064066	-2.91315011061923e-05	4.29179253154252e-08	0.0013804974413025	0.000116368172248559	-0.00126412926905394
0.00852478298317885	0.000164257372887503	0.0587776932428248	0.00497432248899846	-0.0538033707538263	0.000213048441929108	5.82219467136778e-07	0.0168122602124338	0.00400258757309215	-0.0128096726393417
0.0102723898713271	0.000272549476212388	0.0867860237934003	0.0207350447642147	-0.0660509790291855	0.000326765645925349	8.70311935451007e-07	0.034655377016708	0.0153287773065028	-0.0193265997102052
0.0075958867873294	0.000209393350009294	0.0368960110609676	0.0080317362513488	-0.0288642748096188	0.000167150317034703	7.05154622982779e-07	0.00757998803163474	0.00723248596303317	-0.000347502068601573
0.00757641189795046	0.000223981579699164	0.0576792046257643	0.0098485270473413	-0.047830677578423	0.000197152529062449	6.95401314085049e-07	0.0169444898447681	0.00633648266091188	-0.0106080071838563
0.0120022102160223	0.000157734175754584	0.13647168159863	0.00721100903967059	-0.129260672558959	0.000431928691262112	4.01174083640991e-07	0.068651891756655	0.00392208652018161	-0.0647298052364734
0.00860093165090527	0.000200249553182058	0.0550784429202031	0.0091513016356004	-0.0459271412846027	0.000227958815712676	5.47465671743063e-07	0.0139319492248791	0.00426478449122336	-0.00966716473365573
0.0107931362920628	0.00013488007987897	0.0775319511985372	0.00340214536317726	-0.0741298058353599	0.000402435646075989	3.34274749725197e-07	0.0386282855468616	0.00135871793185349	-0.0372695676150081
0.00866971465400798	0.000433126375125813	0.0654148682882418	0.0404580823540614	-0.0249567859341803	0.000247706955476418	1.22942312599047e-06	0.0222113172713078	0.0196339751296104	-0.00257734214169736
0.0113523767380482	0.000285022933436083	0.104590163212359	0.0173355127527421	-0.087254650459617	0.000381898623327539	8.62532256633828e-07	0.0440358515269514	0.0095680798173571	-0.0344677717095943
0.0133067999295546	0.000212959566080993	0.104153225279824	0.00728121774761296	-0.0968720075322108	0.0003699176493341	5.50376942211699e-07	0.0295193985109679	0.00397254452745199	-0.0255468539835159
0.0127603575871535	0.000209275511629778	0.101462128572555	0.00929001730132856	-0.092172111271226	0.000419037646606194	4.80061870578628e-07	0.034451176777464	0.00378492067534361	-0.0306662561021204
0.00907263960735413	0.000184542283474031	0.0667887849248546	0.00681429599666434	-0.0599744889281903	0.000242134026821809	4.76544837705685e-07	0.0200018973633534	0.00324204039674425	-0.0167598569666091
-0.000269567094868039	-2.27469292379165e-05	0.000140622027643172	0.00025198553597429	0.000111363508331119	-1.20324141059015e-05	-6.90954616395773e-08	0.000189488937714282	0.000221126439877661	3.16375021633787e-05
0.00767730044764493	0.000323523868871251	0.040817999113225	0.0173665636933999	-0.0234514354198251	0.000229782367820772	8.63493853848534e-07	0.0139348017466904	0.00793114101322343	-0.00600366073346697
0.00838864604696551	0.000281552800686511	0.0516980795088798	0.0134788588689327	-0.0382192206399471	0.000225339455947249	7.18869176856828e-07	0.0155519768294338	0.00646989837420342	-0.00908207845523043
0.00783661968240131	0.000157210223487158	0.0370335234354283	0.00428995477031809	-0.0327435686651102	0.000210294893049397	3.80825731499482e-07	0.00967467377441859	0.00164116062333232	-0.00803351315108627
0.00944607659284269	0.00034352129822328	0.0717656466312162	0.0245955367563874	-0.0471701098748288	0.000306570545318374	1.24655288835237e-06	0.027957903821436	0.020788264686291	-0.00716963913514499
0.000275915141015641	-3.7123389002468e-05	0.00014944288882786	0.000676521624210514	0.000527078735382654	1.94855155508221e-05	-1.3578732026627e-07	0.000480683688712799	0.000934455506300186	0.000453771817587387
-0.00110284783910649	-1.05142951595119e-05	0.00242190246631206	5.6854907035995e-05	-0.00236504755927607	-4.68115002795294e-05	-4.9418704645531e-08	0.00362439181281339	0.00014256359272307	-0.00348182822009032
0.00787494470623397	0.00025393337976654	0.048649645096	0.0127363273356409	-0.0359133177603591	0.000198835594392912	7.43659199997805e-07	0.0138711841526055	0.00707016613748844	-0.00680101801511709
0.00789561545858381	0.000294230293863408	0.047554420037801	0.0162708478413847	-0.0312835721964163	0.00019757824396066	1.13625597871453e-06	0.013858046128644	0.015231409473971	0.001373363345327
0.00948077202484212	0.000322181760431606	0.0809392500419913	0.025041952154672	-0.0558972978873193	0.0002913782064242	1.16207882201421e-06	0.0281527678605169	0.019800170495213	-0.00835259736530388
