LR1_coefficients_null_raster	LR1_coefficients_lyr.1_R	LR1_R2_null_raster	LR1_R2_lyr.1_R	LR1_Q_lyr.1_R	LR2_coefficients_null_raster	LR2_coefficients_lyr.1_R	LR2_R2_null_raster	LR2_R2_lyr.1_R	LR2_Q_lyr.1_R
0.00900567904249643	0.000963722203861894	0.0852539411500502	0.0132101819659995	-0.0720437591840508	0.000249312213201075	1.10227603888102e-05	0.0318336213661083	0.00952367460056985	-0.0223099467655384
0.00709261107629482	0.000167889021494724	0.0449666710408697	0.00031941570917673	-0.044647255331693	0.000224017770843076	2.83906367738685e-06	0.0165605544880432	0.000345010363792295	-0.0162155441242509
0.00769847013371499	0.000793058673191146	0.0335535666281145	0.00608391600277104	-0.0274696506253435	0.000196993991523941	8.79978168997906e-06	0.00738478822588077	0.00309832927753198	-0.0042864589483488
0.0079298758932325	0.000788852391680144	0.055084576564951	0.0080693963333626	-0.0470151802315883	0.000188869855617948	7.22624320717726e-06	0.012215939462694	0.00571065207523978	-0.00650528738745416
0.0101198371814072	0.00148604971301865	0.06595186519419	0.0192079893642169	-0.0467438758299732	0.000253950686140568	2.07999355936232e-05	0.0153472086003539	0.0147433729945235	-0.000603835605830411
0.0103815247285852	0.000765841811393012	0.102746853337434	0.00928837694795035	-0.0934584763894836	0.000359120810372496	5.30588214564295e-06	0.0473112432349294	0.00285321222473544	-0.044458031010194
0.00913742416651822	0.000601699364140411	0.0841101821855359	0.0074083368403615	-0.0767018453451744	0.000246866085276892	3.73292249305006e-06	0.0239262214007748	0.00180330227120595	-0.0221229191295689
0.00542119302342565	0.00102936101948044	0.0269398561823459	0.0113426787169747	-0.0155971774653713	0.00017305460116603	9.70812664400838e-06	0.0112881689540197	0.00453624889655341	-0.00675192005746624
0.01539722801696	0.000562657068509485	0.165467990766538	0.00414880367558032	-0.161319187090958	0.000652824867390547	6.98119416403423e-06	0.0927988747130182	0.00289306816824044	-0.0899058065447777
0.010737504343198	0.00053374506049951	0.0585023553875123	0.00286098012518826	-0.055641375262324	0.000323571059226193	7.06160996961417e-06	0.0190144301448975	0.00275347988406857	-0.0162609502608289
0.00549878992216957	0.000745114142091614	0.0245849513592039	0.00544549523797953	-0.0191394561212244	9.87359729298432e-05	6.32634053514454e-06	0.00381890307275877	0.00167876269858984	-0.00214014037416893
0.0115261337160456	0.00104954787667123	0.122926690580589	0.0143709126767844	-0.108555777903805	0.000367525632975245	9.62152049435617e-06	0.055723259915491	0.00551029406170391	-0.0502129658537871
0.0127863386901262	0.00170858176290614	0.0995359562127789	0.0259744882421651	-0.0735614679706138	0.000457433698441386	1.75314174145186e-05	0.0457991643310933	0.0123736471247701	-0.0334255172063232
0.0100008336131982	0.0010234299706859	0.0844613490272275	0.0118066132131372	-0.0726547358140903	0.000288374849994646	1.08948579758387e-05	0.0317780312418189	0.00464729935050982	-0.0271307318913091
0.0111541222942896	0.00172105802769515	0.0743417296413102	0.0262464907524956	-0.0480952388888146	0.000322477723366209	1.9087348130396e-05	0.0241370622302761	0.013967194320449	-0.010169867909827
0.000783351558969244	0.000160744498581156	0.00116282351688106	0.000246226141903506	-0.000916597374977557	2.18234724131565e-05	-1.63098562212842e-06	0.000695173986111855	0.000156324400820523	-0.000538849585291332
0.00877267361114184	0.00070195159635436	0.0556724246546388	0.00677526840869818	-0.0488971562459407	0.00025601475533184	5.47622468732845e-06	0.0159534394381643	0.00331733750463461	-0.0126361019335297
0.0115574832127823	0.00153992022051966	0.0953785462426279	0.025920548466801	-0.069457997775827	0.00039216720633382	1.86722459133104e-05	0.0410470455932175	0.0174164847555676	-0.0236305608376499
0.00874457227931466	0.000536711090666449	0.0616370359087082	0.00284647159117305	-0.0587905643175352	0.000220282374965409	5.11131715074163e-06	0.0155137885765447	0.00101980748837122	-0.0144939810881734
0.0138010025868565	0.00175563455809623	0.120164968680673	0.0259166846433219	-0.0942482840373507	0.000457240538488876	2.90909955013666e-05	0.04707667355608	0.0219391622072579	-0.0251375113488221
0.00732603451696526	0.000853709886438976	0.0340578194716023	0.00853857590208117	-0.0255192435695211	0.000175454073976617	2.41593511045181e-06	0.00651692443953273	0.000675358142633198	-0.00584156629689953
0.00923983757470773	0.00133478981947855	0.0731552822760087	0.0209827272720804	-0.0521725550039283	0.000233236234231444	2.11890545029702e-05	0.019593422121112	0.0222629475186008	0.00266952539748884
0.0115298829587093	0.00135059978919717	0.0967952936282223	0.02116309890234	-0.0756321947258824	0.000384205908874961	1.34441143372034e-05	0.0463471263200099	0.0132833666033781	-0.0330637597166318
0.00950378985738997	0.00138460904113678	0.0647233213387936	0.0181132970451387	-0.046610024293655	0.000274852080694606	1.96383190625629e-05	0.0200303267275124	0.0141335376282218	-0.00589678909929061
0.00808775639550999	0.0011676082785061	0.0471747793510105	0.0128241424811491	-0.0343506368698614	0.000191334587806279	1.01153209398258e-05	0.0106573660685388	0.00331988108250716	-0.00733748498603169
0.000172055566317573	0.000891125077172759	6.44512320803755e-05	0.0112227405609581	0.0111582893288777	1.4544014468291e-05	1.57142334692067e-05	0.000322030739924693	0.0273404563719954	0.0270184256320707
0.0122532806180355	0.0009120313826082	0.0869044944489116	0.00676274533803911	-0.0801417491108725	0.000435726434191198	1.07554470226055e-05	0.0347461497206748	0.00328809906266258	-0.0314580506580123
0.00781442047339453	0.000953444567921023	0.053647509824598	0.0109618761156798	-0.0426856337089182	0.00025341847669129	1.21204867698628e-05	0.0177349223897723	0.00686206231279729	-0.010872860076975
0.0111382179985864	0.00100933775971502	0.0855927492099293	0.00930006867747659	-0.0762926805324527	0.000398066197785136	1.48209747304692e-05	0.0389847628601244	0.00708344586848955	-0.0319013169916349
0.0096871422586595	0.00199507761010654	0.0769642420850322	0.0472265785670078	-0.0297376635180243	0.000292557275413538	3.01094752941001e-05	0.0298198109218206	0.0427244325842122	0.0129046216623916
0.00967355187011707	0.000591766829969128	0.0628763232484028	0.00345508265419673	-0.0594212405942061	0.000310857428258632	6.00516240081624e-06	0.0232677252495418	0.00156066223047726	-0.0217070630190646
0.00907980251524384	0.00049134098894085	0.0517536296777454	0.00259225083750996	-0.0491613788402355	0.000214756229448185	2.14396756809303e-06	0.0113994995185511	0.00025018606512798	-0.0111493134534231
0.0113843060549225	0.00104324216895221	0.0933118304352608	0.0101447886591561	-0.0831670417761047	0.000424943661941255	1.56103987418494e-05	0.0477283033619184	0.00740637818272593	-0.0403219251791924
0.00978050094496967	0.00107060168676431	0.0695302223449934	0.0125438294659088	-0.0569863928790846	0.000239373227480533	6.39899439206349e-06	0.017515453111449	0.00267463360892673	-0.0148408195025222
0.00678519885948498	0.00148814472076178	0.0372620822555771	0.0216309098558898	-0.0156311723996873	0.000152564892776077	2.25895057514253e-05	0.00795040119972657	0.0161430480938839	0.00819264689415734
0.0127286359851017	0.00207662357817256	0.133783123697302	0.0475528962622497	-0.0862302274350524	0.000502926505743407	3.49662951369128e-05	0.0697977744779401	0.0485937904026383	-0.0212039840753019
0.0112602270594974	0.001262531606623	0.086547636544227	0.0170956508939105	-0.0694519856503165	0.00037216666430003	1.94092140077311e-05	0.0333561130844231	0.0167443341045434	-0.0166117789798797
0.00856683643327433	0.0018642471313939	0.0538787002476506	0.0364706194549757	-0.0174080807926749	0.000245326010949206	2.19469818578927e-05	0.0189437792232228	0.0231648909836253	0.00422111176040245
0.0136006381239392	0.000149111617988532	0.10018124424252	0.000222623552864083	-0.0999586206896554	0.00042308037735539	1.57874682173342e-09	0.0369190169278085	1.30235632475265e-10	-0.0369190167975728
0.0122864417672659	0.00064443347814092	0.094712685802353	0.00432847226105061	-0.0903842135413023	0.000500757267812108	6.78931762390646e-06	0.0506886843828041	0.00208183101160791	-0.0486068533711962
0.010898687134436	0.00153494219108492	0.0995825312907245	0.0313453302400201	-0.0682372010507044	0.000348666586329737	2.1354765855125e-05	0.0463574759402492	0.0315075904157585	-0.0148498855244907
-0.000533065071626186	-0.000265893191619552	0.000477026870193344	0.000929522836028378	0.000452495965835033	-3.15358285608135e-05	-3.08120273038395e-06	0.00119088848766585	0.000905470442008824	-0.00028541804565703
0.00946293148923709	0.00136925814400106	0.0633454303610236	0.0162400846847156	-0.047105345676308	0.000340765876440199	1.52904314028866e-05	0.0295064694750335	0.00694170155880833	-0.0225647679162252
0.0100492005824731	0.00154925244192225	0.0681280239122392	0.0254966119147892	-0.0426314119974501	0.000386023889704748	1.58176797975904e-05	0.0339833893386279	0.0154911727625027	-0.0184922165761251
-0.00197102728477867	-2.94804232754021e-05	0.00822042065503412	1.31759475027351e-05	-0.00820724470753138	-8.51260250892255e-05	4.66979938237153e-07	0.0112103974736272	2.98257220230331e-05	-0.0111805717516042
0.0135670651978163	0.000933469963586721	0.117961124199371	0.0124361741244611	-0.10552495007491	0.000486468128671655	1.08382184667374e-05	0.0491684230916519	0.010410120055258	-0.0387583030363939
0.0112430934604722	0.00114869202250883	0.0872885800098165	0.0154149845210357	-0.0718735954887808	0.000302239388248344	9.89031815576257e-06	0.0270583639543293	0.00575832112638014	-0.0213000428279491
-0.00216576252817825	6.28970743565907e-06	0.00817952313914375	6.10820447557058e-07	-0.0081789123186962	-8.80239484732593e-05	-4.27340540976526e-07	0.00927595582557812	2.08892897375465e-05	-0.00925506653584057
0.00775422200172493	0.000707641502630143	0.0543487694729445	0.00576966463387785	-0.0485791048390667	0.000193444000632052	8.74435799625386e-06	0.0146810390823555	0.0038841250861473	-0.0107969139962082
0.0116219757620537	0.00131755240737992	0.0844004294624659	0.0160423702586369	-0.0683580592038289	0.000323274684712628	1.1139920337679e-05	0.0240845405256576	0.00515122794323571	-0.0189333125824219
0.0084593401870678	0.00144047543610588	0.0460409353771091	0.0124139789535674	-0.0336269564235417	0.000208135311045554	2.87197243543462e-05	0.0114565359884936	0.0140692623031074	0.00261272631461376
-4.35861404800432e-05	-0.000458288871912836	4.26166840343076e-06	0.00255450528259014	0.00255024361418671	1.47725903942945e-05	-3.44966575725617e-06	0.000336293469163889	0.000864371685784056	0.000528078216620167
