LR1_coefficients_null_raster	LR1_coefficients_lyr.1_C	LR1_R2_null_raster	LR1_R2_lyr.1_C	LR1_Q_lyr.1_C	LR2_coefficients_null_raster	LR2_coefficients_lyr.1_C	LR2_R2_null_raster	LR2_R2_lyr.1_C	LR2_Q_lyr.1_C
0.00946293148923709	0.021849903643783	0.0633454303610236	0.00242678847908331	-0.0609186418819403	0.000340765876440199	0.00242750435687585	0.0295064694750335	0.000383242701189141	-0.0291232267738444
0.0100492005824731	0.0580303269150911	0.0681280239122392	0.0123059944456506	-0.0558220294665887	0.000386023889704748	0.0147088298192431	0.0339833893386279	0.00678531214681597	-0.0271980771918119
-0.00197102728477867	-0.0245629599423324	0.00822042065503412	0.00901147677616972	0.000791056121135603	-8.51260250892255e-05	-0.00394299329982628	0.0112103974736272	0.00372020498009558	-0.00749019249353166
0.0135670651978163	0.0142998460233591	0.117961124199371	0.00101136975733945	-0.116949754442032	0.000486468128671655	-0.00170559529033974	0.0491684230916519	0.00021832018814922	-0.0489501029035027
0.0112430934604722	0.0288256177391569	0.0872885800098165	0.00269065511975106	-0.0845979248900654	0.000302239388248344	-0.0012273119974802	0.0270583639543293	6.6063651508557e-05	-0.0269923003028207
-0.00216576252817825	-0.0119641914007204	0.00817952313914375	0.00100358803339684	-0.00717593510574691	-8.80239484732593e-05	-0.00038120108727786	0.00927595582557812	1.80149586557052e-05	-0.00925794086692241
0.00775422200172493	0.00872480365044678	0.0543487694729445	0.000288684082521796	-0.0540600853904227	0.000193444000632052	-0.00651830883153435	0.0146810390823555	0.001953153801186	-0.0127278852811695
0.0116219757620537	0.0131096343032905	0.0844004294624659	0.000928061727848883	-0.083472367734617	0.000323274684712628	2.32465616176668e-07	0.0240845405256576	5.71290061006377e-12	-0.0240845405199447
0.0084593401870678	0.0463277598236297	0.0460409353771091	0.00726823592846735	-0.0387726994486417	0.000208135311045554	0.000156364340711992	0.0114565359884936	1.03788892910995e-06	-0.0114554980995645
-4.35861404800432e-05	-0.00802276391801016	4.26166840343076e-06	0.00101055162344368	0.00100628995504025	1.47725903942945e-05	-0.00261273566620051	0.000336293469163889	0.00210327787869674	0.00176698440953285
0.00982171171265964	0.0133116103390291	0.07880811650395	0.000942302247312123	-0.0778658142566378	0.000261062790642795	-0.00215847634528689	0.0241705229799365	0.00037500259173728	-0.0237955203881992
-0.00163364391984651	-0.0275565856043222	0.00490303054087387	0.010019520403659	0.00511648986278513	-4.56264716292817e-05	-0.00420433936205015	0.00301483572468682	0.00475106740122352	0.0017362316765367
0.0117048524787198	0.0355519690729403	0.09540810379438	0.0102995098767002	-0.0851085939176798	0.000373174415687887	0.0039133817677954	0.0356751825341114	0.00187474065820845	-0.033800441875903
0.00689569550109653	0.0265379787816018	0.0488588018341763	0.00384130950312281	-0.0450174923310535	0.000191880076784807	0.00109339732909538	0.0165584357286513	8.88596689883877e-05	-0.0164695760596629
-0.000673382319759763	0.0117101269270754	0.000944978741994723	0.00219521262827641	0.00125023388628168	-2.91315011061923e-05	0.00242001005608048	0.0013804974413025	0.00120512083312588	-0.000175376608176615
0.00852478298317885	0.00511357961523178	0.0587776932428248	0.000122064657985711	-0.0586556285848391	0.000213048441929108	-0.00358394307590106	0.0168122602124338	0.00107642448746771	-0.0157358357249661
