null_raster,lyr.1_C
NA,383.252559726962
NA,291.102389078498
NA,410.556313993174
NA,270.62457337884
NA,314.993174061433
NA,400.317406143344
NA,383.252559726962
NA,318.40614334471
NA,314.993174061433
NA,386.665529010239
NA,345.709897610921
NA,345.709897610922
NA,304.754266211604
NA,349.122866894198
NA,390.078498293515
NA,417.382252559727
NA,413.969283276451
NA,301.341296928328
NA,345.709897610922
NA,417.382252559727
NA,325.232081911263
NA,287.689419795222
NA,400.317406143345
NA,335.470989761092
NA,338.883959044368
NA,359.361774744027
NA,188.713310580205
NA,376.426621160409
NA,328.645051194539
NA,304.754266211604
NA,280.863481228669
NA,328.645051194539
NA,308.167235494881
NA,301.341296928328
NA,444.686006825939
NA,359.361774744027
NA,369.600682593857
NA,390.078498293516
NA,355.948805460751
NA,410.556313993174
NA,284.276450511945
NA,366.18771331058
NA,246.733788395904
NA,407.143344709898
NA,308.167235494881
NA,366.18771331058
NA,352.535836177474
NA,345.709897610921
NA,342.296928327645
NA,345.709897610921
NA,274.037542662116
NA,175.657534246575
NA,403.730375426621
NA,403.730375426621
NA,355.948805460751
NA,342.296928327645
NA,284.276450511945
NA,260.38566552901
NA,308.167235494881
NA,373.013651877133
NA,280.863481228669
NA,297.928327645051
NA,431.034129692833
NA,311.580204778157
NA,287.689419795222
NA,297.928327645051
NA,366.18771331058
NA,424.20819112628
NA,301.341296928328
NA,359.361774744027
NA,420.795221843003
NA,308.167235494881
NA,342.296928327645
NA,284.276450511945
NA,342.296928327645
NA,318.40614334471
NA,294.515358361775
NA,332.058020477816
NA,383.252559726963
NA,366.18771331058
NA,287.689419795222
NA,362.774744027304
NA,311.580204778157
NA,332.058020477815
NA,284.276450511945
NA,328.645051194539
NA,229.668941979522
NA,304.754266211604
NA,349.122866894198
NA,369.600682593857
NA,349.122866894198
NA,342.296928327645
NA,349.122866894198
NA,318.40614334471
NA,345.709897610921
NA,308.167235494881
NA,345.709897610921
NA,369.600682593857
NA,342.296928327645
NA,304.754266211604
