LR1_coefficients_null_raster	LR1_coefficients_lyr.1_R	LR1_R2_null_raster	LR1_R2_lyr.1_R	LR1_Q_lyr.1_R	LR2_coefficients_null_raster	LR2_coefficients_lyr.1_R	LR2_R2_null_raster	LR2_R2_lyr.1_R	LR2_Q_lyr.1_R
0.00900567904249643	1.08404903815394e-05	0.0852539411500502	0.000122157760666814	-0.0851317833893834	0.000249312213201075	3.97492915873383e-08	0.0318336213661083	0.000640147811325025	-0.0311934735547832
0.00709261107629482	-7.27813712919183e-05	0.0449666710408697	0.00449183581851058	-0.0404748352223591	0.000224017770843076	-1.30808122875717e-07	0.0165605544880432	0.00322998925121623	-0.013330565236827
0.00769847013371499	4.76659277581534e-05	0.0335535666281145	0.00156067963734968	-0.0319928869907649	0.000196993991523941	7.59592092715877e-08	0.00738478822588077	0.00110232206762998	-0.00628246615825079
0.0079298758932325	1.3769273897985e-05	0.055084576564951	0.000188366613936658	-0.0548962099510143	0.000188869855617948	5.2355215435933e-08	0.012215939462694	0.0018057747981369	-0.0104101646645571
0.0101198371814072	4.44800116158609e-05	0.06595186519419	0.00127570330482206	-0.064676161889368	0.000253950686140568	1.13402914822969e-07	0.0153472086003539	0.00222741713157941	-0.0131197914687744
0.0103815247285852	-2.45370468245721e-05	0.102746853337434	0.000646411366593794	-0.10210044197084	0.000359120810372496	-4.56688208759246e-08	0.0473112432349294	0.000976745895088194	-0.0463344973398412
0.00913742416651822	1.37878567810457e-05	0.0841101821855359	0.000263718024667213	-0.0838464641608687	0.000246866085276892	1.28235446559496e-08	0.0239262214007748	8.83349518156552e-05	-0.0238378864489592
0.00542119302342565	3.6407078609927e-05	0.0269398561823459	0.00102971372999422	-0.0259101424523517	0.00017305460116603	4.83461776043596e-09	0.0112881689540197	6.19968186886211e-06	-0.0112819692721508
0.01539722801696	-6.45641572951078e-05	0.165467990766538	0.00431757796662154	-0.161150412799917	0.000652824867390547	-7.6000585714744e-08	0.0927988747130182	0.00187401007717322	-0.0909248646358449
0.010737504343198	-1.93010211739635e-05	0.0585023553875123	0.000290208581862917	-0.0582121468056494	0.000323571059226193	-5.2604613024468e-09	0.0190144301448975	8.80555211032666e-06	-0.0190056245927872
0.00549878992216957	3.45911041654375e-05	0.0245849513592039	0.00079615206120621	-0.0237887992979977	9.87359729298432e-05	4.4555518711228e-08	0.00381890307275877	0.00032190777598971	-0.00349699529676906
0.0115261337160456	1.98976453598656e-05	0.122926690580589	0.000375431542051755	-0.122551259038537	0.000367525632975245	-3.55700750817993e-08	0.055723259915491	0.000374730079650779	-0.0553485298358402
0.0127863386901262	7.09319544753784e-05	0.0995359562127789	0.00316185909188438	-0.0963740971208946	0.000457433698441386	5.96402331304296e-08	0.0457991643310933	0.000812102218239267	-0.044987062112854
0.0100008336131982	6.09070346450382e-06	0.0844613490272275	2.94999146649207e-05	-0.0844318491125626	0.000288374849994646	-7.67510638646414e-08	0.0317780312418189	0.000944943746639386	-0.0308330874951796
0.0111541222942896	7.67935402577954e-05	0.0743417296413102	0.00378861575965143	-0.0705531138816588	0.000322477723366209	9.928715646118e-08	0.0241370622302761	0.0017373789157837	-0.0223996833144924
0.000783351558969244	-8.83987773636408e-06	0.00116282351688106	4.29163619749447e-05	-0.00111990715490612	2.18234724131565e-05	-8.77849339329238e-08	0.000695173986111855	0.00103815464317299	0.000342980657061137
0.00877267361114184	2.04689180175354e-05	0.0556724246546388	0.000451375809626172	-0.0552210488450127	0.00025601475533184	3.40309508428034e-08	0.0159534394381643	0.000884579172530573	-0.0150688602656338
0.0115574832127823	9.59551581468961e-05	0.0953785462426279	0.00721294506369164	-0.0881656011789363	0.00039216720633382	1.2161845223196e-07	0.0410470455932175	0.00336903801965164	-0.0376780075735659
0.00874457227931466	-3.3833334852727e-05	0.0616370359087082	0.00083457774227162	-0.0608024581664366	0.000220282374965409	-7.55572882337718e-08	0.0155137885765447	0.000980131278430626	-0.014533657298114
0.0138010025868565	6.70715473982512e-05	0.120164968680673	0.00291308958335943	-0.117251879097313	0.000457240538488876	1.54114270340693e-07	0.04707667355608	0.00321479912231226	-0.0438618744337678
0.00732603451696526	5.52583622236212e-05	0.0340578194716023	0.00277887754921535	-0.031278941922387	0.000175454073976617	1.52741765658119e-08	0.00651692443953273	0.000144035442538659	-0.00637288899699407
0.00923983757470773	5.72036625918695e-05	0.0731552822760087	0.00264938735876164	-0.0705058949172471	0.000233236234231444	1.32454833775144e-07	0.019593422121112	0.00365003991621068	-0.0159433822049013
0.0115298829587093	6.62005524872543e-05	0.0967952936282223	0.00351862629522723	-0.0932766673329951	0.000384205908874961	6.24310254870709e-08	0.0463471263200099	0.0011777775341544	-0.0451693487858555
0.00950378985738997	3.62348618449791e-05	0.0647233213387936	0.000843859339788873	-0.0638794619990047	0.000274852080694606	6.13309787883413e-08	0.0200303267275124	0.000606231514813888	-0.0194240952126985
0.00808775639550999	7.42042065304754e-05	0.0471747793510105	0.00392743107500806	-0.0432473482760024	0.000191334587806279	4.64772926053495e-08	0.0106573660685388	0.000384373527607705	-0.0102729925409311
0.000172055566317573	6.0715491959872e-05	6.44512320803755e-05	0.00421194735460114	0.00414749612252076	1.4544014468291e-05	1.80449395964943e-07	0.000322030739924693	0.0145180605209963	0.0141960297810716
0.0122532806180355	-1.51970834566048e-05	0.0869044944489116	0.000140771404398668	-0.0867637230445129	0.000435726434191198	-5.49455693701288e-08	0.0347461497206748	0.000389345773083059	-0.0343568039475918
0.00781442047339453	1.59533192548163e-05	0.053647509824598	0.000215642277221307	-0.0534318675473767	0.00025341847669129	3.04643790527668e-08	0.0177349223897723	0.000187341124841265	-0.017547581264931
0.0111382179985864	1.04061774538544e-05	0.0855927492099293	6.77042572278221e-05	-0.0855250449527015	0.000398066197785136	6.06412725874552e-08	0.0389847628601244	0.000462256773236776	-0.0385225060868877
0.0096871422586595	0.000154555634058535	0.0769642420850322	0.0217194163580259	-0.0552448257270063	0.000292557275413538	3.01219768187936e-07	0.0298198109218206	0.0197469663536544	-0.0100728445681661
0.00967355187011707	-1.25830052303299e-05	0.0628763232484028	0.0001125992341714	-0.0627637240142314	0.000310857428258632	3.43563961231476e-09	0.0232677252495418	2.0687849573024e-06	-0.0232656564645845
0.00907980251524384	-1.9950706396051e-05	0.0517536296777454	0.000296131539462562	-0.0514574981382829	0.000214756229448185	-6.89716022614845e-08	0.0113994995185511	0.00110342030752834	-0.0102960792110227
0.0113843060549225	3.1582252087571e-06	0.0933118304352608	6.34502471121039e-06	-0.0933054854105496	0.000424943661941255	6.29853025896253e-08	0.0477283033619184	0.000533941535125978	-0.0471943618267924
0.00978050094496967	4.59550517874812e-05	0.0695302223449934	0.00164096335200487	-0.0678892589929885	0.000239373227480533	-1.32627130440444e-09	0.017515453111449	5.20964710098216e-07	-0.0175149321467389
0.00678519885948498	7.99494887026925e-05	0.0372620822555771	0.0046868387723698	-0.0325752434832073	0.000152564892776077	1.35978676033322e-07	0.00795040119972657	0.00286821755703786	-0.00508218364268871
0.0127286359851017	0.00012397725280723	0.133783123697302	0.0111134867574721	-0.12266963693983	0.000502926505743407	3.53680087776362e-07	0.0697977744779401	0.0178225326251042	-0.0519752418528359
0.0112602270594974	3.97117172217174e-05	0.086547636544227	0.00121357940395366	-0.0853340571402733	0.00037216666430003	1.0309694470513e-07	0.0333561130844231	0.00234200800230545	-0.0310141050821176
0.00856683643327433	0.000143185699748401	0.0538787002476506	0.0134601852369714	-0.0404185150106792	0.000245326010949206	1.97858300575723e-07	0.0189437792232228	0.0071850346162569	-0.0117587446069659
0.0136006381239392	-0.000104228108252508	0.10018124424252	0.00834922706754365	-0.0918320171749759	0.00042308037735539	-1.58884135533181e-07	0.0369190169278085	0.00656491454447847	-0.03035410238333
0.0122864417672659	-2.45431642709037e-05	0.094712685802353	0.00047312246802215	-0.0942395633343308	0.000500757267812108	-7.78273288374326e-08	0.0506886843828041	0.00131851100669228	-0.0493701733761119
0.010898687134436	0.00010418433465912	0.0995825312907245	0.0109305121609713	-0.0886520191297532	0.000348666586329737	2.29570131562772e-07	0.0463574759402492	0.0178630543610731	-0.0284944215791761
-0.000533065071626186	-1.20552802881112e-05	0.000477026870193344	0.000128125162256408	-0.000348901707936937	-3.15358285608135e-05	-3.94346155860171e-08	0.00119088848766585	0.000510973350189393	-0.000679915137476461
0.00946293148923709	5.02641448504902e-05	0.0633454303610236	0.00150462727701805	-0.0618408030840055	0.000340765876440199	7.43280859600215e-10	0.0295064694750335	6.95000044796391e-08	-0.029506399975029
0.0100492005824731	0.000107202014772572	0.0681280239122392	0.00905564167776878	-0.0590723822344704	0.000386023889704748	1.49435220543977e-07	0.0339833893386279	0.00635721126665422	-0.0276261780719736
-0.00197102728477867	2.65650277668631e-05	0.00822042065503412	0.000706313104070385	-0.00751410755096373	-8.51260250892255e-05	5.1857659363773e-08	0.0112103974736272	0.0011607550613164	-0.0100496424123108
0.0135670651978163	8.23317123294885e-06	0.117961124199371	7.03469398382967e-05	-0.117890777259533	0.000486468128671655	4.42008340597939e-08	0.0491684230916519	0.00082292197747907	-0.0483455011141729
0.0112430934604722	2.97453259902865e-05	0.0872885800098165	0.000742169219319458	-0.086546410790497	0.000302239388248344	4.67715417011178e-09	0.0270583639543293	6.64563609037178e-06	-0.0270517183182389
-0.00216576252817825	1.28181504362598e-05	0.00817952313914375	0.000166721700647468	-0.00801280143849629	-8.80239484732593e-05	3.99863064173626e-09	0.00927595582557812	5.53806824810588e-06	-0.00927041775733001
