LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_R	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_R	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_R	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_R	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_R	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_R
0.00808319879766488	0.000271273269597419	0.0680460808636331	0.0855707805990693	0.0175246997354362	0.000212659239937081	2.9942552830516e-07	0.023627947097201	0.045018814593045	0.021390867495844
0.00608534727201069	0.000210788681931226	0.0381397077429607	0.0516487605735688	0.0135090528306081	0.000192609715445078	2.4630280708554e-07	0.0148145802383847	0.0267400284974963	0.0119254482591116
0.00738076768061965	0.000240648768382382	0.0321266303103642	0.0418203125705411	0.00969368226017685	0.000189280336941092	2.21558639461323e-07	0.00750242136300959	0.0140830672483537	0.00658064588534406
0.00811271045593552	0.000233465172126704	0.0578309119084697	0.059751047622605	0.00192013571413536	0.000205016856727856	2.03562385045106e-07	0.0144653076724984	0.0197189208818307	0.00525361320933231
0.0104634706960162	0.000366590984814863	0.0711128838404799	0.102273547232809	0.0311606633923291	0.000268420950403798	3.51109195658361e-07	0.0160358134840423	0.0357390719012478	0.0197032584172056
0.00907119670998722	0.00027023741417149	0.0813669899309473	0.0926645405009209	0.0112975505699736	0.00029139597136192	2.99450003666563e-07	0.0311639434100819	0.046816409611964	0.015652466201882
0.0091724832664205	0.000277101110667325	0.0855684691929471	0.0935285051085088	0.00796003591556169	0.000246446098959038	2.99916899228359e-07	0.0247088366031376	0.0429439389347356	0.018235102331598
0.00548105516758877	0.000179265036149923	0.028289211343838	0.0356623068663537	0.00737309552251561	0.000183575923260575	1.87772499341418e-07	0.0133337110212833	0.0164899372025572	0.00315622618127392
0.0151899597263702	0.000468526060795463	0.190302431507655	0.214094594748473	0.0237921632408181	0.00064139182321414	7.16514877198394e-07	0.109963256428143	0.171342697534126	0.0613794411059836
0.0104909344365721	0.000336210171480413	0.0663964975044658	0.0794609671668964	0.0130644696624306	0.000338134391604518	4.12722510770991e-07	0.0251356525280022	0.0454143143727489	0.0202786618447467
0.00674856291572191	0.000227434746684896	0.0294649055518642	0.0387359217386375	0.0092710161867733	0.000163540866379258	2.57596508253503e-07	0.00721958452587491	0.0191424674272658	0.0119228829013909
