LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_R	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_R	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_R	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_R	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_R	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_R
0.00808319879766488	0.00495672292188202	0.0680460808636331	0.0824497104277802	0.014403629564147	0.000212659239937081	9.35144374863983e-05	0.023627947097201	0.0403625122615567	0.0167345651643557
0.00608534727201069	0.00375310969567516	0.0381397077429607	0.0486415072739511	0.0105017995309904	0.000192609715445078	7.25079076932425e-05	0.0148145802383847	0.02218931077044	0.0073747305320553
0.00738076768061965	0.0043807750012938	0.0321266303103642	0.0386585778173132	0.00653194750694894	0.000189280336941092	6.75250190304271e-05	0.00750242136300959	0.0110547351374443	0.00355231377443469
0.00811271045593552	0.00432699705279471	0.0578309119084697	0.0583806891224466	0.000549777213976914	0.000205016856727856	6.3662110970578e-05	0.0144653076724984	0.0165832307349255	0.00211792306242711
0.0104634706960162	0.00649229563191585	0.0711128838404799	0.0908098179158388	0.0196969340753589	0.000268420950403798	0.000109644651872711	0.0160358134840423	0.0284504175337267	0.0124146040496844
0.00907119670998722	0.0051475669371805	0.0813669899309473	0.0907966848007358	0.00942969486978854	0.00029139597136192	0.000103825192342266	0.0311639434100819	0.043020665538666	0.011856722128584
0.0091724832664205	0.00517305649053055	0.0855684691929471	0.090867671927927	0.00529920273497989	0.000246446098959038	8.88947188943e-05	0.0247088366031376	0.0336648257025173	0.00895598909937971
0.00548105516758877	0.00325180104368938	0.028289211343838	0.0338086428542685	0.00551943151043042	0.000183575923260575	5.83970098134274e-05	0.0133337110212833	0.01493311591848	0.00159940489719669
0.0151899597263702	0.00886186961342744	0.190302431507655	0.214754322332703	0.0244518908250484	0.00064139182321414	0.000239891720911999	0.109963256428143	0.156710278443689	0.0467470220155458
0.0104909344365721	0.00617192596679387	0.0663964975044658	0.0766754182441324	0.0102789207396666	0.000338134391604518	0.000128724945945502	0.0251356525280022	0.0379333122888686	0.0127976597608664
0.00674856291572191	0.0040945590011191	0.0294649055518642	0.0356604003290319	0.00619549477716768	0.000163540866379258	7.25673192627666e-05	0.00721958452587491	0.0138615354491415	0.00664195092326657
0.0106212300000533	0.00598856672888683	0.10377234325391	0.112234171184785	0.00846182793087528	0.000414800959400155	0.000125710288438712	0.0578918339026447	0.0646223497939278	0.00673051589128314
0.0124770287553981	0.00699636231846384	0.109291478751312	0.121538491880173	0.0122470131288608	0.000447393740039111	0.00014686587975816	0.0529820767374041	0.0642392313071872	0.0112571545697831
