LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_C	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_C
0.00808319879766488	0.0149545656748147	0.0680460808636331	0.0731610473575342	0.00511496649390104	0.000212659239937081	0.000724640606954681	0.023627947097201	0.0273306412519502	0.00370269415474926
0.00608534727201069	0.0106078827600189	0.0381397077429607	0.0382078067058724	6.80989629116696e-05	0.000192609715445078	0.000602198653687584	0.0148145802383847	0.0161001234085905	0.00128554317020584
0.00738076768061965	0.0130983311832642	0.0321266303103642	0.0327277552959673	0.000601124985603101	0.000189280336941092	0.000611758458314765	0.00750242136300959	0.00843462617555989	0.000932204812550304
0.00811271045593552	0.0142163143519099	0.0578309119084697	0.057353766070585	-0.00047714583788467	0.000205016856727856	0.000630370044107153	0.0144653076724984	0.0147242518311014	0.000258944158603024
0.0104634706960162	0.019140536375087	0.0711128838404799	0.0770642423831721	0.00595135854269224	0.000268420950403798	0.000920244330082574	0.0160358134840423	0.0201451151324612	0.00410930164841892
0.00907119670998722	0.0167196301374839	0.0813669899309473	0.0887654108127388	0.00739842088179155	0.00029139597136192	0.00101479167589048	0.0311639434100819	0.0383739660539099	0.00721002264382798
0.0091724832664205	0.0160040506872581	0.0855684691929471	0.0853649636432195	-0.000203505549727576	0.000246446098959038	0.000765203695103458	0.0247088366031376	0.0259365923215065	0.00122775571836886
0.00548105516758877	0.00976689182060095	0.028289211343838	0.02918315298087	0.000893941637031957	0.000183575923260575	0.000588773883923776	0.0133337110212833	0.0145660466162099	0.00123233559492664
0.0151899597263702	0.0268613567701237	0.190302431507655	0.187445439851531	-0.0028569916561231	0.00064139182321414	0.00212299864610672	0.109963256428143	0.117633380770848	0.00767012434270503
0.0104909344365721	0.0185313790117772	0.0663964975044658	0.0664124285746893	1.59310702235321e-05	0.000338134391604518	0.00105748696924252	0.0251356525280022	0.0257671690479396	0.000631516519937422
0.00674856291572191	0.0121565340272244	0.0294649055518642	0.0316630834948309	0.00219817794296665	0.000163540866379258	0.000535364405922395	0.00721958452587491	0.00852306892134673	0.00130348439547182
0.0106212300000533	0.0195370871402847	0.10377234325391	0.11099375492177	0.00722141166786031	0.000414800959400155	0.00136072417515988	0.0578918339026447	0.0636993265681578	0.00580749266551313
0.0124770287553981	0.021926436450935	0.109291478751312	0.112098793733262	0.00280731498195023	0.000447393740039111	0.00134352291453659	0.0529820767374041	0.0541795737968233	0.00119749705941922
0.00898934727558691	0.0154755306733344	0.0864728902716362	0.0838866986280284	-0.00258619164360782	0.000242956554699919	0.000714256706206835	0.0308885281883874	0.0301906691449484	-0.000697859043439029
0.0120477258849348	0.0215784574387571	0.0909727244137373	0.0945781879730703	0.00360546355933297	0.000372199377137748	0.00117592796203053	0.0346029745464403	0.037411478393729	0.00280850384728862
0.000849417140460153	0.00145617667507424	0.0012238240092659	0.00111762986563546	-0.000106194143630439	2.58298906885388e-05	6.8578532190381e-05	0.000825886549563927	0.000572296463232227	-0.0002535900863317
0.00810870144926852	0.0148602110836958	0.051688771346754	0.0559050071189454	0.00421623577219146	0.000226607395678859	0.000767431731871607	0.014084661362641	0.016622303119617	0.00253764175697607
0.0119020108333866	0.0210449089729575	0.117666396210233	0.118329225356019	0.000662829145786539	0.000410395317127778	0.00129810202419779	0.0507852444403236	0.0531936022579092	0.00240835781758554
0.00922739307723027	0.0165869870572642	0.072124097839926	0.0748312101231345	0.00270711228320852	0.000232356403148085	0.000761505352407674	0.0185953226176453	0.0211495627996835	0.00255424018203824
0.0146048560465441	0.0257766023012533	0.12865255829806	0.130113523614004	0.00146096531594389	0.000534515642754631	0.00170689711233859	0.0587306517637898	0.0631198028380488	0.00438915107425903
0.00729126988219223	0.0134548359769363	0.0355694551422681	0.0386563314790925	0.00308687633682437	0.000185509457902966	0.000652392500796691	0.00791171498395932	0.00990598393464038	0.00199426895068107
0.00905536804078099	0.0166329848616508	0.0782448878904037	0.0855128373617693	0.00726794947136558	0.000226084276552859	0.000778834172806736	0.0212363049999869	0.026595176988052	0.00535887198806512
0.0110824247547033	0.0200137354999201	0.0971841583181063	0.101276034942924	0.00409187662481771	0.000395179979909362	0.00129590337190613	0.0523728037671781	0.057385841149089	0.00501303738191092
0.00911080241145539	0.0162552840011265	0.0682823840617667	0.06954345985674	0.00126107579497325	0.000274805408521151	0.000854727121652199	0.0232750341106697	0.023812807402231	0.000537773291561294
0.00973938085207329	0.0176910638960225	0.0560644332921603	0.0599109142870739	0.00384648099491362	0.000303477327100822	0.000978631067085137	0.0179924368921741	0.020608979308356	0.0026165424161819
0.00176763958696843	0.00271674457565353	0.005704352822913	0.00427889890042277	-0.00142545392249023	9.54392757150417e-05	0.000258393165193097	0.0101220623756911	0.00757397055541514	-0.00254809182027597
0.0121148627056104	0.0211840310787194	0.118230133156309	0.118894527313003	0.000664394156694448	0.000445499125423884	0.00137772712638055	0.053265232982112	0.0563687232429156	0.00310349026080355
0.00777234978902806	0.014121794824522	0.0612357521240559	0.065129850166164	0.00389409804210813	0.000261611805448135	0.000846240889826474	0.0223827167455275	0.0250592261323467	0.00267650938681916
0.00841906308984085	0.0146839379158182	0.0630533410389613	0.0621053590340801	-0.000947982004881179	0.000298396083265777	0.000915575075222178	0.0304623160533562	0.0314354376967358	0.000973121643379638
0.00891883224183054	0.0154063556698804	0.0740671730939548	0.0718563862643706	-0.0022107868295842	0.000259726803362717	0.000812991436999312	0.0276613928019114	0.0294816645837255	0.00182027178181413
0.0077276673810341	0.0133085852031302	0.0578803602025668	0.0560842097464029	-0.00179615045616385	0.000280293268582797	0.000838596501233491	0.0285787439158372	0.0281565267449867	-0.000422217170850475
0.00899310012607233	0.015707279462912	0.0549851393882843	0.0541151538086266	-0.000869985579657645	0.000226022223901048	0.00070336943898413	0.0143015393562317	0.0149435575180365	0.000642018161804777
0.00909539549240461	0.0162168458696563	0.0705975913024227	0.0725254350468975	0.00192784374447487	0.000316130809337202	0.0010142149417454	0.032607491870879	0.0355711671170323	0.00296367524615333
0.0103926239965121	0.0185984181992569	0.0739803823607957	0.0770273015665217	0.00304691920572597	0.000273239900601852	0.000883175477094566	0.0216476058966981	0.0237497003380353	0.00210209444133715
0.00869585502563007	0.0155544776434832	0.0555657695907458	0.0581680115103962	0.0026022419196504	0.000243887618264107	0.000750269104382199	0.016922394990903	0.0177062427794246	0.000783847788521599
0.0129771410690972	0.0237692573885677	0.156871610882886	0.166978504531672	0.0101068936487861	0.000532886081715131	0.00180441848124491	0.0896499619477636	0.103643023752375	0.0139930618046112
0.0122049906571413	0.0208282603028463	0.105783564550157	0.10171544449074	-0.00406812005941655	0.000395891481138955	0.00116076800648745	0.0410631480859069	0.0400623523677509	-0.00100079571815599
0.00749551602197983	0.0139571651426962	0.0422004525325503	0.0463068460083051	0.00410639347575481	0.00020602373336434	0.000726423517833655	0.013069324831657	0.0159138753313795	0.00284455049972247
0.0140470292638846	0.0245004228592694	0.119062835036048	0.114498484320563	-0.00456435071548496	0.000442310857194323	0.00136719751159613	0.0462042988864782	0.0449672693667332	-0.00123702951974502
0.0122105934804595	0.0215328722234949	0.108356470194089	0.111135598911559	0.00277912871746995	0.000532555384403222	0.00157900580461269	0.0668076289561346	0.0680467784117742	0.00123914945563959
0.0113966378091184	0.0194206803880635	0.091341336737547	0.0891958069644194	-0.00214552977312753	0.000481270976447416	0.00137169052067254	0.0529844625555628	0.0515995009706517	-0.00138496158491108
-1.83204741307825e-05	-0.000175159998321787	6.80804587233387e-07	1.88189465300953e-05	1.8138141942862e-05	-3.30864310616364e-06	-2.12838950177605e-05	1.5759442808415e-05	6.10814043207563e-05	4.53219615123413e-05
0.00974989352488891	0.017211333492691	0.0702844627353214	0.0717844301755582	0.00149996744023675	0.000343173738570676	0.00103488051898521	0.0318782643236223	0.032627228467749	0.000748964144126708
0.00995091803830717	0.0176640355813524	0.0728535631479411	0.0728428385110338	-1.07246369073222e-05	0.00038617753676602	0.00120353667619361	0.0377807085679262	0.0378730172202434	9.23086523172481e-05
-0.00248882609854583	-0.00455445549074429	0.0137728743654279	0.014411391538297	0.000638517172869078	-0.000104836094521765	-0.000333912021143493	0.0183565155175902	0.0186427852200423	0.000286269702452047
0.0128169762112479	0.0230132625073994	0.106926946338701	0.111688236636846	0.00476129029814587	0.000446266747477008	0.00145715357861158	0.0445086131574559	0.0499954365238387	0.00548682336638284
0.0122290543805319	0.0221302031771484	0.0984821521018224	0.1026126092279	0.00413045712607793	0.000354465759275995	0.00117268573903128	0.033826316223596	0.0374917019600851	0.00366538573648919
-0.00266244927945198	-0.00441895312340218	0.0116639184556101	0.0101514558344869	-0.0015124626211232	-0.000104046708753365	-0.00031361565025758	0.0123777727322174	0.0116002177543089	-0.000777554977908487
0.0061877926549838	0.0113124447782223	0.041671268186806	0.0439248627798022	0.00225359459299617	0.000153781696492903	0.000525050278198002	0.0114880342185546	0.0134158188471439	0.00192778462858936
0.012171409222494	0.0217455569820946	0.0858181596065079	0.0894164136992002	0.00359825409269224	0.000421515936197734	0.00131434408506981	0.033612631404007	0.03576653196218	0.002153900558173
0.00743710301771084	0.0133091880087524	0.038872226198698	0.0401293171026721	0.00125709090397413	0.00016742933272127	0.000553434070536546	0.00844374204244917	0.00970365498232932	0.00125991293988015
0.000122491253288412	0.000318678755996476	3.53656457615048e-05	7.43949567830537e-05	3.90293110215488e-05	1.40722383743701e-05	5.55057000120688e-05	0.000321034188847423	0.000501485245614428	0.000180451056767005
0.00916092790768477	0.0164588849132956	0.0761992963307234	0.079840494352543	0.00364119802181963	0.000248671639972594	0.00078087709702183	0.0253891805512286	0.0271669309532436	0.001777750402015
-0.00212844452578336	-0.00374646282211383	0.00774706168650815	0.00739351368417036	-0.000353548002337792	-6.38740188855871e-05	-0.000198429325847089	0.00542693697189994	0.00512067996297573	-0.000306257008924207
0.0118221771952007	0.0209613052313768	0.096777924959855	0.0984062262419985	0.00162830128214357	0.000409646994465805	0.00126294807651021	0.0384880551822905	0.0402981854008537	0.00181013021856317
0.00646100417435214	0.0120652702745115	0.0437399569386635	0.0480242300284118	0.00428427308974828	0.00016715349946893	0.000579378230453307	0.0130251524921239	0.0156470064960767	0.00262185400395275
-0.000625734635571243	-0.00126247966787235	0.000792479563568948	0.00102119456622859	0.000228715002659641	-2.13373603398623e-05	-6.88654914460442e-05	0.000711785214649998	0.000779926826151869	6.81416115018714e-05
0.0114926124032532	0.020302035493007	0.0842345359087791	0.0852100122504201	0.000975476341640927	0.000437640590540707	0.00130773924483435	0.0430610284892685	0.0426714299266194	-0.000389598562649071
0.00954894719688331	0.0172674610299127	0.0821723836858866	0.0881427295221888	0.00597034583630222	0.00030155355458674	0.000970245227014001	0.0333498687408516	0.0379753417909693	0.00462547305011773
0.00970702457546499	0.0175846426653013	0.050700939866604	0.0533559840116299	0.00265504414502596	0.000327524634318328	0.00105268105758674	0.0176139177085535	0.0192982748060123	0.00168435709745879
0.0071625349659591	0.0130846133746449	0.0485183984171076	0.0509639805505699	0.00244558213346235	0.000167674074441032	0.000556349647709158	0.0112048204226086	0.0122282253192574	0.00102340489664874
0.0111518049146826	0.0196811099080718	0.133233077256312	0.13104223410682	-0.00219084314949178	0.000404515963077826	0.00128265088255191	0.0683124785500409	0.0699607526164412	0.00164827406640025
0.00925895996362577	0.0170096380475702	0.0631238156325194	0.0686149562128182	0.00549114058029883	0.000251125694905506	0.000834089580137662	0.0171276038356457	0.019848299299573	0.00272069546392727
0.0104676735898049	0.0188014498663094	0.080339099405435	0.0814383646025491	0.00109926519711409	0.000407506235276048	0.00131446173516821	0.0454593358692779	0.0468834158498171	0.00142407998053926
0.00680859700771559	0.0122610779561336	0.0457711854516237	0.0480876695590113	0.00231648410738764	0.000197825103318003	0.000644535756689721	0.0165307794768864	0.0183699928779217	0.00183921340103533
0.0111339717537502	0.0196217117116225	0.105457529510758	0.105654680805371	0.000197151294612868	0.000371648016632997	0.00114353129182537	0.044180910182871	0.0447739251617717	0.000593014978900734
0.0134594645303448	0.023126547489525	0.127121829347271	0.123949939879391	-0.00317188946788001	0.000374047359223209	0.00111548446983403	0.0375759752299163	0.0382240473755299	0.00064807214561359
0.0140270307723822	0.0249090589161973	0.115845052506748	0.119822235635659	0.00397718312891168	0.000455360349884189	0.00134804634504024	0.039661991609681	0.0404231319423102	0.000761140332629161
0.00744910311742497	0.0130339084853219	0.0515164093111981	0.0506571429072504	-0.000859266403947706	0.000190768780459525	0.000602654023483095	0.0151222835392194	0.0156463118169467	0.000524028277727281
-0.000200005544347831	-0.000310635237696097	7.32752237132147e-05	5.57473196879677e-05	-1.7527904025247e-05	-1.26397324893124e-05	-2.95493959958518e-05	0.000193265902019556	0.000109890501608981	-8.33754004105753e-05
0.00797376987633409	0.014483289764768	0.0465818630418354	0.0493709287211267	0.00278906567929127	0.000268046710369645	0.000863448803954342	0.0204755684667193	0.0224711645293287	0.00199559606260936
0.00793408168426602	0.0149067210940098	0.055455361508689	0.0622062035320385	0.00675084202334946	0.000212659555492087	0.000755732043322346	0.0178742685996937	0.0233091409331736	0.00543487233347994
0.00696675768782596	0.0125726319227378	0.0277515779787294	0.0285632961196565	0.00081171814092704	0.000163281811688316	0.000520226324425797	0.00512966291069603	0.00532450176564465	0.000194838854948625
0.0106303286440139	0.0189512881816731	0.0823384257183222	0.0846166193901431	0.00227819367182085	0.000476725862720966	0.00147954854171591	0.0456829820961902	0.0472817736108772	0.00159879151468695
0.000752607063115396	0.00140748873188246	0.00111776164221832	0.00118420054332423	6.64389011059141e-05	4.25844500787703e-05	0.000136994359567615	0.00236305467934488	0.00233691833371253	-2.61363456323526e-05
-0.000862345972615528	-0.0015976055180917	0.00153010875290658	0.00164078128190051	0.00011067252899393	-3.54933003575674e-05	-0.000116638962503616	0.00222900799088392	0.00243935033136842	0.0002103423404845
