null_raster,per_pop_2025_CN_100m_R2025A_v1_R
NA,7.69404540404882
NA,7.09336861123811
NA,7.70539817427612
NA,6.98669656755167
NA,7.38215239788485
NA,7.77006749691817
NA,7.58244777539484
NA,7.37361432505142
NA,7.54547924433959
NA,7.06626636379815
NA,7.85678469808134
NA,7.69780601377356
NA,7.61121817253555
NA,7.70938712622932
NA,7.43267765915841
NA,7.61071485504762
NA,7.06959421927612
NA,7.50969277261055
NA,7.27616286359143
NA,7.43930355233137
NA,7.16117163648378
NA,7.75745568259177
NA,7.14866962449136
NA,7.73572198075239
NA,7.4455462445985
NA,7.84615351559766
NA,7.41231974522001
NA,7.02960508024326
NA,7.25132656056726
NA,7.10812362062239
NA,7.47967843731789
NA,7.35395787152821
NA,7.56863429033715
NA,7.71973931219798
NA,7.17055855716862
NA,7.31955680546093
NA,8.36533826854042
NA,7.15512130691737
NA,7.5114565221116
NA,7.10737432391977
NA,7.58971403239123
NA,6.65031645118987
NA,6.67645174366622
NA,7.6424400114769
NA,7.45196863449474
NA,7.4353041636659
NA,7.24599323215745
NA,7.70933659206885
NA,7.46319036597685
NA,7.63801360496482
NA,7.95633296348129
NA,7.31875289302983
NA,7.52375841222119
NA,7.26666839863253
NA,7.6245916687181
NA,6.98696211266191
NA,7.45251971951117
NA,6.92368275517083
NA,7.73284771946917
NA,7.43814774163782
NA,7.98073825535107
NA,7.39487827882018
NA,7.40248380748892
NA,7.41344475461355
NA,7.61006499679422
NA,7.93043907225742
NA,7.03696109532496
NA,7.03581957686883
NA,7.69987912308234
NA,7.32059603949862
NA,7.41731587164231
NA,7.66887151666062
NA,7.30539979381366
NA,7.63227031377395
NA,7.56522583025714
NA,7.59556192912339
NA,6.96835808501716
NA,7.96764979793757
NA,6.79951047938025
NA,7.4192776964793
NA,7.73408495606823
NA,7.41731356516633
NA,7.74739033655095
NA,7.68888979885765
NA,7.63959884887669
NA,7.40716570147882
NA,7.77724245587307
NA,7.88166505688286
NA,7.91635962720617
NA,7.95241309066681
NA,7.23634746619866
NA,7.59608790817521
NA,8.01098265338677
NA,7.86395091308306
NA,7.42764819644824
NA,8.06389121919769
NA,7.17408630790971
NA,6.97170333610053
NA,7.36451080024446
NA,6.84600473792887
