LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_C	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_C
0.00808319879766488	0.117111382907251	0.0680460808636331	0.0438327591164146	-0.0242133217472185	0.000212659239937081	0.0483116560626277	0.023627947097201	0.0102952591771061	-0.0133326879200948
0.00608534727201069	0.0352312353919635	0.0381397077429607	0.0108121020690881	-0.0273276056738726	0.000192609715445078	-0.00118928975260779	0.0148145802383847	0.00018996715785155	-0.0146246130805332
0.00738076768061965	0.0589331948999504	0.0321266303103642	0.0168572264552088	-0.0152694038551554	0.000189280336941092	0.00540050380913962	0.00750242136300959	0.00185974909140325	-0.00564267227160633
0.00811271045593552	0.115060766513166	0.0578309119084697	0.0496282855930931	-0.00820262631537656	0.000205016856727856	0.0499728066152326	0.0144653076724984	0.0180274733537213	0.00356216568122296
0.0104634706960162	0.0700352314027741	0.0711128838404799	0.0272614288692222	-0.0438514549712576	0.000268420950403798	0.0019092449937712	0.0160358134840423	0.000241767595647188	-0.0157940458883951
0.00907119670998722	0.108629719067032	0.0813669899309473	0.0570299844172035	-0.0243370055137438	0.00029139597136192	0.0359642605486566	0.0311639434100819	0.0175086736481382	-0.0136552697619438
0.0091724832664205	0.142947484805456	0.0855684691929471	0.0671206093420693	-0.0184478598508778	0.000246446098959038	0.0725431288605408	0.0247088366031376	0.0204099115406418	-0.00429892506249586
0.00548105516758877	0.0235238516311654	0.028289211343838	0.00457328545257937	-0.0237159258912587	0.000183575923260575	0.00181914271423739	0.0133337110212833	0.000173262531685076	-0.0131604484895982
0.0151899597263702	0.149209787469129	0.190302431507655	0.118525272043381	-0.0717771594642737	0.00064139182321414	0.0614133521977065	0.109963256428143	0.04784715098498	-0.0621161054431628
0.0104909344365721	0.084056229905925	0.0663964975044658	0.0333197389313283	-0.0330767585731375	0.000338134391604518	0.00655253035166613	0.0251356525280022	0.00256788013774264	-0.0225677723902595
0.00674856291572191	0.0426874152243439	0.0294649055518642	0.0112805929734642	-0.0181843125784	0.000163540866379258	0.00327999048037235	0.00721958452587491	0.000949573316472467	-0.00627001120940245
0.0106212300000533	0.0700499533914575	0.10377234325391	0.0372034162428324	-0.0665689270110772	0.000414800959400155	0.0223930155034196	0.0578918339026447	0.0107861669877887	-0.047105666914856
0.0124770287553981	0.0706985959902165	0.109291478751312	0.0334336185556814	-0.0758578601956304	0.000447393740039111	0.0093334568815805	0.0529820767374041	0.00772745928620344	-0.0452546174512007
0.00898934727558691	0.117243944586658	0.0864728902716362	0.0704328586898113	-0.0160400315818249	0.000242956554699919	0.0360397100725062	0.0308885281883874	0.0221212754694268	-0.00876725271896065
0.0120477258849348	0.143838938346431	0.0909727244137373	0.0655957858345921	-0.0253769385791452	0.000372199377137748	0.0422130349940661	0.0346029745464403	0.0196073043304876	-0.0149956702159528
