LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_C	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_C
0.00808319879766488	0.0106337747109972	0.0680460808636331	0.0764255238944746	0.00837944303084144	0.000212659239937081	0.000371177446892252	0.023627947097201	0.0308323292813524	0.00720438218415143
0.00608534727201069	0.00756152630023126	0.0381397077429607	0.0405161600276868	0.00237645228472607	0.000192609715445078	0.000281431082798383	0.0148145802383847	0.0160972831118437	0.00128270287345896
0.00738076768061965	0.00908807127485952	0.0321266303103642	0.0324377360800988	0.000311105769734567	0.000189280336941092	0.000290971810425996	0.00750242136300959	0.00809031140950703	0.000587890046497445
0.00811271045593552	0.00954743179091823	0.0578309119084697	0.0550325819949629	-0.00279832991350674	0.000205016856727856	0.00029394629936359	0.0144653076724984	0.0144128509745464	-5.24566979519803e-05
0.0104634706960162	0.0142365419754425	0.0711128838404799	0.0841069252597782	0.0129940414192983	0.000268420950403798	0.000520874180484417	0.0160358134840423	0.0247731117184472	0.0087372982344049
0.00907119670998722	0.0114511552466401	0.0813669899309473	0.0866067402600013	0.00523975032905405	0.00029139597136192	0.000477485873904576	0.0311639434100819	0.0375221635681602	0.00635822015807824
0.0091724832664205	0.0108094972319447	0.0855684691929471	0.0817617748997238	-0.00380669429322325	0.000246446098959038	0.000342319555605378	0.0247088366031376	0.0238845865012168	-0.000824250101920859
0.00548105516758877	0.00702809844506987	0.028289211343838	0.0313340807716713	0.00304486942783324	0.000183575923260575	0.000282827982873792	0.0133337110212833	0.01486282546795	0.00152911444666675
0.0151899597263702	0.0193864461255364	0.190302431507655	0.203221949118456	0.0129195176108013	0.00064139182321414	0.00107062435121144	0.109963256428143	0.132821622766689	0.0228583663385462
0.0104909344365721	0.0129713720903453	0.0663964975044658	0.0671670038789712	0.000770506374505403	0.000338134391604518	0.000517969324828649	0.0251356525280022	0.0273435781244711	0.00220792559646888
0.00674856291572191	0.00864074072834066	0.0294649055518642	0.0322389046995253	0.00277399914766108	0.000163540866379258	0.00026165683504678	0.00721958452587491	0.00851711437157739	0.00129752984570248
