type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.13.1-7;-16.44090438;-71.50449118;-1946407.559;2841381.917;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44105005;-71.50475302;-1946421.361;2841350.322;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44141216;-71.50452944;-1946466.728;2841370.924;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44179097;-71.50436523;-1946513.307;2841384.577;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44203737;-71.50424305;-1946543.799;2841395.2;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.4422748;-71.5040702;-1946573.878;2841411.684;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44245231;-71.50394467;-1946596.32;2841423.589;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44260922;-71.50383583;-1946616.129;2841433.871;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44285521;-71.50364154;-1946647.486;2841452.675;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44262971;-71.50328183;-1946625.544;2841496.412;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-7;-16.44221705;-71.50356321;-1946573.507;2841469.92;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44040751;-71.50481839;-1946345.05;2841351.331;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44004478;-71.50502439;-1946299.832;2841332.729;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.43999346;-71.50491567;-1946295.178;2841345.728;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.4397289;-71.50511906;-1946261.525;2841326.136;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.43945472;-71.50531216;-1946226.873;2841307.837;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.43967171;-71.5057424;-1946246.925;2841256.215;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.43988172;-71.5055803;-1946273.646;2841271.841;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44018205;-71.50537927;-1946311.47;2841290.697;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44037572;-71.50529633;-1946335.27;2841297.563;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44035435;-71.50525367;-1946333.299;2841302.679;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-9;-16.44063613;-71.50509634;-1946368.392;2841316.824;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-10;-16.4392801;-71.50553632;-1946203.525;2841284.71;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43880753;-71.50586749;-1946143.821;2841253.356;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.4387247;-71.50592244;-1946133.396;2841248.212;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43856521;-71.50599302;-1946113.767;2841242.299;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43830979;-71.50598179;-1946083.902;2841246.92;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43828802;-71.50591257;-1946082.221;2841255.052;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43820571;-71.50592757;-1946072.362;2841254.431;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43837024;-71.50642224;-1946085.435;2841196.192;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43848698;-71.50668322;-1946095.849;2841165.075;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43894348;-71.50639575;-1946153.112;2841191.685;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-10;-16.43950906;-71.50592063;-1946225.564;2841238.14;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
