LR1_coefficients_null_raster	LR1_coefficients_layer_R	LR1_R2_null_raster	LR1_R2_layer_R	LR1_Q_layer_R	LR2_coefficients_null_raster	LR2_coefficients_layer_R	LR2_R2_null_raster	LR2_R2_layer_R	LR2_Q_layer_R
0.00900567904249643	8.497254598236e-05	0.0852539411500502	0.0892219067003441	0.00396796555029388	0.000249312213201075	2.98487440571955e-08	0.0318336213661083	0.0477713387876265	0.0159377174215182
0.00709261107629482	5.17397605623004e-05	0.0449666710408697	0.0289567016066016	-0.0160099694342681	0.000224017770843076	1.7017534935474e-08	0.0165605544880432	0.0126292268452462	-0.00393132764279703
0.00769847013371499	4.4268953062726e-05	0.0335535666281145	0.0164158132456262	-0.0171377533824883	0.000196993991523941	1.08611711873863e-08	0.00738478822588077	0.00405240909256972	-0.00333237913331105
0.0079298758932325	7.06692569758058e-05	0.055084576564951	0.0545127094623147	-0.00057186710263625	0.000188869855617948	1.91154328212208e-08	0.012215939462694	0.0160398555617566	0.00382391609906264
0.0101198371814072	7.01939471463062e-05	0.06595186519419	0.0451507698653029	-0.0208010953288871	0.000253950686140568	1.7455758911689e-08	0.0153472086003539	0.0124873785166222	-0.00285983008373165
0.0103815247285852	9.56644382289123e-05	0.102746853337434	0.110847301538423	0.00810044820098865	0.000359120810372496	3.42298687616426e-08	0.0473112432349294	0.0612673709160019	0.0139561276810725
0.00913742416651822	6.81499084270498e-05	0.0841101821855359	0.0639284109469037	-0.0201817712386322	0.000246866085276892	1.74701269378252e-08	0.0239262214007748	0.0194099615336938	-0.00451625986708109
0.00542119302342565	4.12474575292483e-05	0.0269398561823459	0.0188125500599539	-0.00812730612239204	0.00017305460116603	1.36605345927652e-08	0.0112881689540197	0.00854509079903751	-0.00274307815498214
0.01539722801696	0.000111179236333656	0.165467990766538	0.117078920604288	-0.0483890701622499	0.000652824867390547	4.70404252339104e-08	0.0927988747130182	0.07006220524666	-0.0227366694663582
0.010737504343198	8.9301405546211e-05	0.0585023553875123	0.0554781320567174	-0.00302422333079495	0.000323571059226193	2.55283204245728e-08	0.0190144301448975	0.0183930176580146	-0.000621412486882869
0.00549878992216957	4.3955741593404e-05	0.0245849513592039	0.0196881503552996	-0.00489680100390432	9.87359729298432e-05	9.04106078523283e-09	0.00381890307275877	0.00433887201882556	0.000519968946066789
0.0115261337160456	0.00010095145824383	0.122926690580589	0.122034361229627	-0.000892329350962562	0.000367525632975245	3.17815262507657e-08	0.055723259915491	0.0619802623200511	0.00625700240456007
0.0127863386901262	8.03812436414886e-05	0.0995359562127789	0.0552739213961723	-0.0442620348166066	0.000457433698441386	3.04851338736484e-08	0.0457991643310933	0.0349091592633622	-0.010890005067731
0.0100008336131982	7.37720628205381e-05	0.0844613490272275	0.0620908951552513	-0.0223704538719762	0.000288374849994646	2.4265082315729e-08	0.0317780312418189	0.0327477846962223	0.000969753454403394
0.0111541222942896	8.67943651275006e-05	0.0743417296413102	0.0633839334235552	-0.010957796217755	0.000322477723366209	3.13226583866502e-08	0.0241370622302761	0.035401344262269	0.011264282031993
0.000783351558969244	7.13214163275361e-06	0.00116282351688106	0.00116163700197356	-1.18651490750707e-06	2.18234724131565e-05	2.68766954439294e-09	0.000695173986111855	0.00139268422618862	0.000697510240076764
0.00877267361114184	5.32640396384932e-05	0.0556724246546388	0.0291461075879423	-0.0265263170666965	0.00025601475533184	1.24014897675177e-08	0.0159534394381643	0.00682550228565722	-0.00912793715250711
0.0115574832127823	7.33838607784671e-05	0.0953785462426279	0.0520611116641157	-0.0433174345785122	0.00039216720633382	2.44125710380866e-08	0.0410470455932175	0.0236653183770992	-0.0173817272161183
0.00874457227931466	5.54298913494864e-05	0.0616370359087082	0.0322880181020658	-0.0293490178066424	0.000220282374965409	1.50017116270777e-08	0.0155137885765447	0.00966745674276989	-0.00584633183377476
