LR1_coefficients_null_raster	LR1_coefficients_acc_50k_C	LR1_R2_null_raster	LR1_R2_acc_50k_C	LR1_Q_acc_50k_C	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_C	LR2_R2_null_raster	LR2_R2_acc_50k_C	LR2_Q_acc_50k_C
0.00863004999481997	0.191867450757873	0.0793160921171516	0.0890726352113918	0.0097565430942402	0.000241644107913695	0.161299274317799	0.0305711388789976	0.0517151408435173	0.0211440019645197
0.00709261107629482	0.119157100582778	0.0449666710408697	0.032873830482695	-0.0120928405581747	0.000224017770843076	0.086647272567729	0.0165605544880432	0.0149566263389138	-0.00160392814912943
0.00769847013371499	0.133844382133824	0.0335535666281145	0.0292175302427575	-0.00433603638535705	0.000196993991523941	0.0751853615269012	0.00738478822588077	0.00760944542270127	0.000224657196820499
0.0079298758932325	0.117442202575133	0.055084576564951	0.0309045298807719	-0.024180046684179	0.000188869855617948	0.0666816755869182	0.012215939462694	0.00753347812510479	-0.00468246133758916
0.0101198371814072	0.215826234372459	0.06595186519419	0.0735546301099023	0.00760276491571224	0.000253950686140568	0.141170567702794	0.0153472086003539	0.0246533180895525	0.00930610948919862
0.0103815247285852	0.195459734753381	0.102746853337434	0.0992159434766531	-0.00353090986078093	0.000359120810372496	0.165494574772421	0.0473112432349294	0.0572783335131473	0.00996709027821786
0.00913742416651822	0.14145126602731	0.0841101821855359	0.053217259139162	-0.0308929230463738	0.000246866085276892	0.11167466584423	0.0239262214007748	0.0238288325404962	-9.7388860278682e-05
0.00542224878980232	0.0998430275565692	0.0253448912093719	0.0221016955174088	-0.00324319569196306	0.00015574062745962	0.0574701834567272	0.00805667048913206	0.0064886029446937	-0.00156806754443836
0.01539722801696	0.24164520284941	0.165467990766538	0.120495188990752	-0.0449728017757866	0.000652824867390547	0.236302302034985	0.0927988747130182	0.0986775493766331	0.00587867466361494
0.010737504343198	0.183191087848118	0.0585023553875123	0.0458421002536298	-0.0126602551338825	0.000323571059226193	0.148019145707629	0.0190144301448975	0.0229806668474258	0.00396623670252833
0.00549878992216957	0.105647490702646	0.0245849513592039	0.019037366266905	-0.00554758509229891	9.87359729298432e-05	0.0770985999806972	0.00381890307275877	0.00819578205994543	0.00437687898718666
0.0115261337160456	0.217894596898619	0.122926690580589	0.0972061521756057	-0.0257205384049834	0.000367525632975245	0.187556057016101	0.055723259915491	0.0544092031811653	-0.00131405673432572
0.0127863386901262	0.228086207048992	0.0995359562127789	0.0847537397327615	-0.0147822164800174	0.000457433698441386	0.205475394633052	0.0457991643310933	0.0541577922161573	0.00835862788506404
0.0100008336131982	0.181226499413686	0.0844613490272275	0.0684220814034806	-0.0160392676237469	0.000288374849994646	0.134144026172747	0.0317780312418189	0.0318735970413476	9.55657995286435e-05
0.0111541222942896	0.218800472371852	0.0743417296413102	0.0714143320301122	-0.00292739761119805	0.000322477723366209	0.170439176082056	0.0241370622302761	0.0329928733749429	0.00885581114466688
0.000823090258651577	0.005479497478027	0.00128300933645243	0.000125822876390489	-0.00115718646006194	2.38672225476078e-05	-0.00377797571178476	0.000831427147786629	9.34347427772313e-05	-0.000737992405009398
0.00877267361114184	0.159436247052178	0.0556724246546388	0.0472777870355834	-0.00839463761905545	0.00025601475533184	0.112060296325746	0.0159534394381643	0.0163599801777363	0.00040654073957196
0.0115574832127823	0.163624933078554	0.0953785462426279	0.0532560108602812	-0.0421225353823468	0.00039216720633382	0.104422328738929	0.0410470455932175	0.0196622215749869	-0.0213848240182306
0.00874457227931466	0.194065261812776	0.0616370359087082	0.0696168376286575	0.00797980171994925	0.000220282374965409	0.153298709632926	0.0155137885765447	0.0323003927578388	0.0167866041812942
0.0138010025868565	0.260207470453732	0.120164968680673	0.112650345872876	-0.0075146228077971	0.000457240538488876	0.214669973562552	0.04707667355608	0.0593127100167802	0.0122360364607002
0.00732603451696526	0.112934968267776	0.0340578194716023	0.0236031933746865	-0.0104546260969158	0.000175454073976617	0.0373816588291025	0.00651692443953273	0.00231002757547384	-0.00420689686405889
0.00923983757470773	0.19394691360055	0.0731552822760087	0.0808388136288784	0.00768353135286967	0.000233236234231444	0.133176875113415	0.019593422121112	0.0327216878622946	0.0131282657411826
0.0115298829587093	0.19321039876056	0.0967952936282223	0.0729887161425083	-0.023806577485714	0.000384205908874961	0.174195907906635	0.0463471263200099	0.0507969185478284	0.00444979222781847
0.00950378985738997	0.174640709208173	0.0647233213387936	0.0610118798692868	-0.00371144146950679	0.000274852080694606	0.131497929248445	0.0200303267275124	0.0282456601793703	0.00821533345185792
0.00808775639550999	0.120408454052754	0.0471747793510105	0.0285228052002799	-0.0186519741507306	0.000191334587806279	0.0652882696410493	0.0106573660685388	0.00712143526385867	-0.00353593080468018
0.000229231813855946	0.0159698015261828	0.000115527675331553	0.00125366596109352	0.00113813828576197	1.71640516546885e-05	0.0153296333016118	0.000453155641128345	0.00159052038272449	0.00113736474159614
0.0122532806180355	0.213111280100772	0.0869044944489116	0.0736092107128434	-0.0132952837360682	0.000435726434191198	0.183846896386262	0.0347461497206748	0.0405602385326511	0.00581408881197625
0.00781442047339453	0.133781190862842	0.053647509824598	0.0443369088533597	-0.00931060097123834	0.00025341847669129	0.0827761777772561	0.0177349223897723	0.0144644675557946	-0.00327045483397769
0.0111382179985864	0.178872306953152	0.0855927492099293	0.0605385246965854	-0.0250542245133438	0.000398066197785136	0.159707168813022	0.0389847628601244	0.0335097595089637	-0.00547500335116077
0.0096871422586595	0.163155700089027	0.0769642420850322	0.0572281132995512	-0.019736128785481	0.000292557275413538	0.128436810395977	0.0298198109218206	0.028413703285422	-0.00140610763639862
