null_raster,acc_50k_R
NA,39.4839506873499
NA,36.517238415142
NA,40.5538614683184
NA,31.5757159446287
NA,27.1740940674987
NA,36.1542170129131
NA,26.4735530675882
NA,41.7778140554656
NA,40.0636779326221
NA,29.4366958369167
NA,29.0187172751378
NA,32.5523734593147
NA,34.0060789926874
NA,43.1782814439247
NA,38.9386687421148
NA,49.3453047072115
NA,31.0165704924092
NA,38.6476993153933
NA,49.9733166230823
NA,32.6813033172295
NA,45.3305907322685
NA,29.1766209716276
NA,38.0551407524343
NA,36.460462545779
NA,36.3554090566603
NA,33.2313226709594
NA,52.2080251185967
NA,32.3909322426181
NA,34.6791600391727
NA,37.8503069926447
NA,72.3180579528874
NA,44.7654147245778
NA,30.1558316404909
NA,31.3567695137584
NA,33.13867933148
NA,41.6455582807495
NA,38.7516055074569
NA,28.1502994844124
NA,42.7406571407774
NA,30.6951260086619
NA,32.8213886840352
NA,27.2360224618033
NA,39.432242366641
NA,25.5676571907851
NA,36.4701734573768
NA,38.1794259238976
NA,36.3945388549831
NA,24.3317947656221
NA,28.6807350404433
NA,43.2888454609764
NA,39.0106992509992
NA,43.4632494449615
NA,29.2911696360787
NA,29.7966878283959
NA,25.9451516175026
NA,30.0868020098364
NA,31.1512741643821
NA,35.1198374923992
NA,54.0004832870724
NA,32.0150600212019
NA,28.5414417990238
NA,50.7180079697749
NA,46.4555467135263
NA,43.1894284816325
NA,32.3267453563091
NA,36.0465274027997
NA,35.7672703013892
NA,43.3881368913748
NA,35.8431133214931
NA,38.9884175294088
NA,58.4711528971742
NA,27.6247142423135
NA,29.9707778240633
NA,43.2693748636864
NA,38.4319802429082
NA,31.9394585386478
NA,34.2783476338045
NA,36.40520217557
NA,30.3693541772537
NA,59.9606199931772
NA,23.232480130098
NA,37.6402661792248
NA,43.5874273410836
NA,32.6670945854317
NA,27.812570012877
NA,31.0442653931042
NA,32.9054227074665
NA,26.5604453241459
NA,30.1716085098709
NA,55.3959769043091
NA,31.6184318439952
NA,27.8942173430537
NA,47.106001381988
NA,36.727619441296
NA,47.0705482963815
NA,61.2088999089121
NA,30.2011372807083
NA,46.9732351140357
NA,26.6431581721778
NA,24.5277489671935
