LR1_coefficients_null_raster	LR1_coefficients_acc_50k_R	LR1_R2_null_raster	LR1_R2_acc_50k_R	LR1_Q_acc_50k_R	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_R	LR2_R2_null_raster	LR2_R2_acc_50k_R	LR2_Q_acc_50k_R
0.00863004999481997	0.00218293311274624	0.0793160921171516	0.0493906377521713	-0.0299254543649803	0.000241644107913695	1.34951325605625e-05	0.0305711388789976	0.00982076339010174	-0.0207503754888958
0.00709261107629482	0.00198898137332964	0.0449666710408697	0.0353090103440377	-0.009657660696832	0.000224017770843076	1.04454255955608e-05	0.0165605544880432	0.00388034921112101	-0.0126802052769222
0.00769847013371499	0.00206034748689781	0.0335535666281145	0.0256528638300952	-0.00790070279801937	0.000196993991523941	1.31799221434317e-05	0.00738478822588077	0.00441666944205976	-0.00296811878382102
0.0079298758932325	0.00209135346252863	0.055084576564951	0.0429660944193178	-0.0121184821456332	0.000188869855617948	8.6958434555277e-06	0.012215939462694	0.00402655474093391	-0.00818938472176004
0.0101198371814072	0.00248516271288902	0.06595186519419	0.0403032854377406	-0.0256485797564494	0.000253950686140568	8.91781119972325e-06	0.0153472086003539	0.00236693044469647	-0.0129802781556574
0.0103815247285852	0.00260028353302136	0.102746853337434	0.0639180700767325	-0.0388287832607015	0.000359120810372496	1.9082017300398e-05	0.0473112432349294	0.0146202814463528	-0.0326909617885766
0.00913742416651822	0.00261956652820092	0.0841101821855359	0.0786382417028414	-0.0054719404826945	0.000246866085276892	2.10018170111325e-05	0.0239262214007748	0.0210479723576891	-0.00287824904308576
0.00542224878980232	0.00161194207560431	0.0253448912093719	0.021371826271371	-0.00397306493800088	0.00015574062745962	1.11123147344251e-05	0.00805667048913206	0.00364014857135718	-0.00441652191777488
0.01539722801696	0.00378886943169331	0.165467990766538	0.113631199876006	-0.0518367908905319	0.000652824867390547	3.34496967936944e-05	0.0927988747130182	0.0378587179343262	-0.054940156778692
0.010737504343198	0.00303263659441168	0.0585023553875123	0.0484831138384809	-0.0100192415490314	0.000323571059226193	2.42894203549723e-05	0.0190144301448975	0.0120197051361141	-0.00699472500878345
0.00549878992216957	0.00185980278127317	0.0245849513592039	0.0266486694041705	0.00206371804496658	9.87359729298432e-05	1.11903908921998e-05	0.00381890307275877	0.00421943341284582	0.000400530340087042
0.0115261337160456	0.0031157509682324	0.122926690580589	0.0901639491396614	-0.0327627414409277	0.000367525632975245	3.14611292455694e-05	0.055723259915491	0.0373481463960985	-0.0183751135193925
0.0127863386901262	0.0036278249452212	0.0995359562127789	0.0768304394952692	-0.0227055167175097	0.000457433698441386	3.10957693243123e-05	0.0457991643310933	0.0219260633804144	-0.0238731009506789
0.0100008336131982	0.00298192928324003	0.0844613490272275	0.0693135026898093	-0.0151478463374182	0.000288374849994646	2.59917012639797e-05	0.0317780312418189	0.0218600277240244	-0.00991800351779455
0.0111541222942896	0.00302276103921013	0.0743417296413102	0.0513049179090077	-0.0230368117323026	0.000322477723366209	2.50302228396886e-05	0.0241370622302761	0.0114060608859013	-0.0127310013443747
0.000823090258651577	0.000326122818054685	0.00128300933645243	0.00157635728643145	0.000293347949979027	2.38672225476078e-05	1.81134161760715e-06	0.000831427147786629	0.000372984807648167	-0.000458442340138462
0.00877267361114184	0.00208363031249508	0.0556724246546388	0.0378985418714809	-0.0177738827831579	0.00025601475533184	1.42605956915942e-05	0.0159534394381643	0.00674270786660146	-0.00921073157156287
0.0115574832127823	0.00333379779680148	0.0953785462426279	0.0798635089154557	-0.0155150373271722	0.00039216720633382	2.68258174745812e-05	0.0410470455932175	0.0219441347607079	-0.0191029108325096
