LR1_coefficients_null_raster	LR1_coefficients_acc_50k_R	LR1_R2_null_raster	LR1_R2_acc_50k_R	LR1_Q_acc_50k_R	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_R	LR2_R2_null_raster	LR2_R2_acc_50k_R	LR2_Q_acc_50k_R
0.00863004999481997	0.000240543994345949	0.0793160921171516	0.0338878327683348	-0.0454282593488167	0.000241644107913695	1.16673451042458e-07	0.0305711388789976	0.00322400444054827	-0.0273471344384493
0.00709261107629482	0.000237176658753092	0.0449666710408697	0.0278401314772943	-0.0171265395635754	0.000224017770843076	6.54146854174556e-08	0.0165605544880432	0.000624042376594196	-0.015936512111449
0.00769847013371499	0.000241725214691036	0.0335535666281145	0.020411150030689	-0.0131424165974255	0.000196993991523941	1.62879022815409e-07	0.00738478822588077	0.00275081471003927	-0.0046339735158415
0.0079298758932325	0.000242364089044323	0.055084576564951	0.0338306661379641	-0.0212539104269868	0.000188869855617948	8.27667775375066e-08	0.012215939462694	0.00154685748754836	-0.0106690819751456
0.0101198371814072	0.000292728400076112	0.06595186519419	0.0297553945864263	-0.0361964706077638	0.000253950686140568	6.52297581183942e-08	0.0153472086003539	0.000417251920339348	-0.0149299566800145
0.0103815247285852	0.00029038437568256	0.102746853337434	0.0437411576007856	-0.0590056957366484	0.000359120810372496	1.75056360568784e-07	0.0473112432349294	0.00479970486481501	-0.0425115383701144
0.00913742416651822	0.000309438850440018	0.0841101821855359	0.065470906503021	-0.0186392756825149	0.000246866085276892	2.60864576691167e-07	0.0239262214007748	0.0135415682164508	-0.010384653184324
0.00542224878980232	0.000202764506349115	0.0253448912093719	0.0176650078284808	-0.00767988338089109	0.00015574062745962	1.18658245249948e-07	0.00805667048913206	0.00122059317770698	-0.00683607731142509
0.01539722801696	0.000440604557775037	0.165467990766538	0.0859160960191366	-0.0795518947474017	0.000652824867390547	4.13555924592466e-07	0.0927988747130182	0.0209463956464871	-0.071852479066531
0.010737504343198	0.000365421062366707	0.0585023553875123	0.0399400234734181	-0.0185623319140942	0.000323571059226193	3.0743756786541e-07	0.0190144301448975	0.00744436426294963	-0.0115700658819479
0.00549878992216957	0.000252956322871078	0.0245849513592039	0.0254121258275068	0.000827174468302893	9.87359729298432e-05	1.89362158342507e-07	0.00381890307275877	0.0036573243219102	-0.000161578750848569
0.0115261337160456	0.000373576131241981	0.122926690580589	0.0706550583707232	-0.0522716322098659	0.000367525632975245	4.09708017063513e-07	0.055723259915491	0.0213731866036479	-0.0343500733118431
0.0127863386901262	0.0004428401942683	0.0995359562127789	0.0616574519353896	-0.0378785042773894	0.000457433698441386	3.89766079567981e-07	0.0457991643310933	0.0122699773056948	-0.0335291870253984
0.0100008336131982	0.000357504172600616	0.0844613490272275	0.0541042942514117	-0.0303570547758158	0.000288374849994646	3.21873507936571e-07	0.0317780312418189	0.0117789633472178	-0.0199990678946011
0.0111541222942896	0.000360081203318061	0.0743417296413102	0.0383825732715899	-0.0359591563697204	0.000322477723366209	3.18474374896582e-07	0.0241370622302761	0.0053096986778169	-0.0188273635524592
0.000823090258651577	3.8035485551362e-05	0.00128300933645243	0.00114813027349383	-0.000134879062958602	2.38672225476078e-05	1.35741983869787e-08	0.000831427147786629	7.63369320665273e-05	-0.000755090215720102
0.00877267361114184	0.000227857683408567	0.0556724246546388	0.0276245260123149	-0.028047898642324	0.00025601475533184	1.37653663396665e-07	0.0159534394381643	0.00267807802500935	-0.013275361413155
0.0115574832127823	0.000416798759151084	0.0953785462426279	0.0673894064496057	-0.0279891397930222	0.00039216720633382	3.45208034091574e-07	0.0410470455932175	0.0122988705428967	-0.0287481750503208
0.00874457227931466	0.000295387121025072	0.0616370359087082	0.0360929556633339	-0.0255440802453743	0.000220282374965409	1.58990949286358e-07	0.0155137885765447	0.00276247819583363	-0.012751310380711
0.0138010025868565	0.000405154442835446	0.120164968680673	0.0583480967447879	-0.0618168719358848	0.000457240538488876	3.89791979632815e-07	0.04707667355608	0.0106667840419784	-0.0364098895141016
0.00732603451696526	0.000213374517937363	0.0340578194716023	0.0168133630740095	-0.0172444563975928	0.000175454073976617	4.9527961192705e-08	0.00651692443953273	0.00028707298413212	-0.00622985145540061
0.00923983757470773	0.000334353144855702	0.0731552822760087	0.0466548040104066	-0.0265004782656021	0.000233236234231444	1.95397271071803e-07	0.019593422121112	0.00461657958492372	-0.0149768425361883
0.0115298829587093	0.00038036125198032	0.0967952936282223	0.0496565983331399	-0.0471386952950824	0.000384205908874961	3.5112144156394e-07	0.0463471263200099	0.00806382049034243	-0.0382833058296675
0.00950378985738997	0.000348103861323837	0.0647233213387936	0.0404969263243723	-0.0242263950144214	0.000274852080694606	2.52042971725108e-07	0.0200303267275124	0.00532350427836938	-0.014706822449143
0.00808775639550999	0.000341326912004963	0.0471747793510105	0.0388881775553691	-0.00828660179564134	0.000191334587806279	2.827726087045e-07	0.0106573660685388	0.00518173161076703	-0.00547563445777181
0.000229231813855946	-6.12048318309992e-06	0.000115527675331553	3.32449774373148e-05	-8.22826978942382e-05	1.71640516546885e-05	-1.00792653514297e-08	0.000453155641128345	3.58690237776536e-05	-0.000417286617350692
0.0122532806180355	0.000332451384474384	0.0869044944489116	0.0439351315226331	-0.0429693629262785	0.000435726434191198	3.25226150444855e-07	0.0347461497206748	0.00902270142185944	-0.0257234482988154
0.00781442047339453	0.000236595717179766	0.053647509824598	0.0302808693562453	-0.0233666404683527	0.00025341847669129	1.30426851564356e-07	0.0177349223897723	0.00258134163646968	-0.0151535807533026
0.0111382179985864	0.000362704807554219	0.0855927492099293	0.0502873001926674	-0.0353054490172619	0.000398066197785136	3.17004663000888e-07	0.0389847628601244	0.0092269044912083	-0.0297578583689161
0.0096871422586595	0.00029796149468296	0.0769642420850322	0.0396056913903333	-0.0373585506946988	0.000292557275413538	1.46702898993899e-07	0.0298198109218206	0.00280432223152187	-0.0270154886902987
0.00967355187011707	0.000358893043324032	0.0628763232484028	0.0483235586657842	-0.0145527645826186	0.000310857428258632	2.71820671123934e-07	0.0232677252495418	0.00883200296886715	-0.0144357222806747
0.00907980251524384	0.000302389750358615	0.0517536296777454	0.031623547890987	-0.0201300817867584	0.000214756229448185	1.40542534638053e-07	0.0113994995185511	0.00158079093289564	-0.00981870858565542
0.0113843060549225	0.000380784186733897	0.0933118304352608	0.065938929922825	-0.0273729005124358	0.000424943661941255	3.28606538451102e-07	0.0477283033619184	0.012594741946958	-0.0351335614149604
