null_raster,acc_50k_R
NA,1.37887318467931
NA,1.28969432388149
NA,1.30120803593776
NA,1.31154600914835
NA,1.28077631842968
NA,1.38230548580352
NA,1.40453433583621
NA,1.33283969648055
NA,1.34110709180604
NA,1.51377195221572
NA,1.51275097632164
NA,1.31919620346291
NA,1.29047003622348
NA,1.27279825666252
NA,1.34335827746082
NA,1.3178677750122
NA,1.28728833662365
NA,1.34327159318501
NA,1.76424954897715
NA,1.34627373633531
NA,1.47764530035416
NA,1.33246656652197
NA,1.25532046641913
NA,1.26246658079453
NA,1.45577652381142
NA,1.34407244485393
NA,1.23766629565698
NA,1.26548572245718
NA,1.31806356792971
NA,1.26897798097174
NA,1.67370742620462
NA,1.3411469687374
NA,1.56824320127533
NA,1.372194064762
NA,1.18453207357752
NA,1.44363801023659
NA,1.35393712667068
NA,1.34806258930688
NA,1.3532139412779
NA,1.27230277728709
NA,1.28503077673017
NA,1.29544549956664
NA,1.30505256359895
NA,1.40174702735484
NA,1.38830043390749
NA,1.31512082396107
NA,1.31839776201867
NA,1.32649866346613
NA,1.31785252436029
NA,1.27896743829747
NA,1.437705365871
NA,1.38197718213682
NA,1.2444100253818
NA,1.22037240791646
NA,1.38802225435146
NA,1.29829478996199
NA,1.43335778233134
NA,1.33862966441457
NA,1.20427658899652
NA,1.48264694335924
NA,1.38726679375554
NA,1.56384477721139
NA,1.24780656982201
NA,1.34987012680887
NA,1.27259910391459
NA,1.28199494454641
NA,1.39606778613536
NA,1.29720880960849
NA,1.31411250296713
NA,1.40825632082317
NA,1.24724653515799
NA,1.47415240632796
NA,1.28096622818566
NA,1.63979214450198
NA,1.3748336058021
NA,1.30328423415435
NA,1.39728635488517
NA,1.34127064898559
NA,1.27868442974807
NA,1.28691587472532
NA,1.29881797634294
NA,1.43333341644079
NA,1.37670168087344
NA,1.38315540369053
NA,1.28469760507447
NA,1.28162273286553
NA,1.39810503139431
NA,1.2225016831538
NA,1.36999739477659
NA,1.50585897709322
NA,1.29890266538887
NA,1.46827171890402
NA,1.8191666635637
NA,1.24909254837362
NA,1.28249905093131
NA,1.44861605387092
NA,1.27397524008572
NA,1.41262192123986
NA,1.35385289452589
NA,1.25659310817719
