null_raster,acc_50k_C
NA,4.29636721887686
NA,3.3550878079678
NA,4.56769168254865
NA,4.56569012358734
NA,3.22570553289745
NA,3.4637708908055
NA,4.5967896000924
NA,4.4659060728021
NA,5.25879291096645
NA,3.79894963506953
NA,8.33407241655292
NA,3.44539700148455
NA,3.88501666552378
NA,4.4586822014213
NA,3.99030273115269
NA,3.61937824939298
NA,3.8225893140246
NA,6.53007123494718
NA,4.31488637468514
NA,3.85331811310895
NA,5.01145666003634
NA,4.88888484910893
NA,3.7805214481549
NA,4.83717834868122
NA,4.80818425917381
NA,3.8421305442426
NA,6.41911760654059
NA,3.93025096366023
NA,4.01113728248219
NA,3.64805674634289
NA,3.91723579473463
NA,4.91320227966373
NA,4.4880379584869
NA,4.4995241051241
NA,3.23326728531118
NA,5.1100478798863
NA,4.24519561256565
NA,3.88547521605833
NA,4.57861140116083
NA,5.40900043049769
NA,4.4014878390999
NA,3.94423756827266
NA,3.74499334613618
NA,4.02427075950766
NA,4.34213095638939
NA,5.04731402462253
NA,4.51816308701811
NA,4.43176677894266
NA,3.8951649210152
NA,3.42618889654049
NA,4.62688171212584
NA,4.12169158499535
NA,3.19357519426444
NA,3.28794515702505
NA,5.22711958453924
NA,3.81243703389737
NA,5.2732604416564
NA,4.90006971684739
NA,3.32878198233074
NA,3.66853766718008
NA,3.34310421723962
NA,5.49262935838602
NA,3.661920256989
NA,5.01867192637799
NA,3.09657590137
NA,4.38764790788852
NA,3.44285526495338
NA,3.41013846381126
NA,4.26667297822217
NA,4.44840390039385
NA,6.89999087556638
NA,4.97637014014729
NA,4.4477473005093
NA,3.64811219575055
NA,4.36335633923983
NA,5.2300111018757
NA,4.07896893748651
NA,4.02669447070503
NA,3.49430009366709
NA,5.03431601125633
NA,5.65113847206883
NA,4.54923466122598
NA,3.79107733187822
NA,3.80013478127763
NA,4.81862575405694
NA,3.48395282782792
NA,4.20915241778507
NA,3.45875816296392
NA,4.32633921188706
NA,6.65168097198213
NA,4.15653588177808
NA,6.19372833710888
NA,4.03287610177701
NA,3.55560271569079
NA,2.90183063944859
NA,8.33424435011763
NA,3.24581926430452
NA,3.96545443111719
NA,3.5941335211028
NA,5.23777203185567
