LR1_coefficients_null_raster	LR1_coefficients_acc_50k_C	LR1_R2_null_raster	LR1_R2_acc_50k_C	LR1_Q_acc_50k_C	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_C	LR2_R2_null_raster	LR2_R2_acc_50k_C	LR2_Q_acc_50k_C
0.00863004999481997	2.86695625422313	0.0793160921171516	0.0858574815953065	0.00654138947815495	0.000241644107913695	29.9365357737288	0.0305711388789976	0.0406449325254365	0.0100737936464389
0.00709261107629482	2.05271038868495	0.0449666710408697	0.0402503084213652	-0.00471636261950446	0.000224017770843076	19.9054829064319	0.0165605544880432	0.0159628513540672	-0.00059770313397605
0.00769847013371499	2.31875931991521	0.0335535666281145	0.0329288195819517	-0.000624747046162791	0.000196993991523941	19.4882440100148	0.00738478822588077	0.00817648725504623	0.000791699029165456
0.0079298758932325	2.20816705669191	0.055084576564951	0.0434721948862771	-0.0116123816786739	0.000188869855617948	18.6254223916375	0.012215939462694	0.0111127842375583	-0.00110315522513561
0.0101198371814072	3.43073229540014	0.06595186519419	0.0740900824710825	0.0081382172768925	0.000253950686140568	30.758189736428	0.0153472086003539	0.0209627802898431	0.00561557168948925
0.0103815247285852	3.41000310340141	0.102746853337434	0.112617808706666	0.0098709553692318	0.000359120810372496	44.5131199988168	0.0473112432349294	0.0650330427077209	0.0177217994727915
0.00913742416651822	2.66802982938164	0.0841101821855359	0.0719495370459818	-0.0121606451395541	0.000246866085276892	26.4767628370275	0.0239262214007748	0.0249081379172273	0.000981916516452425
0.00542224878980232	1.64352000084973	0.0253448912093719	0.0242229111708952	-0.00112198003847662	0.00015574062745962	14.2366204474707	0.00805667048913206	0.0072895254726487	-0.00076714501648336
0.01539722801696	4.78701378035692	0.165467990766538	0.161916801605807	-0.00355118916073163	0.000652824867390547	74.7050414062843	0.0927988747130182	0.116236225348377	0.0234373506353585
0.010737504343198	3.30842300280543	0.0585023553875123	0.0569209979440475	-0.0015813574434648	0.000323571059226193	37.46012718323	0.0190144301448975	0.0243053569847961	0.00529092683989862
0.00549878992216957	1.68327520450145	0.0245849513592039	0.0219535245045056	-0.00263142685469833	9.87359729298432e-05	12.805836148887	0.00381890307275877	0.00550127730924492	0.00168237423648615
0.0115261337160456	3.67209462820913	0.122926690580589	0.118342291533143	-0.00458439904744617	0.000367525632975245	38.2007909460948	0.055723259915491	0.053336717659666	-0.00238654225582498
0.0127863386901262	3.8581153271125	0.0995359562127789	0.0965649447569935	-0.00297101145578547	0.000457433698441386	48.9524697117878	0.0457991643310933	0.054704118145397	0.0089049538143037
0.0100008336131982	2.97651621846284	0.0844613490272275	0.0786811151081891	-0.00578023391903837	0.000288374849994646	27.269774693339	0.0317780312418189	0.0301723850276205	-0.00160564621419843
0.0111541222942896	3.56304763729925	0.0743417296413102	0.0767221835327252	0.00238045389141493	0.000322477723366209	37.8044517308253	0.0241370622302761	0.0307942559286812	0.00665719369840517
0.000823090258651577	0.145076676440086	0.00128300933645243	0.000415545008273554	-0.000867464328178874	2.38672225476078e-05	0.529482893470917	0.000831427147786629	4.23879486992765e-05	-0.000789039199087353
0.00877267361114184	2.8106905410203	0.0556724246546388	0.0563295681342726	0.000657143479633783	0.00025601475533184	28.2665960745398	0.0159534394381643	0.0177777777160881	0.00182433827792373
0.0115574832127823	3.23283962308868	0.0953785462426279	0.0775527118418955	-0.0178258344007325	0.00039216720633382	33.919853797655	0.0410470455932175	0.0319517451048034	-0.00909530048841406
