LR1_coefficients_null_raster	LR1_coefficients_acc_50k_C	LR1_R2_null_raster	LR1_R2_acc_50k_C	LR1_Q_acc_50k_C	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_C	LR2_R2_null_raster	LR2_R2_acc_50k_C	LR2_Q_acc_50k_C
0.00863004999481997	0.0375490336990045	0.0793160921171516	0.0847934570311505	0.0054773649139989	0.000241644107913695	0.00481856198563826	0.0305711388789976	0.037191670935647	0.00662053205664948
0.00709261107629482	0.0280091067073582	0.0449666710408697	0.0421212470032366	-0.00284542403763309	0.000224017770843076	0.00358458071162119	0.0165605544880432	0.0165621518956218	1.5974075786053e-06
0.00769847013371499	0.0316756098261372	0.0335535666281145	0.0339856738073354	0.000432107179220834	0.000196993991523941	0.00354257788298956	0.00738478822588077	0.00847160056615299	0.00108681234027222
0.0079298758932325	0.0308915799199932	0.055084576564951	0.0480383424491349	-0.00704623411581605	0.000188869855617948	0.00336832315620906	0.012215939462694	0.0121570805261693	-5.88589365246531e-05
0.0101198371814072	0.0451809940928001	0.06595186519419	0.073158582186777	0.00720671699258699	0.000253950686140568	0.00518394461325255	0.0153472086003539	0.0197506103528701	0.00440340175251625
0.0103815247285852	0.0457260635075055	0.102746853337434	0.113129712984686	0.0103828596472521	0.000359120810372496	0.00767125399621924	0.0473112432349294	0.0630070966120203	0.0156958533770909
0.00913742416651822	0.0364422818768178	0.0841101821855359	0.0760893571305379	-0.00802082505499796	0.000246866085276892	0.00455362035068325	0.0239262214007748	0.024842153586546	0.000915932185771105
0.00542224878980232	0.0221518663779064	0.0253448912093719	0.0247684009838388	-0.000576490225533022	0.00015574062745962	0.00257915946394038	0.00805667048913206	0.00768887721764082	-0.000367793271491241
0.01539722801696	0.0659649176880138	0.165467990766538	0.168508440388474	0.00304044962193584	0.000652824867390547	0.0133252432041858	0.0927988747130182	0.113387445683745	0.0205885709707264
0.010737504343198	0.0450430353793322	0.0585023553875123	0.0589491500023463	0.000446794614834024	0.000323571059226193	0.00651389262734549	0.0190144301448975	0.0237339438293814	0.00471951368448385
0.00549878992216957	0.0225281840643007	0.0245849513592039	0.0229192089543338	-0.00166574240487011	9.87359729298432e-05	0.00201386630524251	0.00381890307275877	0.0048639617204356	0.00104505864767683
0.0115261337160456	0.048630921712782	0.122926690580589	0.120228710003477	-0.00269798057711211	0.000367525632975245	0.0062183313770444	0.055723259915491	0.050587658712952	-0.00513560120253903
0.0127863386901262	0.0520634132188197	0.0995359562127789	0.0985557254902974	-0.000980230722481573	0.000457433698441386	0.00846213061871224	0.0457991643310933	0.0531904636712948	0.00739129934020157
0.0100008336131982	0.0400683846851111	0.0844613490272275	0.0807328408950924	-0.00372850813213513	0.000288374849994646	0.00472931732432919	0.0317780312418189	0.0301650578809443	-0.00161297336087468
0.0111541222942896	0.0476735098293781	0.0743417296413102	0.0775735779281735	0.00323184828686332	0.000322477723366209	0.00640921787932078	0.0241370622302761	0.029440038590818	0.00530297636054195
0.000823090258651577	0.00227932544592805	0.00128300933645243	0.000593238107327772	-0.000689771229124655	2.38672225476078e-05	0.000178524245076245	0.000831427147786629	0.000162854546645917	-0.000668572601140712
0.00877267361114184	0.0378653871142529	0.0556724246546388	0.057287131019819	0.00161470636518021	0.00025601475533184	0.00502534412796342	0.0159534394381643	0.0180402142472289	0.00208677480906457
0.0115574832127823	0.0447106490886709	0.0953785462426279	0.0826932343552959	-0.012685311887332	0.00039216720633382	0.00625574276095175	0.0410470455932175	0.0344618409557312	-0.00658520463748633
0.00874457227931466	0.0402011788714864	0.0616370359087082	0.071415320631656	0.00977828472294778	0.000220282374965409	0.00498666305186271	0.0155137885765447	0.0237167910522557	0.00820300247571103
0.0138010025868565	0.0579219121741215	0.120164968680673	0.124676697735908	0.00451172905523556	0.000457240538488876	0.00869834220681238	0.04707667355608	0.0568334142307872	0.00975674067470713
0.00732603451696526	0.0299438315741799	0.0340578194716023	0.033483257739731	-0.000574561731871329	0.000175454073976617	0.00320548403156179	0.00651692443953273	0.00710624812806481	0.00058932368853208
0.00923983757470773	0.0397712575000566	0.0731552822760087	0.0789551608013639	0.00579987852535521	0.000233236234231444	0.00476411099446242	0.019593422121112	0.0261076259359524	0.00651420381484036
0.0115298829587093	0.0482857373872869	0.0967952936282223	0.0966439997263774	-0.000151293901844901	0.000384205908874961	0.00781752742235966	0.0463471263200099	0.056861272843939	0.0105141465239291
0.00950378985738997	0.0386222382007804	0.0647233213387936	0.0650740714840215	0.000350750145227841	0.000274852080694606	0.0048029403173204	0.0200303267275124	0.022298624494506	0.00226829776699363
0.00808775639550999	0.0294189041297159	0.0471747793510105	0.0386468140809471	-0.00852796527006334	0.000191334587806279	0.00260453123970644	0.0106573660685388	0.00773014257584443	-0.00292722349269441
0.000229231813855946	0.00126962540754968	0.000115527675331553	0.000211878479625716	9.63508042941631e-05	1.71640516546885e-05	0.000271722774725451	0.000453155641128345	0.00039226739600115	-6.0888245127195e-05
0.0122532806180355	0.0530895009003932	0.0869044944489116	0.0937647764869059	0.00686028203799428	0.000435726434191198	0.00897467948082825	0.0347461497206748	0.0479632121598679	0.0132170624391931
0.00781442047339453	0.0320467209022157	0.053647509824598	0.054077608218151	0.000430098393552944	0.00025341847669129	0.00418646035907967	0.0177349223897723	0.0183048517257169	0.000569929335944588
0.0111382179985864	0.0460461008769611	0.0855927492099293	0.084349148492385	-0.00124360071754429	0.000398066197785136	0.00755588583166148	0.0389847628601244	0.0433357697496206	0.00435100688949616
0.0096871422586595	0.0393514026360193	0.0769642420850322	0.0747344297207215	-0.0022298123643107	0.000292557275413538	0.00533736884919773	0.0298198109218206	0.0322927868034548	0.00247297588163419
0.00967355187011707	0.0358793363205807	0.0628763232484028	0.0516847848246285	-0.0111915384237743	0.000310857428258632	0.00448353074181587	0.0232677252495418	0.018102379073473	-0.00516534617606883
0.00907980251524384	0.0373088632256211	0.0517536296777454	0.0496563836677576	-0.00209724600998777	0.000214756229448185	0.00424665378759969	0.0113994995185511	0.0138775726626799	0.00247807314412883
0.0113843060549225	0.0454786058794387	0.0933118304352608	0.0834737940385281	-0.00983803639673277	0.000424943661941255	0.00715663776404647	0.0477283033619184	0.0445344619660223	-0.00319384139589609
0.00978050094496967	0.0369942077779292	0.0695302223449934	0.057822410841189	-0.0117078115038044	0.000239373227480533	0.00416926258376213	0.017515453111449	0.0158944499315718	-0.0016210031798772
0.00797667126521618	0.0330374366186379	0.0457559649242737	0.0437288993713352	-0.0020270655529385	0.00023204955651256	0.00442315970067163	0.0136166338843748	0.0140405408990214	0.000423907014646672
0.0131920434994623	0.0528810656216125	0.140762968692666	0.130269179660043	-0.0104937890326226	0.000517656632531338	0.00879883433570871	0.0731411388990385	0.0718485838618015	-0.00129255503723695
0.0112602270594974	0.0505539614108359	0.086547636544227	0.102950790670752	0.0164031541265247	0.00037216666430003	0.00784097000803576	0.0333561130844231	0.0469026848080734	0.0135465717236503
0.00856683643327433	0.0386267945996656	0.0538787002476506	0.0607679342737537	0.00688923402610312	0.000245326010949206	0.0061997072549472	0.0189437792232228	0.0315543630475689	0.0126105838243461
0.0136006381239392	0.0569601599333385	0.10018124424252	0.105457506819749	0.00527626257722943	0.00042308037735539	0.0074493227933771	0.0369190169278085	0.0411457232879591	0.00422670636015061
0.0122864417672659	0.0512179180901725	0.094712685802353	0.0952977486408527	0.000585062838499781	0.000500757267812108	0.00857288284686206	0.0506886843828041	0.0521567502857167	0.00146806590291254
0.010898687134436	0.0445612971011928	0.0995825312907245	0.0987370576490784	-0.000845473641646138	0.000348666586329737	0.00600777768114764	0.0463574759402492	0.0485146070627689	0.00215713112251975
-0.000533065071626186	-0.00259520161428208	0.000477026870193344	0.000625350005846803	0.000148323135653459	-3.15358285608135e-05	-0.000494124014512186	0.00119088848766585	0.000878878459762633	-0.000312010027903221
0.00946293148923709	0.0375435216356478	0.0633454303610236	0.0590481451666523	-0.00429728519437131	0.000340765876440199	0.00539446501884065	0.0295064694750335	0.0278510934331479	-0.00165537604188556
0.0100492005824731	0.040350053328462	0.0681280239122392	0.0647807543376593	-0.0033472695745799	0.000386023889704748	0.00592683302234943	0.0339833893386279	0.0289782890923075	-0.00500510024632038
-0.00197102728477867	-0.00712800339108397	0.00822042065503412	0.00597502053690458	-0.00224540011812954	-8.51260250892255e-05	-0.001329807960936	0.0112103974736272	0.00865111233379113	-0.00255928513983611
