LR1_coefficients_null_raster	LR1_coefficients_acc_50k_R	LR1_R2_null_raster	LR1_R2_acc_50k_R	LR1_Q_acc_50k_R	LR2_coefficients_null_raster	LR2_coefficients_acc_50k_R	LR2_R2_null_raster	LR2_R2_acc_50k_R	LR2_Q_acc_50k_R
0.00863004999481997	0.00220954916487541	0.0793160921171516	0.0745742473474026	-0.00474184476974897	0.000241644107913695	1.77877971267576e-05	0.0305711388789976	0.0287342735165819	-0.00183686536241568
0.00709261107629482	0.00187632628241006	0.0449666710408697	0.0472423074693569	0.00227563642848718	0.000224017770843076	1.51090350147773e-05	0.0165605544880432	0.0148683113784108	-0.00169224310963238
0.00769847013371499	0.0019111970235825	0.0335535666281145	0.032521141526626	-0.00103242510148858	0.000196993991523941	1.17068434560787e-05	0.00738478822588077	0.00679309157529773	-0.000591696650583043
0.0079298758932325	0.0020807627920138	0.055084576564951	0.059939630472177	0.0048550539072261	0.000188869855617948	1.06204097235457e-05	0.012215939462694	0.0106132379392329	-0.00160270152346107
0.0101198371814072	0.00239734604938721	0.06595186519419	0.0580261602370868	-0.00792570495710326	0.000253950686140568	1.28083108491512e-05	0.0153472086003539	0.00983170605744325	-0.00551550254291061
0.0103815247285852	0.00251091183914991	0.102746853337434	0.0911198323763309	-0.0116270209611031	0.000359120810372496	2.13688371087301e-05	0.0473112432349294	0.03642718182805	-0.0108840614068794
0.00913742416651822	0.00246092556921074	0.0841101821855359	0.0964350890096425	0.0123249068241066	0.000246866085276892	1.94412883047698e-05	0.0239262214007748	0.0320231524784908	0.00809693107771598
0.00542224878980232	0.00143220635759839	0.0253448912093719	0.0272988403530411	0.0019539491436692	0.00015574062745962	1.0437894677638e-05	0.00805667048913206	0.00843691052857379	0.000380240039441725
0.01539722801696	0.0035366701219951	0.165467990766538	0.147715944850995	-0.0177520459155433	0.000652824867390547	3.11471643908041e-05	0.0927988747130182	0.0664993225966577	-0.0262995521163605
0.010737504343198	0.00270295034012274	0.0585023553875123	0.0584486972660887	-5.3658121423647e-05	0.000323571059226193	1.96702416006332e-05	0.0190144301448975	0.0172588507517526	-0.00175557939314488
0.00549878992216957	0.0014931748505528	0.0245849513592039	0.0279124344307254	0.00332748307152145	9.87359729298432e-05	7.27708546653524e-06	0.00381890307275877	0.00455959663244989	0.000740693559691115
0.0115261337160456	0.00287976136720841	0.122926690580589	0.118987158186308	-0.00393953239428105	0.000367525632975245	2.63652650819469e-05	0.055723259915491	0.0616034089213674	0.00588014900587638
0.0127863386901262	0.00323286368158656	0.0995359562127789	0.0951092650939877	-0.0044266911187912	0.000457433698441386	2.83436420112188e-05	0.0457991643310933	0.0379977685436314	-0.00780139578746187
0.0100008336131982	0.00265939267209715	0.0844613490272275	0.0880018952484021	0.00354054622117458	0.000288374849994646	2.14707472931191e-05	0.0317780312418189	0.0355278416301042	0.00374981038828527
0.0111541222942896	0.00275574679230349	0.0743417296413102	0.0694182608773234	-0.00492346876398686	0.000322477723366209	1.94332404191144e-05	0.0241370622302761	0.0201505310269458	-0.00398653120333027
0.000823090258651577	0.000294574585878001	0.00128300933645243	0.0020595601447201	0.000776550808267669	2.38672225476078e-05	2.1693706564064e-06	0.000831427147786629	0.001123158359573	0.000291731211786375
0.00877267361114184	0.00212154401199599	0.0556724246546388	0.0531653388324186	-0.0025070858222203	0.00025601475533184	1.50575958944735e-05	0.0159534394381643	0.0142860696048271	-0.00166736983333721
0.0115574832127823	0.00294942120269256	0.0953785462426279	0.099179419401655	0.00380087315902702	0.00039216720633382	2.3706213930437e-05	0.0410470455932175	0.0392725923959174	-0.00177445319730014
0.00874457227931466	0.00214480401286251	0.0616370359087082	0.0575527965786325	-0.0040842393300757	0.000220282374965409	1.21141739280181e-05	0.0155137885765447	0.0112798113934166	-0.00423397718312805
0.0138010025868565	0.0033488392167085	0.120164968680673	0.109373979139225	-0.0107909895414482	0.000457240538488876	2.81418719063079e-05	0.04707667355608	0.0401033088743545	-0.00697336468172553
0.00732603451696526	0.00181556113525623	0.0340578194716023	0.0327874404170338	-0.00127037905456851	0.000175454073976617	9.97400157149996e-06	0.00651692443953273	0.005404276705469	-0.00111264773406372
0.00923983757470773	0.00248286242652111	0.0731552822760087	0.0761879802926169	0.00303269801660817	0.000233236234231444	1.78430332285105e-05	0.019593422121112	0.0222663722307072	0.0026729501095952
0.0115298829587093	0.00294179503596317	0.0967952936282223	0.0922507097035569	-0.00454458392466549	0.000384205908874961	2.50653264074121e-05	0.0463471263200099	0.0391786551331234	-0.00716847118688645
0.00950378985738997	0.00253805631617675	0.0647233213387936	0.0654359989654885	0.000712677626694885	0.000274852080694606	1.92704094740657e-05	0.0200303267275124	0.0196077034692414	-0.000422623258270961
0.00808775639550999	0.00228617498228858	0.0471747793510105	0.0539465582230842	0.00677177887207367	0.000191334587806279	1.53049848357627e-05	0.0106573660685388	0.0128762300769852	0.00221886400844638
0.000229231813855946	6.02426172959281e-06	0.000115527675331553	1.05683897855762e-06	-0.000114470836352995	1.71640516546885e-05	4.21353160382869e-07	0.000453155641128345	4.82248863917657e-05	-0.00040493075473658
0.0122532806180355	0.00279750790834021	0.0869044944489116	0.0738332088276255	-0.013071285621286	0.000435726434191198	2.03743694304351e-05	0.0347461497206748	0.020427306631798	-0.0143188430888768
0.00781442047339453	0.00188614748150492	0.053647509824598	0.0498690749731051	-0.00377843485149292	0.00025341847669129	1.37132698005227e-05	0.0177349223897723	0.0133801473131626	-0.0043547750766097
0.0111382179985864	0.00269668467658976	0.0855927492099293	0.0797068123405852	-0.00588593686934406	0.000398066197785136	2.12678964633448e-05	0.0389847628601244	0.0297463414834606	-0.00923842137666378
0.0096871422586595	0.0025043457280067	0.0769642420850322	0.0764848708028806	-0.000479371282151572	0.000292557275413538	1.81634956309706e-05	0.0298198109218206	0.0253251412226582	-0.0044946696991624
0.00967355187011707	0.00262364754428884	0.0628763232484028	0.07107825398628	0.00820193073787714	0.000310857428258632	2.24111857859221e-05	0.0232677252495418	0.0274179136910813	0.00415018844153951
0.00907980251524384	0.00234635445300767	0.0517536296777454	0.0534453333893244	0.00169170371157896	0.000214756229448185	1.42882106690739e-05	0.0113994995185511	0.01083445496804	-0.000565044550511059
0.0113843060549225	0.00287372794383369	0.0933118304352608	0.0960396951284242	0.00272786469316333	0.000424943661941255	2.64626065895412e-05	0.0477283033619184	0.0426796375646356	-0.0050486657972828
0.00978050094496967	0.00267921827839329	0.0695302223449934	0.0796541990557049	0.0101239767107115	0.000239373227480533	1.70196599176434e-05	0.017515453111449	0.020150501312022	0.00263504820057303
0.00797667126521618	0.00210368471699061	0.0457559649242737	0.0500771226095847	0.00432115768531099	0.00023204955651256	1.71381600018204e-05	0.0136166338843748	0.0186108946728434	0.00499426078846863
0.0131920434994623	0.00328912706508828	0.140762968692666	0.139043818160084	-0.00171915053258218	0.000517656632531338	2.90698925766618e-05	0.0731411388990385	0.0609324548053733	-0.0122086840936652
0.0112602270594974	0.00265455132140102	0.086547636544227	0.0718050265436059	-0.0147426100006211	0.00037216666430003	2.2140553329811e-05	0.0333561130844231	0.0255324360593452	-0.00782367702507793
0.00856683643327433	0.00200747686306778	0.0538787002476506	0.0453330106096853	-0.00854568963796531	0.000245326010949206	1.2818673339942e-05	0.0189437792232228	0.0123511716943676	-0.00659260752885525
0.0136006381239392	0.00326819389490226	0.10018124424252	0.0833052642380748	-0.0168759800044447	0.00042308037735539	2.36590888775363e-05	0.0369190169278085	0.0237732015000107	-0.0131458154277977
0.0122864417672659	0.00288148344595025	0.094712685802353	0.0842600925758523	-0.0104525932265007	0.000500757267812108	2.82331814216206e-05	0.0506886843828041	0.0398521367812557	-0.0108365476015485
0.010898687134436	0.00278281127299574	0.0995825312907245	0.0965126884949816	-0.00306984279574286	0.000348666586329737	2.30978394396231e-05	0.0463574759402492	0.043110832794863	-0.00324664314538615
-0.000533065071626186	-0.000103833140399702	0.000477026870193344	0.000266103115508716	-0.000210923754684629	-3.15358285608135e-05	-1.98168680231849e-06	0.00119088848766585	0.00107390915145592	-0.000116979336209938
0.00946293148923709	0.0024545998391327	0.0633454303610236	0.0661318043829217	0.00278637402189809	0.000340765876440199	2.18445628527591e-05	0.0295064694750335	0.0281343167332178	-0.00137215274181568
0.0100492005824731	0.00257492998944651	0.0681280239122392	0.0653596662333775	-0.0027683576788617	0.000386023889704748	2.86846512676888e-05	0.0339833893386279	0.0370997713523406	0.00311638201371277
-0.00197102728477867	-0.000572144565690009	0.00822042065503412	0.00946441099021249	0.00124399033517837	-8.51260250892255e-05	-6.39484214162354e-06	0.0112103974736272	0.0121994616685234	0.000989064194896201
0.0135670651978163	0.00338414290712395	0.117961124199371	0.113840070228995	-0.00412105397037635	0.000486468128671655	2.70933550389155e-05	0.0491684230916519	0.0379094058376341	-0.0112590172540178
0.0112430934604722	0.00270631567630945	0.0872885800098165	0.0791794316949653	-0.00810914831485117	0.000302239388248344	1.97689614361022e-05	0.0270583639543293	0.0253371019976637	-0.00172126195666554
-0.00216576252817825	-0.000646293001062306	0.00817952313914375	0.00945754015199117	0.00127801701284741	-8.80239484732593e-05	-6.52571795716045e-06	0.00927595582557812	0.00888358548259739	-0.000392370342980728
0.00775422200172493	0.00216483229928216	0.0543487694729445	0.0632411590504253	0.00889238957748083	0.000193444000632052	1.56390233014835e-05	0.0146810390823555	0.0195306645475052	0.00484962546514971
0.0116219757620537	0.00285523091193826	0.0844004294624659	0.0794336375356666	-0.00496679192679926	0.000323274684712628	1.75740176729581e-05	0.0240845405256576	0.0180252522828572	-0.0060592882428004
0.0084593401870678	0.00226307116845874	0.0460409353771091	0.0502206666092945	0.00417973123218537	0.000208135311045554	1.3763474011645e-05	0.0114565359884936	0.0113850672307732	-7.146875772048e-05
-4.35861404800432e-05	-1.92404028632947e-06	4.26166840343076e-06	1.01037407943813e-07	-4.16063099548694e-06	1.47725903942945e-05	1.10819238325313e-06	0.000336293469163889	0.000304996683260517	-3.12967859033719e-05
0.00982171171265964	0.00256651925208277	0.07880811650395	0.0847485196480633	0.00594040314411332	0.000261062790642795	1.9083402991528e-05	0.0241705229799365	0.0275161352692525	0.00334561228931602
-0.00163364391984651	-0.00043706762530002	0.00490303054087387	0.00482984720295565	-7.3183337918217e-05	-4.56264716292817e-05	-3.43863528727696e-06	0.00301483572468682	0.00354160067660115	0.00052676495191433
0.0117048524787198	0.00311117483860208	0.09540810379438	0.112041121322442	0.0166330175280622	0.000373174415687887	2.71976627542892e-05	0.0356751825341114	0.047271577342367	0.0115963948082556
0.00689569550109653	0.00171173660715552	0.0488588018341763	0.0460435707591549	-0.00281523107502139	0.000191880076784807	1.23695558785613e-05	0.0165584357286513	0.0145348910683174	-0.00202354466033386
-0.000673382319759763	-8.64502233911145e-05	0.000944978741994723	0.00020529962034347	-0.000739679121651253	-2.91315011061923e-05	-9.43291590076871e-07	0.0013804974413025	0.000261844772445036	-0.00111865266885746
0.00852478298317885	0.00208142057187913	0.0587776932428248	0.0543320209354936	-0.0044456723073312	0.000213048441929108	1.13158836290942e-05	0.0168122602124338	0.011415174319578	-0.00539708589285576
0.0102723898713271	0.00256295684767702	0.0867860237934003	0.0843621818956093	-0.00242384189779099	0.000326765645925349	1.9169845901264e-05	0.034655377016708	0.0276434338172432	-0.0070119431994648
0.0075958867873294	0.00193546761178643	0.0368960110609676	0.0379538444709167	0.00105783340994913	0.000167150317034703	1.01626242537475e-05	0.00757998803163474	0.00664782003456548	-0.000932167997069262
0.00757641189795046	0.00205789575671059	0.0576792046257643	0.0650999786405709	0.0074207740148066	0.000197152529062449	1.24125542797835e-05	0.0169444898447681	0.0171307468490852	0.000186257004317066
0.0120022102160223	0.00301491289619302	0.13647168159863	0.12397819135057	-0.0124934902480594	0.000431928691262112	2.81664363631889e-05	0.068651891756655	0.0563621513403135	-0.0122897404163416
0.00860093165090527	0.00227084125560404	0.0550784429202031	0.0601245889679805	0.00504614604777742	0.000227958815712676	1.44547596748653e-05	0.0139319492248791	0.0137860891984635	-0.000145860026415562
0.0107931362920628	0.00265763104056226	0.0775319511985372	0.0764011012685738	-0.00113084992996337	0.000402435646075989	2.06243425103179e-05	0.0386282855468616	0.0295050140673545	-0.00912327147950711
0.00866971465400798	0.00218536055243425	0.0654148682882418	0.0646373839313962	-0.000777484356845534	0.000247706955476418	1.56740957215915e-05	0.0222113172713078	0.0208032615821645	-0.00140805568914326
0.0113523767380482	0.00285214318389046	0.104590163212359	0.099028637154003	-0.0055615260583561	0.000381898623327539	2.56260204905568e-05	0.0440358515269514	0.0410895020087012	-0.00294634951825024
0.0133067999295546	0.00342161595010765	0.104153225279824	0.103316394492286	-0.000836830787537601	0.0003699176493341	2.39611718996068e-05	0.0295193985109679	0.0258885186924416	-0.00363087981852622
0.0127603575871535	0.0033595062027109	0.101462128572555	0.1051174961041	0.00365536753154519	0.000419037646606194	2.87900893137199e-05	0.034451176777464	0.0343820290703715	-6.91477070925706e-05
0.00907263960735413	0.0025715828023871	0.0667887849248546	0.0797540645641165	0.0129652796392618	0.000242134026821809	2.26382698156786e-05	0.0200018973633534	0.0333841388670044	0.013382241503651
-0.000269567094868039	9.63262284298974e-06	0.000140622027643172	2.57201552880067e-06	-0.000138050012114371	-1.20324141059015e-05	5.16570540427595e-07	0.000189488937714282	7.28687406127541e-05	-0.000116620197101528
0.00767730044764493	0.0019754939605447	0.040817999113225	0.0409187261342977	0.00010072702107268	0.000229782367820772	1.38497369830287e-05	0.0139348017466904	0.0114991572777336	-0.00243564446895675
0.00838864604696551	0.0020989939396461	0.0516980795088798	0.050345262206956	-0.0013528173019237	0.000225339455947249	1.43073348435818e-05	0.0155519768294338	0.0138903349329706	-0.00166164189646327
0.00783661968240131	0.00228838065882349	0.0370335234354283	0.045951934105547	0.0089184106701187	0.000210294893049397	2.00566883063315e-05	0.00967467377441859	0.016313022510988	0.00663834873656942
0.00944607659284269	0.00234937993417527	0.0717656466312162	0.0699304966719799	-0.00183514995923632	0.000306570545318374	1.51113759577407e-05	0.027957903821436	0.0192906793183754	-0.00866722450306063
0.000275915141015641	0.000297962227590922	0.00014944288882786	0.0023191118242722	0.00216966893544434	1.94855155508221e-05	4.22595174999875e-06	0.000480683688712799	0.00481854853807855	0.00433786484936575
-0.00110284783910649	-0.000342968110164474	0.00242190246631206	0.0030757838035314	0.000653881337219336	-4.68115002795294e-05	-4.56091994823451e-06	0.00362439181281339	0.00630641586931355	0.00268202405650017
0.00787494470623397	0.00193852527973254	0.048649645096	0.0447315813835448	-0.00391806371245521	0.000198835594392912	1.18652449255556e-05	0.0138711841526055	0.0122458001696896	-0.00162538398291588
0.00789561545858381	0.00206100392252855	0.047554420037801	0.0511917782707373	0.0036373582329363	0.00019757824396066	1.23869483473273e-05	0.013858046128644	0.0124283942386414	-0.00142965189000257
0.00948077202484212	0.00233260739604958	0.0809392500419913	0.0787496707263198	-0.00218957931567151	0.0002913782064242	1.60514144145679e-05	0.0281527678605169	0.0225911703998905	-0.00556159746062636
0.0119169330673675	0.00296973771500554	0.0968359410132294	0.0900123288673372	-0.00682361214589222	0.00040334920682633	2.56802499774511e-05	0.0452267266285882	0.0398696876183633	-0.0053570390102249
-0.000670543463407817	3.75252083387514e-05	0.000851069012499212	4.05567641999932e-05	-0.000810512248299219	-2.83023951241113e-05	7.27802790319404e-07	0.001170506241828	0.000185724559846507	-0.000984781681981488
0.00947557337378871	0.0024844518665297	0.0655800291014712	0.0679417857827799	0.00236175668130868	0.000350140039873847	2.21887700226453e-05	0.0322432213184287	0.0274778107724757	-0.00476541054595296
0.00887105978544786	0.00223656752248261	0.0545612294157027	0.0524284315909007	-0.00213279782480201	0.000220059065623207	1.40846779384961e-05	0.013946289157774	0.0127481960834757	-0.00119809307429829
0.0104274113438242	0.00234473125167405	0.0824163977214882	0.0643703389629752	-0.018046058758513	0.000460494844534171	2.47225193969222e-05	0.0477996908307128	0.0306951585138687	-0.0171045323168441
0.0113550339325026	0.00291415392522024	0.0938508939943223	0.0933176361572957	-0.000533257837026596	0.000285822952832016	1.77877149616124e-05	0.0258159460857301	0.0226492357946918	-0.00316671029103832
0.00985738255363142	0.00246745431619765	0.0624629207592111	0.0589490495035773	-0.00351387125563386	0.000319593395048435	2.2245637540072e-05	0.0227094675905818	0.0217348662872001	-0.000974601303381714
0.00917491076731584	0.00241148711043172	0.0714337803035283	0.0764116987328816	0.00497791842935325	0.000228113348807528	1.62075097059797e-05	0.0210195214048143	0.0240806312283604	0.00306110982354616
0.0130564026522438	0.00353174268847409	0.0991291205952532	0.113758825733217	0.0146297051379638	0.000411551070243599	3.09333824465296e-05	0.0378056490262227	0.0484746793106548	0.0106690302844321
0.0113679207736846	0.00285965704502663	0.0894703367544258	0.0872360151904703	-0.00223432156395548	0.000336778921292107	2.34649595320953e-05	0.0317229337854727	0.0315711298163749	-0.000151803969097794
0.0104960980298535	0.00262974172764694	0.0686941210442194	0.0698432868727097	0.00114916582849031	0.000325844890916193	1.81428926611777e-05	0.0249756630064417	0.0196817183300237	-0.00529394467641807
0.00831256954141458	0.00212805881713169	0.060390740826626	0.0585621240610192	-0.00182861676560685	0.000177977712128219	1.33123665515328e-05	0.0134729853467173	0.0138416129702892	0.000368627623571934
0.0116317587625092	0.00292395243677221	0.113290572745187	0.108725939611822	-0.00456463313336482	0.000363699967443779	2.58181789674086e-05	0.0440470119133217	0.0464788248275389	0.00243181291421721
0.00982163815671806	0.00234850797782632	0.0639805546154289	0.059429900802733	-0.00455065381269588	0.000287183764128727	1.51342339429571e-05	0.0186592392006456	0.0135547129829359	-0.0051045262177097
0.00805248794776403	0.0020019290660694	0.0433679855184116	0.0427411698552837	-0.00062681566312793	0.00020991471922096	1.080134706132e-05	0.0123237877429433	0.00816444188068795	-0.00415934586225539
0.0112368427667921	0.00285736413229216	0.0887615366355088	0.0872229949626803	-0.00153854167282852	0.000266705946194819	1.90016317452173e-05	0.0235941827832593	0.0245383885784839	0.000944205795224654
0.00938449174017558	0.0024778163368309	0.0627418119459471	0.0673561852365118	0.00461437329056465	0.000267961808894544	2.17583132932821e-05	0.0194453335097876	0.0260264445461929	0.00658111103640527
0.0114916473337155	0.00264615293768965	0.0858984122364567	0.0761203992534522	-0.0097780129830045	0.000409576785836808	2.10118446840824e-05	0.0360755391682506	0.02623017116751	-0.0098453680007406
0.00852387139109723	0.00226224356717083	0.0621153791400839	0.0665885318952552	0.00447315275517134	0.000207166944026127	1.49347962907929e-05	0.0168600513161654	0.0192642833850039	0.00240423206883853
0.0100331914153803	0.00246205912316644	0.0704499269131689	0.0634595992251019	-0.00699032768806697	0.000264589335838921	1.51510628156449e-05	0.0189572505639068	0.0147760761304083	-0.00418117443349856
0.0109928596950869	0.00287381590996495	0.069580821405692	0.0713889020731973	0.00180808066750524	0.000381146204028994	2.47117812786223e-05	0.0317419344181992	0.0288529026036558	-0.00288903181454344
