null_raster,acc_50k_C
NA,41.4367809100363
NA,35.5512337033659
NA,42.3867829147053
NA,38.8639099069016
NA,30.8028796752565
NA,38.7888745122395
NA,39.6595478643736
NA,39.9321090662439
NA,31.1003091148142
NA,35.5960549746764
NA,39.0168384936076
NA,32.3705794249785
NA,36.5829734834795
NA,40.2230138860058
NA,36.7361840331107
NA,34.5606103138712
NA,36.4052662686683
NA,34.7517154794504
NA,37.8459541789501
NA,36.5059981557696
NA,40.3385337204656
NA,39.0111094188365
NA,32.2063032970494
NA,41.162337527747
NA,37.576135752551
NA,32.2741694629396
NA,35.5800401049669
NA,38.0517043741897
NA,28.9823963275948
NA,34.1615280991121
NA,44.9701297877185
NA,39.2201440147166
NA,41.0627617591884
NA,37.3087260796348
NA,37.7528951127374
NA,44.2156468316556
NA,40.8572840153561
NA,37.3709250505467
NA,38.0033752877558
NA,30.5356407084156
NA,36.4579170181483
NA,36.3249061644688
NA,33.1749502888312
NA,34.6231581066249
NA,37.2177515160102
NA,34.9934123791119
NA,38.8061160943614
NA,40.7219920988376
NA,37.1270001829688
NA,37.3516367498925
NA,38.5524252445624
NA,35.8779247133699
NA,33.6855817540921
NA,32.5474859569667
NA,36.8698972402579
NA,38.2616289548906
NA,38.0561228075125
NA,40.7313705873978
NA,33.0323953205408
NA,36.5824026622056
NA,39.5786193068117
NA,39.2203855612172
NA,32.0526157418209
NA,37.0236812044736
NA,35.0992927958127
NA,38.3022548037584
NA,37.857613536685
NA,38.0456530437535
NA,34.9309486773234
NA,33.9269398048062
NA,38.6983385623112
NA,35.296265621641
NA,37.1533414007454
NA,40.9649638958759
NA,33.8864246732953
NA,37.2795829903144
NA,35.788598246135
NA,37.0111796929161
NA,33.389001190459
NA,40.3092503026891
NA,39.6847535188694
NA,39.9664216301954
NA,43.5805911887628
NA,38.4202212961867
NA,36.1894047024307
NA,32.4440629897264
NA,39.2014385945968
NA,33.728225493187
NA,39.0900758134627
NA,40.9270104320383
NA,39.2426197146393
NA,37.3641448590536
NA,40.6686839308755
NA,44.5115197966123
NA,33.5831951639351
NA,47.3877062488335
NA,40.5097547081957
NA,35.4312702722517
NA,41.2262945012428
NA,37.2390529515393
