null_raster,layer_R
NA,3.38907849829351
NA,5.09556313993174
NA,2.36518771331058
NA,4.07167235494881
NA,5.77815699658703
NA,3.04778156996587
NA,2.36518771331058
NA,2.02389078498293
NA,6.11945392491467
NA,2.02389078498293
NA,3.73037542662116
NA,6.46075085324232
NA,1.68259385665529
NA,2.70648464163822
NA,3.38907849829352
NA,2.70648464163823
NA,4.0716723549488
NA,2.02389078498293
NA,2.70648464163823
NA,4.7542662116041
NA,3.38907849829352
NA,2.36518771331058
NA,4.41296928327646
NA,6.46075085324232
NA,4.7542662116041
NA,5.43686006825938
NA,4.0716723549488
NA,4.0716723549488
NA,3.38907849829352
NA,2.70648464163823
NA,2.02389078498293
NA,2.36518771331058
NA,3.04778156996587
NA,3.04778156996587
NA,3.73037542662116
NA,4.41296928327645
NA,4.0716723549488
NA,3.04778156996587
NA,3.04778156996587
NA,7.14334470989761
NA,2.70648464163822
NA,4.7542662116041
NA,2.70648464163823
NA,7.48464163822527
NA,6.11945392491467
NA,3.04778156996587
NA,3.73037542662116
NA,6.11945392491468
NA,5.43686006825938
NA,1.68259385665529
NA,2.36518771331058
NA,3.73972602739726
NA,2.02389078498293
NA,9.19112627986348
NA,5.43686006825939
NA,2.70648464163823
NA,3.04778156996587
NA,3.04778156996587
NA,4.0716723549488
NA,2.70648464163823
NA,3.38907849829351
NA,4.41296928327645
NA,5.77815699658703
NA,2.02389078498293
NA,3.04778156996587
NA,5.09556313993173
NA,4.7542662116041
NA,5.77815699658703
NA,3.04778156996587
NA,2.02389078498293
NA,4.0716723549488
NA,6.80204778156996
NA,3.04778156996587
NA,2.70648464163822
NA,4.07167235494881
NA,5.4368600682594
NA,3.3890784982935
NA,4.41296928327645
NA,2.02389078498293
NA,3.3890784982935
NA,3.73037542662116
NA,7.1433447098976
NA,2.36518771331058
NA,2.02389078498293
NA,3.73037542662117
NA,6.11945392491468
NA,2.36518771331058
NA,3.04778156996587
NA,2.36518771331058
NA,2.02389078498293
NA,4.41296928327645
NA,3.04778156996587
NA,2.36518771331058
NA,6.80204778156996
NA,6.11945392491468
NA,3.38907849829351
NA,2.70648464163823
NA,3.38907849829352
NA,3.04778156996587
NA,6.11945392491468
