LR1_coefficients_null_raster	LR1_coefficients_SES_affluence_R	LR1_R2_null_raster	LR1_R2_SES_affluence_R	LR1_Q_SES_affluence_R	LR2_coefficients_null_raster	LR2_coefficients_SES_affluence_R	LR2_R2_null_raster	LR2_R2_SES_affluence_R	LR2_Q_SES_affluence_R
0.0051558864384021	0.000719634244204351	0.04849073608163	0.0483737710750831	-0.00011696500654685	0.000169700186984084	3.71558930360579e-06	0.0322709126953177	0.0380080300955751	0.00573711740025743
0.00413505003969747	0.00052308136728467	0.0358432668669227	0.028720216058443	-0.00712305080847973	0.00014553960025195	2.42433269797675e-06	0.0201623103622211	0.0153023573622286	-0.00485995299999247
0.00458595065211012	0.000531681045847983	0.0319195396424104	0.0245085864059146	-0.00741095323649577	0.0001086198540589	1.16287047486645e-06	0.00830693781726387	0.0033304991893853	-0.00497643862787857
0.0154680570404742	0.00159274297193667	0.13565921441336	0.0804146932885103	-0.0552445211248495	0.000733814924840671	8.58929589833771e-06	0.0584117744420475	0.0280652536492488	-0.0303465207927987
0.0113555668013313	0.0015048285845204	0.0844124305056045	0.0670884032400594	-0.0173240272655452	0.000177349161578829	3.3037509719046e-06	0.00931996494188284	0.00642769770494017	-0.00289226723694267
0.0076487552557048	0.000919575591065702	0.120360722487833	0.099075096728685	-0.0212856257591482	0.000198255899740517	3.13801379314392e-06	0.0360548191157569	0.0291240739226761	-0.00693074519308079
0.00382896958392575	0.000483095264969328	0.0477366784295935	0.0403526986583367	-0.00738397977125684	6.65956151782154e-05	1.35177868676541e-06	0.00798961752856393	0.00846858689870105	0.000478969370137118
0.00288183107499193	0.00034421748274902	0.00916089311653867	0.00619500851678829	-0.00296588459975038	9.36918997048084e-05	1.50798925181702e-06	0.00403202813594716	0.00277285273387489	-0.00125917540207227
0.00853588527459424	0.00109212252652018	0.119245291886279	0.097942422178726	-0.0213028697075528	0.000369507292701265	5.04051087878719e-06	0.0795923102168081	0.0511351045631991	-0.0284572056536091
0.00287870581709669	0.000316080610838462	0.00508689017407037	0.00342021652855019	-0.00166667364552018	6.5200352555519e-05	1.1965310750212e-06	0.000779003072207199	0.00081835159170151	3.93485194943104e-05
0.00549769314583212	0.000396740218169099	0.0140121552218264	0.0041392632355659	-0.00987289198626052	6.99647457647007e-05	4.71255436717228e-07	0.0011989701056691	0.000157348059347324	-0.00104162204632178
0.00471930663429093	0.00057088380434778	0.0286166917016912	0.022698465920957	-0.00591822578073417	4.21768506557291e-05	5.99397396817771e-07	0.000934225944702255	0.000585992558703134	-0.000348233385999122
0.0170866088233274	0.00197961205454038	0.136109947643521	0.0723727390872237	-0.063737208556297	0.00102470045022148	1.52796927049742e-05	0.0751991666425676	0.0246281938964535	-0.0505709727461141
0.0117537704043814	0.00137927651864466	0.146909441226174	0.0972112103952854	-0.049698230830889	0.000383298356036875	6.19432745590559e-06	0.0645047012872479	0.0398328900326302	-0.0246718112546177
0.0109721888216614	0.00128196816007731	0.0915570662360138	0.0640634637435706	-0.0274936024924433	0.000294705608379982	4.97060596716911e-06	0.0416755366530223	0.0312245388397453	-0.010450997813277
-0.00215353078275995	-0.000312976266813908	0.00897924199481146	0.0114537479173532	0.00247450592254174	-0.000104528065904928	-1.9169225493367e-06	0.014429446053707	0.0159177656240675	0.00148831957036042
0.00326397480946805	0.000439151279980518	0.0153142690525169	0.0139928922971943	-0.00132137675532252	1.76808229770002e-05	1.42898295649975e-07	0.000238438814778676	4.19610131476789e-05	-0.000196477801630997
0.00797009673121525	0.000982456899665918	0.107707909940843	0.0904048023016156	-0.0173031076392274	0.000245091863235513	3.92340692881437e-06	0.0416400326710776	0.0322239654301534	-0.00941606724092419
0.0046739075714382	0.000501105131534978	0.0294098929755889	0.0192361185539953	-0.0101737744215936	5.9305462468174e-05	5.00760150489278e-07	0.0016619953927578	0.00039011656769219	-0.00127187882506561
0.0106230133218402	0.00147117349224782	0.0671533338645169	0.0550015874665051	-0.0121517463980117	0.000391280866981243	9.39589689386044e-06	0.0255795240232217	0.023945736423041	-0.00163378760018073
0.00388689459422557	0.000243719808489143	0.0118593146108175	0.00272046362122673	-0.00913885098959076	1.62145605526373e-06	-1.13701167206888e-06	7.50771867084878e-07	0.0012435385389803	0.00124278776711322
0.0109263980795533	0.00145422243599904	0.11478219267572	0.111809110197229	-0.00297308247849108	0.000450619733616713	8.2826987228372e-06	0.0652376152051968	0.0677819285173732	0.00254431331217637
0.0210717901205201	0.00261709109642829	0.234140917304648	0.20656448182587	-0.0275764354787777	0.00134219363116336	2.36713351814808e-05	0.219805025055193	0.207801653734593	-0.0120033713206006
0.0174028401373578	0.00215964503757436	0.14314917939943	0.125618845872352	-0.0175303335270774	0.000913658392658771	1.53547961882332e-05	0.111838391043642	0.109102873558203	-0.00273551748543903
0.00549342835603307	0.000657866478367508	0.0394412867968571	0.0295369219807998	-0.0099043648160573	0.000126521672749895	1.89324107239644e-06	0.00964513825361659	0.00588450705866071	-0.00376063119495588
0.00159301270371479	0.000224579569389681	0.0046785173781627	0.00624826196114516	0.00156974458298246	0.000124129983621256	2.06835280412941e-06	0.0133546562895282	0.0135876534987882	0.000232997209260018
0.00998535163003447	0.00135930955406654	0.103180289308427	0.0983108608306865	-0.00486942847774	0.000376914936122533	6.98113268376553e-06	0.0406858433499155	0.0371701013445932	-0.00351574200532238
0.00571325681624664	0.00055569351260921	0.0403354979713395	0.0211587074679787	-0.0191767905033607	0.000203548625392628	1.63234473678795e-06	0.0160289015113375	0.00330866098720497	-0.0127202405241326
0.0103901126691383	0.00125109856537422	0.125042195841609	0.115947179144454	-0.00909501669715546	0.000609660609786548	1.03028047122283e-05	0.0668926324697673	0.064206763665383	-0.00268586880438432
0.0145159984359194	0.00142884051104084	0.15935930162544	0.0802919150034547	-0.0790673866219852	0.000351330113404573	2.09634305234443e-06	0.0272354426908297	0.00329281008885543	-0.0239426326019743
