null_raster,SES_affluence_R
NA,514.127857521789
NA,494.150690731937
NA,549.515985149227
NA,603.389079852316
NA,543.808223828878
NA,661.978384753543
NA,610.783847847896
NA,556.555557670462
NA,594.287827319253
NA,619.150687021752
NA,408.53425295059
NA,545.52055165539
NA,515.2207096868
NA,466.301484612475
NA,490.726032884154
NA,541.525118370579
NA,554.652969621632
NA,463.199316437711
NA,505.566213059099
NA,537.405008726152
NA,468.576795923018
NA,502.137659951688
NA,524.972606606679
NA,511.844753787942
NA,530.109592646769
NA,606.593607549798
NA,501.000004128234
NA,604.310503606927
NA,568.690562069213
NA,498.724691085034
NA,539.373428711776
NA,584.617751294029
NA,587.187216405999
NA,546.09132761498
NA,578.054797499147
NA,475.971561679254
NA,607.73516281337
NA,605.664393975059
NA,487.916954379033
NA,598.26962618779
NA,483.876716927306
NA,602.820252350166
NA,545.937431882266
NA,599.173519709339
NA,573.810015265038
NA,455.49374821894
NA,540.954342410989
NA,537.529684197413
NA,535.817354385167
NA,563.002278975659
NA,479.953361068569
NA,525.543381625659
NA,534.560868871903
NA,631.136987189724
NA,559.020480575822
NA,490.155255252368
NA,494.174064558114
NA,419.949777002204
NA,606.80204965637
NA,595.17808422977
NA,545.368603390639
NA,521.477820490814
NA,560.726965165382
NA,502.137659743377
NA,534.675802727268
NA,579.767126997856
NA,556.936075602492
NA,651.114158003297
NA,504.981801055804
NA,476.456625219894
NA,470.283282179068
NA,505.550629391198
NA,626.142208945629
NA,526.597273322096
NA,603.168950956162
NA,652.202749717686
NA,555.038683477929
NA,537.529683883876
NA,631.707764507973
NA,528.397263304828
NA,551.799090241733
NA,542.666670237502
NA,469.714452645884
NA,588.899545225379
NA,600.315068754431
NA,636.273973804631
NA,473.60274427231
NA,572.347033513735
NA,562.643840005953
NA,450.374294294025
NA,531.716727090777
NA,511.807741080535
NA,494.721465803172
NA,426.228315431778
NA,506.688286114064
NA,645.482367037099
NA,620.453927258176
NA,498.155861603929
NA,664.253698824209
NA,477.678048195692
