null_raster,SES_affluence_C
NA,591.182650683678
NA,523.831053642377
NA,559.789958065503
NA,594.28782971483
NA,583.762559864619
NA,621.591585699608
NA,551.625713830108
NA,530.209624352733
NA,610.21501815848
NA,643.123288350562
NA,567.210049302611
NA,501.570781028434
NA,526.597273009629
NA,469.714452906273
NA,654.538814858214
NA,502.71233232054
NA,519.26484502505
NA,434.562432620124
NA,452.484023159497
NA,492.467580958031
NA,524.890788107602
NA,523.753132894991
NA,703.054793841218
NA,532.392696432872
NA,463.328772192132
NA,573.488586425781
NA,619.150686708215
NA,616.296803670387
NA,502.706488703705
NA,558.451650730172
NA,433.416957894552
NA,489.054613028777
NA,572.917811406802
NA,516.410962091733
NA,583.191784323078
NA,556.176340357028
NA,548.374433125535
NA,691.557451840554
NA,551.056887421592
NA,644.3447125015
NA,564.356166003502
NA,614.196816870784
NA,524.321961855319
NA,620.863016154668
NA,588.030718910816
NA,457.769059008706
NA,569.493154133836
NA,574.059363012445
NA,503.283109482021
NA,605.09556600421
NA,515.220709582645
NA,438.214616017799
NA,572.103529269378
NA,676.228311460312
NA,580.635951175624
NA,474.744297968198
NA,515.789536355705
NA,475.885849835121
NA,619.316271212321
NA,519.264845129562
NA,515.789537918038
NA,430.465306669372
NA,602.82025224601
NA,559.020480211278
NA,579.196349940888
NA,643.123289343429
NA,566.068497853736
NA,494.721465750916
NA,562.43345006741
NA,531.251144722717
NA,498.724690408023
NA,486.21047077895
NA,502.137661409866
NA,594.287828933663
NA,510.703200248823
NA,592.63803368008
NA,603.957907875243
NA,528.397264715743
NA,522.118726129401
NA,519.264844607
NA,511.273977567072
NA,495.863018035889
NA,485.641643433034
NA,599.744294205757
NA,644.835618424089
NA,602.598177034561
NA,517.552516310182
NA,490.726031734519
NA,446.205484677668
NA,540.249151444679
NA,614.765646195656
NA,501.0000051557
NA,540.383565197252
NA,481.59361225285
NA,655.721276605496
NA,503.275318393121
NA,654.01479097438
NA,475.971562877043
NA,679.043229711747
NA,611.92150274804
