null_raster,layer_C
NA,2.87713310580205
NA,3.18430034129693
NA,4.10580204778157
NA,3.90102389078498
NA,2.91126279863481
NA,2.46757679180887
NA,2.50170648464164
NA,3.93515358361775
NA,2.91126279863481
NA,3.32081911262799
NA,2.6382252559727
NA,2.5358361774744
NA,2.84300341296928
NA,3.73037542662116
NA,3.35494880546075
NA,2.87713310580205
NA,3.21843003412969
NA,3.96928327645051
NA,3.28668941979522
NA,3.66211604095563
NA,3.18430034129693
NA,2.97952218430034
NA,3.28668941979522
NA,2.97952218430034
NA,4.07167235494881
NA,3.28668941979522
NA,3.1160409556314
NA,2.87713310580205
NA,4.00341296928328
NA,3.90102389078498
NA,3.93515358361775
NA,3.49146757679181
NA,2.97952218430034
NA,3.62798634812287
NA,3.45733788395904
NA,2.60409556313993
NA,4.10580204778157
NA,2.36518771331058
NA,3.1160409556314
NA,3.38907849829352
NA,3.76450511945392
NA,3.28668941979522
NA,4.27645051194539
NA,3.08191126279864
NA,4.34470989761092
NA,3.18430034129693
NA,3.90102389078498
NA,2.94539249146758
NA,2.80887372013652
NA,2.94539249146758
NA,3.62798634812287
NA,3.15753424657534
NA,3.28668941979522
NA,2.94539249146758
NA,3.04778156996587
NA,3.83276450511945
NA,3.55972696245734
NA,3.1160409556314
NA,3.25255972696246
NA,3.73037542662116
NA,3.28668941979522
NA,3.5938566552901
NA,3.01365187713311
NA,3.79863481228669
NA,2.97952218430034
NA,3.62798634812287
NA,2.74061433447099
NA,3.25255972696246
NA,2.77474402730375
NA,2.74061433447099
NA,3.35494880546075
NA,3.08191126279864
NA,3.5938566552901
NA,2.91126279863481
NA,3.04778156996587
NA,3.73037542662116
NA,3.62798634812287
NA,3.86689419795222
NA,3.1160409556314
NA,3.59385665529011
NA,3.55972696245734
NA,4.37883959044368
NA,3.5938566552901
NA,2.43344709897611
NA,3.49146757679181
NA,3.55972696245734
NA,3.1160409556314
NA,3.1160409556314
NA,3.1160409556314
NA,2.29692832764505
NA,4.10580204778157
NA,3.28668941979522
NA,2.94539249146758
NA,4.48122866894198
NA,2.87713310580205
NA,3.21843003412969
NA,3.45733788395904
NA,4.27645051194539
NA,3.45733788395905
NA,4.20819112627986
