LR1_coefficients_null_raster	LR1_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR1_R2_null_raster	LR1_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR1_Q_per_pop_2025_CN_100m_R2025A_v1_C	LR2_coefficients_null_raster	LR2_coefficients_per_pop_2025_CN_100m_R2025A_v1_C	LR2_R2_null_raster	LR2_R2_per_pop_2025_CN_100m_R2025A_v1_C	LR2_Q_per_pop_2025_CN_100m_R2025A_v1_C
0.00808319879766488	0.661432528554955	0.0680460808636331	0.067133164014883	-0.000912916848750181	0.000212659239937081	1.43819126716464	0.023627947097201	0.0232179633956176	-0.000409983701583336
0.00608534727201069	0.501802134905739	0.0381397077429607	0.0383272245693707	0.000187516826409995	0.000192609715445078	1.30931601404349	0.0148145802383847	0.0147615637239359	-5.30165144488511e-05
0.00738076768061965	0.60895451712239	0.0321266303103642	0.0324529045815151	0.00032627427115086	0.000189280336941092	1.29826154862156	0.00750242136300959	0.00774303575267136	0.000240614389661773
0.00811271045593552	0.67041968054353	0.0578309119084697	0.0581644307985579	0.000333518890088258	0.000205016856727856	1.4094415183527	0.0144653076724984	0.0147142390008481	0.000248931328349748
0.0104634706960162	0.854488452538517	0.0711128838404799	0.0706557586180264	-0.000457125222453503	0.000268420950403798	1.78483324269497	0.0160358134840423	0.0156440736686443	-0.000391739815397918
0.00907119670998722	0.751082946106731	0.0813669899309473	0.0823343351492658	0.000967345218318483	0.00029139597136192	2.00817869848653	0.0311639434100819	0.0318842601639052	0.000720316753823273
0.0091724832664205	0.758904643580392	0.0855684691929471	0.0861589943572146	0.000590525164267497	0.000246446098959038	1.71251175163733	0.0247088366031376	0.0254830623030582	0.000774225699920625
0.00548105516758877	0.447298970178456	0.028289211343838	0.0279508656461742	-0.000338345697663806	0.000183575923260575	1.25254747097349	0.0133337110212833	0.0135189203148347	0.000185209293551416
0.0151899597263702	1.23336533100743	0.190302431507655	0.18691804551828	-0.00338438598937496	0.00064139182321414	4.25222736156184	0.109963256428143	0.106397543769484	-0.00356571265865914
0.0104909344365721	0.865538146833003	0.0663964975044658	0.0670860930498703	0.000689595545404473	0.000338134391604518	2.29106383850596	0.0251356525280022	0.0253104522926706	0.000174799764668387
0.00674856291572191	0.552915484980601	0.0294649055518642	0.0295336032628383	6.86977109740673e-05	0.000163540866379258	1.11655381336234	0.00721958452587491	0.00742481496215319	0.000205230436278277
0.0106212300000533	0.870961785365697	0.10377234325391	0.103365295642059	-0.000407047611850411	0.000414800959400155	2.82511188369941	0.0578918339026447	0.0580637301477093	0.000171896245064605
0.0124770287553981	1.01376517773467	0.109291478751312	0.107044930507213	-0.00224654824409841	0.000447393740039111	2.97080374757767	0.0529820767374041	0.0516715350132622	-0.00131054172414196
0.00898934727558691	0.743904955831558	0.0864728902716362	0.0874513845931637	0.000978494321527495	0.000242956554699919	1.65350171375957	0.0308885281883874	0.0310111840411353	0.000122655852747802
0.0120477258849348	0.9988639486959	0.0909727244137373	0.0925694283147739	0.00159670390103663	0.000372199377137748	2.55854861803119	0.0346029745464403	0.0356433661220632	0.00104039157562288
