null_raster,per_pop_2025_CN_100m_R2025A_v1_R
NA,8.8206301274365
NA,8.85840137338475
NA,8.86700169950622
NA,8.89049330831795
NA,8.84103076693955
NA,8.9009886699325
NA,8.75085467120486
NA,8.95248104362358
NA,8.81950314134461
NA,8.69465612795573
NA,8.77473221576377
NA,8.91942920750135
NA,8.82999005822191
NA,8.61340588351565
NA,8.86938843222608
NA,8.938489683659
NA,8.82371401379947
NA,8.95256846408321
NA,8.97698733586907
NA,8.89232250122487
NA,8.6460405877019
NA,8.92601757570338
NA,8.84750926047055
NA,8.85930378038322
NA,8.7728688480911
NA,8.81226266691709
NA,8.8509751114829
NA,8.80918754245641
NA,8.83631806528202
NA,8.944324908403
NA,8.84462584044835
NA,8.84527140835446
NA,8.80867652925615
NA,8.68438103093222
NA,8.90318635868945
NA,8.84691267697071
NA,8.88408519627698
NA,8.92534780665062
NA,8.75545146766376
NA,8.7957084577645
NA,8.88604462594302
NA,8.90024169069101
NA,8.94142848721136
NA,8.82886157100925
NA,8.8280171208821
NA,8.86082678524707
NA,8.90398028116584
NA,8.81766276310735
NA,8.92182287990843
NA,8.89561591620331
NA,8.7827296094276
NA,8.89905872736892
NA,8.84615977550936
NA,8.89381560367936
NA,8.94653364904098
NA,8.85223878001513
NA,8.84269200087407
NA,8.81576277697046
NA,8.83654897774446
NA,8.92321403304192
NA,8.86766275041339
NA,8.74983795836517
NA,8.94633458336059
NA,8.79363592330099
NA,8.91170147905578
NA,8.88003778294899
NA,8.81426740750518
NA,8.79424042303001
NA,8.82320684947251
NA,8.95196575353577
NA,8.82700395421363
NA,8.78870927595848
NA,8.87985353990626
NA,8.83049187318457
NA,8.93772513711819
NA,8.79131219736952
NA,8.93206535101751
NA,8.80203107762255
NA,8.89384297706161
NA,8.76654559028027
NA,8.87429415732114
NA,8.90619712315322
NA,8.87711430084176
NA,8.81527438668261
NA,8.93399624124729
NA,8.87654142086823
NA,8.81352565068841
NA,8.97549609519516
NA,8.90285669333292
NA,8.89493075491218
NA,8.91194253569984
NA,8.81809205976363
NA,8.81455703969702
NA,8.91212928621736
NA,8.77517914365176
NA,8.91324616617717
NA,8.95881957487035
NA,8.71276499549684
NA,8.85406914994172
NA,8.86774718639387
