LR1_coefficients_null_raster	LR1_coefficients_SES_affluence_C	LR1_R2_null_raster	LR1_R2_SES_affluence_C	LR1_Q_SES_affluence_C	LR2_coefficients_null_raster	LR2_coefficients_SES_affluence_C	LR2_R2_null_raster	LR2_R2_SES_affluence_C	LR2_Q_SES_affluence_C
0.00900567904249643	0.034880679222978	0.0852539411500502	0.0165834875997237	-0.0686704535503266	0.000249312213201075	0.00179248177725913	0.0318336213661083	0.0013228658978664	-0.0305107554682419
0.00709261107629482	0.0313532895063117	0.0449666710408697	0.0139664219536517	-0.031000249087218	0.000224017770843076	-0.000163592536090415	0.0165605544880432	8.9644665055184e-06	-0.0165515900215377
0.00769847013371499	0.0284035144556567	0.0335535666281145	0.00721848720007022	-0.0263350794280443	0.000196993991523941	0.001385876809129	0.00738478822588077	0.000519459288936439	-0.00686532893694434
0.0079298758932325	0.020559298362024	0.055084576564951	0.00612511105102776	-0.0489594655139232	0.000188869855617948	-7.26461560792561e-05	0.012215939462694	3.18385064195927e-06	-0.012212755612052
0.0101198371814072	0.0231743597290106	0.06595186519419	0.00475715778226558	-0.0611947074119245	0.000253950686140568	-0.000976685765535617	0.0153472086003539	0.000408727725859869	-0.014938480874494
0.0103815247285852	0.0334955035271246	0.102746853337434	0.0124909712938275	-0.0902558820436065	0.000359120810372496	0.00124693504014287	0.0473112432349294	0.000492459350586895	-0.0468187838843425
0.00913742416651822	0.0213416697027101	0.0841101821855359	0.0050763437170722	-0.0790338384684637	0.000246866085276892	0.000787741090345078	0.0239262214007748	0.000102041022902471	-0.0238241803778724
0.00542119302342565	0.012779313637888	0.0269398561823459	0.00180293749811953	-0.0251369186842264	0.00017305460116603	-0.00168412012663382	0.0112881689540197	0.000438675644149933	-0.0108494933098697
0.01539722801696	0.0560930077413027	0.165467990766538	0.0325364216752451	-0.132931569091293	0.000652824867390547	0.00627411030446694	0.0927988747130182	0.00543172969895026	-0.0873671450140679
0.010737504343198	0.034733132685263	0.0585023553875123	0.0093663690423467	-0.0491359863451656	0.000323571059226193	0.00139942732062328	0.0190144301448975	0.000575617283063858	-0.0184388128618337
0.00549878992216957	0.0296542903407249	0.0245849513592039	0.00822884297349112	-0.0163561083857128	9.87359729298432e-05	0.00156777664635849	0.00381890307275877	0.000652974457360956	-0.00316592861539782
0.0115261337160456	0.0196193802723163	0.122926690580589	0.00583772154807502	-0.117088969032514	0.000367525632975245	-0.000299601498540321	0.055723259915491	1.5258745728906e-05	-0.0557080011697621
0.0127863386901262	0.0433755451038049	0.0995359562127789	0.0188827870428142	-0.0806531691699647	0.000457433698441386	0.00303427507318626	0.0457991643310933	0.00348632622599535	-0.0423128381050979
0.0100008336131982	0.0344135388993233	0.0844613490272275	0.0181274001479974	-0.0663339488792301	0.000288374849994646	0.00242693630148837	0.0317780312418189	0.00263059522538407	-0.0291474360164349
0.0111541222942896	0.0116641288334821	0.0743417296413102	0.00161265025805542	-0.0727290793832548	0.000322477723366209	-0.000927459297801014	0.0241370622302761	0.000345227886982458	-0.0237918343432936
0.000783351558969244	0.00481378506730345	0.00116282351688106	0.000943333289899641	-0.000219490226981423	2.18234724131565e-05	0.00054249973110904	0.000695173986111855	0.000758790087515275	6.36161014034203e-05
0.00877267361114184	0.0309119006270957	0.0556724246546388	0.0086586460539139	-0.047013778600725	0.00025601475533184	0.000989105100799852	0.0159534394381643	0.000302442711438858	-0.0156509967267255
0.0115574832127823	0.0450198502354304	0.0953785462426279	0.020374789574456	-0.0750037566681719	0.00039216720633382	0.00133576176976053	0.0410470455932175	0.000754055068117494	-0.0402929905251
0.00874457227931466	0.0136185999653956	0.0616370359087082	0.0023793323243319	-0.0592577035843763	0.000220282374965409	-0.00127460712968311	0.0155137885765447	0.000308962904494647	-0.01520482567205
0.0138010025868565	0.038331363985929	0.120164968680673	0.0235655233967634	-0.0965994452839092	0.000457240538488876	0.00367613667767451	0.04707667355608	0.00648841622587324	-0.0405882573302068
0.00732603451696526	0.0225357172528303	0.0340578194716023	0.00485078494840483	-0.0292070345231975	0.000175454073976617	0.000309588801220658	0.00651692443953273	3.57645710729929e-05	-0.00648115986845974
0.00923983757470773	0.0295091431827944	0.0731552822760087	0.00953212692048596	-0.0636231553555228	0.000233236234231444	-0.000466424202158401	0.019593422121112	0.000102574138220774	-0.0194908479828912
0.0115298829587093	0.025188241040301	0.0967952936282223	0.0104485041448152	-0.0863467894834071	0.000384205908874961	0.000911670838033041	0.0463471263200099	0.000500111197176209	-0.0458470151228337
0.00950378985738997	0.0580805372356752	0.0647233213387936	0.0304192224914186	-0.034304098847375	0.000274852080694606	0.00292264151299859	0.0200303267275124	0.00269861558563627	-0.0173317111418761
0.00808775639550999	0.00741874675886074	0.0471747793510105	0.000704799923941493	-0.046469979427069	0.000191334587806279	-0.00102692195730206	0.0106573660685388	0.00045905603947475	-0.0101983100290641
0.000172055566317573	0.000618536258459531	6.44512320803755e-05	1.98226666077911e-05	-4.46285654725843e-05	1.4544014468291e-05	0.000154227159855018	0.000322030739924693	5.88771610268521e-05	-0.000263153578897841
0.0122532806180355	0.0580216051752503	0.0869044944489116	0.0386688787253761	-0.0482356157235355	0.000435726434191198	0.00761439093679781	0.0347461497206748	0.00829901251190336	-0.0264471372087715
0.00781442047339453	0.0175106006146926	0.053647509824598	0.00507166077742213	-0.0485758490471759	0.00025341847669129	4.47515631993793e-05	0.0177349223897723	1.24404630230156e-06	-0.01773367834347
0.0111382179985864	0.0325480613502016	0.0855927492099293	0.0120248929654172	-0.0735678562445121	0.000398066197785136	0.00104410117353869	0.0389847628601244	0.000530335904675705	-0.0384544269554487
0.0096871422586595	0.0280275110714639	0.0769642420850322	0.0088115246749907	-0.0681527174100415	0.000292557275413538	-0.000194894264037705	0.0298198109218206	1.97905413287846e-05	-0.0298000203804918
0.00967355187011707	0.0791359919212529	0.0628763232484028	0.110114139702007	0.0472378164536039	0.000310857428258632	0.00883771593982715	0.0232677252495418	0.0336145798934146	0.0103468546438728
0.00907980251524384	0.0280338846940422	0.0517536296777454	0.00907661645544253	-0.0426770132223029	0.000214756229448185	-0.000309030040101627	0.0113994995185511	5.26743614235752e-05	-0.0113468251571275
0.0113843060549225	0.0399092535417954	0.0933118304352608	0.0197378519251065	-0.0735739785101543	0.000424943661941255	0.00044683654387589	0.0477283033619184	8.61206274947153e-05	-0.0476421827344237
0.00978050094496967	0.030659861364813	0.0695302223449934	0.01198804449891	-0.0575421778460834	0.000239373227480533	0.000456943140356975	0.017515453111449	0.000108894761002549	-0.0174065583504464
0.00678519885948498	0.0383581707191231	0.0372620822555771	0.0162305037562923	-0.0210315784992847	0.000152564892776077	0.00663923532199941	0.00795040119972657	0.0121040195070837	0.00415361830735712
0.0127286359851017	0.0330681711949133	0.133783123697302	0.0227347633354439	-0.111048360361858	0.000502926505743407	0.00313068470679905	0.0697977744779401	0.00493961046031265	-0.0648581640176275
0.0112602270594974	0.0423850310405519	0.086547636544227	0.013349810515835	-0.073197826028392	0.00037216666430003	0.0034357711100123	0.0333561130844231	0.00100913478014229	-0.0323469783042808
0.00856683643327433	0.0192532021266299	0.0538787002476506	0.00412452428657297	-0.0497541759610776	0.000245326010949206	0.000377470213477144	0.0189437792232228	8.56498472989235e-05	-0.0188581293759239
0.0136006381239392	0.0256415216847085	0.10018124424252	0.00559770869265079	-0.0945835355498687	0.00042308037735539	-0.000893515017187394	0.0369190169278085	0.000300503935641825	-0.0366185129921666
0.0122864417672659	0.0285200424479013	0.094712685802353	0.0100160835336505	-0.0846966022687025	0.000500757267812108	0.000892726291833794	0.0506886843828041	0.000142045245949416	-0.0505466391368547
0.010898687134436	0.0191160607717236	0.0995825312907245	0.0075367273163422	-0.0920458039743823	0.000348666586329737	0.000928075260721891	0.0463574759402492	0.000700952572778929	-0.0456565233674702
