ident;lat;long;y_proj;x_proj;ingreso_economico
6.92.10-11; ; ;-1.516416327;20763369.87;C
6.92.10-11;-16.35462109;-72.1905;-1927801.45;2764840.315;C
6.92.10-11;-16.35401172;-72.19021875;-1927733.53;2764879.736;C
6.92.10-11;-16.35388672;-72.19014258;-1927719.822;2764889.911;C
6.92.10-11;-16.35379492;-72.1900625;-1927710.046;2764900.11;C
6.92.10-11;-16.35373633;-72.19001562;-1927703.756;2764906.142;C
6.92.10-11;-16.35369141;-72.18992969;-1927699.538;2764916.417;C
6.92.10-11;-16.35361523;-72.18978711;-1927692.348;2764933.483;C
6.92.10-11;-16.35357422;-72.18971289;-1927688.446;2764942.385;C
6.92.10-11;-16.35354297;-72.18968359;-1927685.143;2764946.087;C
6.92.10-11;-16.3530625;-72.19000977;-1927624.959;2764915.25;C
6.92.10-11;-16.35452539;-72.19066797;-1927788.215;2764822.533;C
6.92.10-12; ; ;-1.516416327;20763369.87;C
6.92.10-12;-16.35461328;-72.18947656;-1927812.922;2764956.066;C
6.92.10-12;-16.35441797;-72.18915039;-1927794.01;2764995.373;C
6.92.10-12;-16.3536543;-72.18961328;-1927699.024;2764952.637;C
6.92.10-12;-16.35385547;-72.18995703;-1927718.409;2764911.27;C
6.92.10-13; ; ;-1.516416327;20763369.87;C
6.92.10-13;-16.35543164;-72.18999805;-1927902.394;2764886.876;C
6.92.10-13;-16.35512695;-72.1898125;-1927868.978;2764911.664;C
6.92.10-13;-16.35461523;-72.1907168;-1927798.14;2764815.889;C
6.92.10-13;-16.35496094;-72.19086914;-1927836.758;2764794.34;C
6.92.10-14; ; ;-1.516416327;20763369.87;C
6.92.10-14;-16.35604883;-72.18896484;-1927987.138;2764995.895;C
6.92.10-14;-16.35570703;-72.18880664;-1927949.048;2765018.058;C
6.92.10-14;-16.35518164;-72.1897168;-1927876.537;2764921.793;C
6.92.10-14;-16.35550977;-72.18989844;-1927912.744;2764897.153;C
6.92.10-15; ; ;-1.516416327;20763369.87;C
6.92.10-15;-16.35549609;-72.18894336;-1927922.704;2765005.253;C
6.92.10-15;-16.35559961;-72.18876562;-1927936.971;2765024.04;C
6.92.10-15;-16.35525195;-72.18861133;-1927898.148;2765045.835;C
6.92.10-15;-16.35451172;-72.18906445;-1927806.023;2765003.909;C
6.92.10-15;-16.35471875;-72.18941797;-1927825.976;2764961.365;C
6.92.10-16; ; ;-1.516416327;20763369.87;C
6.92.10-16;-16.35667383;-72.18781836;-1928074.169;2765117.616;C
6.92.10-16;-16.35661133;-72.1877793;-1928067.327;2765122.814;C
6.92.10-16;-16.35541406;-72.18853516;-1927918.043;2765052.41;C
6.92.10-16;-16.356125;-72.18884766;-1927997.472;2765008.183;C
6.92.10-18; ; ;-1.516416327;20763369.87;C
6.92.10-18;-16.35482617;-72.18775586;-1927858.667;2765147.845;C
6.92.10-18;-16.35445117;-72.18799023;-1927811.938;2765126.061;C
6.92.10-18;-16.35465625;-72.18835547;-1927831.521;2765082.216;C
6.92.10-18;-16.35503516;-72.18812305;-1927878.683;2765103.731;C
6.92.10-19; ; ;-1.516416327;20763369.87;C
6.92.10-19;-16.35508008;-72.18818555;-1927883.184;2765096.105;C
6.92.10-19;-16.35500586;-72.18820117;-1927874.308;2765095.27;C
6.92.10-19;-16.3546875;-72.18839844;-1927834.658;2765076.969;C
6.92.10-19;-16.35488477;-72.18875391;-1927853.445;2765034.326;C
6.92.10-19;-16.35526367;-72.18852734;-1927900.536;2765055.178;C
6.92.10-20; ; ;-1.516416327;20763369.87;C
6.92.10-20;-16.35446484;-72.18898047;-1927801.553;2765013.988;C
6.92.10-20;-16.3548125;-72.18877344;-1927844.75;2765033.025;C
6.92.10-20;-16.35464721;-72.18848877;-1927828.849;2765067.266;C
6.92.10-20;-16.35452827;-72.18845803;-1927815.299;2765072.231;C
6.92.10-20;-16.35426367;-72.18863086;-1927782.238;2765056.017;C
6.92.10-21; ; ;-1.516416327;20763369.87;C
6.92.10-21;-16.35439453;-72.18803711;-1927804.741;2765121.474;C
6.92.10-21;-16.35405273;-72.18824609;-1927762.206;2765102.143;C
6.92.10-21;-16.35423242;-72.18857422;-1927779.266;2765062.81;C
6.92.10-21;-16.35458008;-72.18835547;-1927822.605;2765083.171;C
6.92.10-22; ; ;-1.516416327;20763369.87;C
6.92.10-22;-16.35413281;-72.1886582;-1927766.591;2765054.568;C
6.92.10-22;-16.3539375;-72.18831641;-1927747.868;2765095.642;C
6.92.10-22;-16.3535957;-72.18852539;-1927705.333;2765076.31;C
6.92.10-22;-16.35379687;-72.18886523;-1927724.765;2765035.384;C
6.92.10-23; ; ;-1.516416327;20763369.87;C
6.92.10-23;-16.35415625;-72.18870312;-1927768.79;2765049.198;C
6.92.10-23;-16.35382227;-72.1889043;-1927727.265;2765030.651;C
6.92.10-23;-16.35402734;-72.18924805;-1927747.107;2764989.234;C
6.92.10-23;-16.35435547;-72.18904297;-1927787.995;2765008.296;C
6.92.10-24; ; ;-1.516416327;20763369.87;C
6.92.10-24;-16.35339453;-72.18916016;-1927674.104;2765007.099;C
6.92.10-24;-16.35359976;-72.18953879;-1927693.542;2764961.739;C
6.92.10-24;-16.35393857;-72.18932964;-1927735.729;2764981.126;C
6.92.10-24;-16.35374572;-72.18896391;-1927717.584;2765024.874;C
6.92.10-26; ; ;-1.516416327;20763369.87;C
6.92.10-26;-16.35307422;-72.18884766;-1927640.395;2765046.429;C
6.92.10-26;-16.35272656;-72.18905859;-1927597.151;2765026.95;C
6.92.10-26;-16.35292773;-72.18940625;-1927616.489;2764985.141;C
6.92.10-26;-16.35327344;-72.18919141;-1927659.552;2765005.086;C
6.92.10-27; ; ;-1.516416327;20763369.87;C
6.92.10-27;-16.35329297;-72.18922852;-1927661.389;2765000.647;C
6.92.10-27;-16.35294531;-72.18944531;-1927618.074;2764980.506;C
6.92.10-27;-16.35315625;-72.18980273;-1927638.438;2764937.471;C
6.92.10-27;-16.35349219;-72.1895957;-1927680.263;2764956.656;C
6.92.10-28; ; ;-1.516416327;20763369.87;C
6.92.10-28;-16.35287305;-72.18949414;-1927609.025;2764975.894;C
6.92.10-28;-16.3525332;-72.18970117;-1927566.743;2764956.758;C
6.92.10-28;-16.35275;-72.19008008;-1927587.532;2764911.222;C
6.92.10-28;-16.35307812;-72.18986328;-1927628.561;2764931.608;C
6.92.10-29; ; ;-1.516416327;20763369.87;C
6.92.10-29;-16.35264648;-72.18910547;-1927587.211;2765022.656;C
6.92.10-29;-16.35230469;-72.18930664;-1927544.771;2765004.207;C
6.92.10-29;-16.35250781;-72.18966016;-1927564.267;2764961.711;C
6.92.10-29;-16.3528418;-72.18945703;-1927605.816;2764980.479;C
6.92.10-30; ; ;-1.516416327;20763369.87;C
6.92.10-30;-16.35182227;-72.18960352;-1927484.713;2764976.705;C
6.92.10-30;-16.35201367;-72.18997461;-1927502.626;2764932.37;C
6.92.10-30;-16.35239453;-72.18973828;-1927550.063;2764954.302;C
6.92.10-30;-16.35219141;-72.18937695;-1927530.661;2764997.681;C
6.92.10-32; ; ;-1.516416327;20763369.87;C
6.92.10-32;-16.35185547;-72.19058789;-1927476.687;2764865.048;C
6.92.10-32;-16.35220117;-72.19038672;-1927519.584;2764883.448;C
6.92.10-32;-16.35205068;-72.19012226;-1927505.17;2764915.22;C
6.92.10-32;-16.3519083;-72.19008854;-1927488.913;2764920.815;C
6.92.10-32;-16.35166016;-72.19023828;-1927458.058;2764907.004;C
