ident;lat;long;y_proj;x_proj;ingreso_economico
1.11.69-2; ; ;-1.516416327;20763369.87;A
1.11.69-2;-16.4012594;-71.53059191;-1941420.85;2838941.203;A
1.11.69-2;-16.40242084;-71.52946022;-1941571.543;2839054.356;A
1.11.69-2;-16.40173021;-71.52855537;-1941501.821;2839165.971;A
1.11.69-2;-16.40168199;-71.52859624;-1941495.642;2839161.966;A
1.11.69-2;-16.40163677;-71.52861197;-1941490.132;2839160.774;A
1.11.69-2;-16.40163075;-71.52861511;-1941489.384;2839160.496;A
1.11.69-2;-16.40158553;-71.52863398;-1941483.835;2839158.947;A
1.11.69-2;-16.40153729;-71.52861514;-1941478.406;2839161.713;A
1.11.69-2;-16.40149207;-71.5285963;-1941473.331;2839164.44;A
1.11.69-2;-16.40049944;-71.52967766;-1941343.101;2839054.788;A
1.11.69-4; ; ;-1.516416327;20763369.87;A
1.11.69-4;-16.40040707;-71.52953893;-1941333.998;2839071.724;A
1.11.69-4;-16.40137527;-71.52846885;-1941461.217;2839180.416;A
1.11.69-4;-16.40137525;-71.52840772;-1941461.985;2839187.348;A
1.11.69-4;-16.4013451;-71.52839171;-1941458.645;2839189.557;A
1.11.69-4;-16.40134206;-71.52835482;-1941458.753;2839193.779;A
1.11.69-4;-16.40134204;-71.5282996;-1941459.447;2839200.04;A
1.11.69-4;-16.40136919;-71.52826383;-1941463.087;2839203.742;A
1.11.69-4;-16.40139319;-71.52821594;-1941466.509;2839208.859;A
1.11.69-4;-16.40142003;-71.5281867;-1941470.031;2839211.823;A
1.11.69-4;-16.40096021;-71.52760246;-1941423.381;2839284.074;A
1.11.69-4;-16.40065853;-71.52800241;-1941382.902;2839242.664;A
1.11.69-4;-16.40035188;-71.52837792;-1941342.147;2839204.089;A
1.11.69-4;-16.39988595;-71.52889645;-1941280.88;2839151.377;A
1.11.69-6; ; ;-1.516416327;20763369.87;A
1.11.69-6;-16.40261018;-71.52629186;-1941633.722;2839411.133;A
1.11.69-6;-16.40264131;-71.52612118;-1941639.531;2839430.079;A
1.11.69-6;-16.40265898;-71.52596001;-1941643.638;2839448.124;A
1.11.69-6;-16.40285221;-71.52573703;-1941669.148;2839470.884;A
1.11.69-6;-16.40242566;-71.52519914;-1941625.821;2839537.444;A
1.11.69-6;-16.40185377;-71.52570697;-1941552.239;2839487.332;A
1.11.69-6;-16.40249716;-71.52637317;-1941619.42;2839403.39;A
1.11.69-7; ; ;-1.516416327;20763369.87;A
1.11.69-7;-16.40195624;-71.52699398;-1941548.053;2839340.061;A
1.11.69-7;-16.40216848;-71.52672099;-1941576.426;2839368.243;A
1.11.69-7;-16.40245479;-71.52642704;-1941613.764;2839397.835;A
1.11.69-7;-16.40232202;-71.52628783;-1941599.922;2839415.353;A
1.11.69-7;-16.40169647;-71.52680798;-1941519.882;2839364.544;A
1.11.69-7;-16.40163445;-71.52681948;-1941512.452;2839364.05;A
1.11.69-7;-16.40158026;-71.52680587;-1941506.258;2839366.301;A
1.11.69-7;-16.40152099;-71.52680048;-1941499.363;2839367.686;A
1.11.69-7;-16.40146091;-71.52678416;-1941492.512;2839370.321;A
1.11.69-7;-16.40141136;-71.52675516;-1941487.056;2839374.256;A
1.11.69-7;-16.40098248;-71.52619164;-1941443.779;2839443.754;A
1.11.69-7;-16.40094696;-71.52619494;-1941439.565;2839443.843;A
1.11.69-7;-16.40067609;-71.52645652;-1941404.449;2839417.72;A
1.11.69-7;-16.40054804;-71.52631017;-1941391.251;2839435.986;A
1.11.69-7;-16.40068506;-71.5261662;-1941409.162;2839450.522;A
1.11.69-7;-16.40077942;-71.52626714;-1941418.975;2839437.844;A
1.11.69-7;-16.40123801;-71.52585944;-1941477.984;2839478.084;A
1.11.69-7;-16.40092265;-71.52545153;-1941446.08;2839528.455;A
1.11.69-7;-16.40004611;-71.52626856;-1941332.814;2839447.259;A
1.11.69-7;-16.40104065;-71.52750139;-1941434.104;2839294.483;A
1.11.69-7;-16.40135793;-71.52733288;-1941473.498;2839309.447;A
1.11.69-8; ; ;-1.516416327;20763369.87;A
1.11.69-8;-16.40226394;-71.52626783;-1941593.352;2839418.38;A
1.11.69-8;-16.40225449;-71.52621821;-1941592.867;2839424.13;A
1.11.69-8;-16.4017995;-71.52577247;-1941545.039;2839480.613;A
1.11.69-8;-16.40150122;-71.52607071;-1941506.24;2839450.692;A
1.11.69-8;-16.40189064;-71.52656322;-1941545.777;2839389.761;A
1.11.69-9; ; ;-1.516416327;20763369.87;A
1.11.69-9;-16.40138764;-71.52660912;-1941486.111;2839391.125;A
1.11.69-9;-16.40164141;-71.52637026;-1941518.932;2839414.895;A
1.11.69-9;-16.4012918;-71.52591724;-1941483.574;2839470.828;A
1.11.69-9;-16.40126673;-71.52590256;-1941480.814;2839472.819;A
1.11.69-9;-16.40101556;-71.52613194;-1941448.418;2839450.09;A
1.11.69-10; ; ;-1.516416327;20763369.87;A
1.11.69-10;-16.40162371;-71.52548762;-1941527.979;2839515.208;A
1.11.69-10;-16.40178748;-71.52565823;-1941545.067;2839493.724;A
1.11.69-10;-16.40236425;-71.52516229;-1941619.072;2839542.425;A
1.11.69-10;-16.40191579;-71.52460168;-1941573.459;2839611.849;A
1.11.69-10;-16.4009649;-71.5254147;-1941451.508;2839532.08;A
1.11.69-10;-16.40129636;-71.52579655;-1941485.631;2839484.453;A
1.11.69-11; ; ;-1.516416327;20763369.87;A
1.11.69-11;-16.40080432;-71.52318926;-1941460.7;2839786.521;A
1.11.69-11;-16.40032428;-71.52363312;-1941398.712;2839742.46;A
1.11.69-11;-16.3991568;-71.52464323;-1941248.833;2839643.169;A
1.11.69-11;-16.39887397;-71.52483905;-1941213.14;2839624.658;A
1.11.69-11;-16.3999588;-71.52616354;-1941323.882;2839460.307;A
1.11.69-11;-16.40184008;-71.52449489;-1941565.911;2839624.947;A
1.11.69-12; ; ;-1.516416327;20763369.87;A
1.11.69-12;-16.39969048;-71.52188077;-1941346.35;2839949.44;A
1.11.69-12;-16.39959405;-71.52179912;-1941336.051;2839959.958;A
1.11.69-12;-16.39949394;-71.52172381;-1941325.241;2839969.805;A
