ident;lat;long;y_proj;x_proj;ingreso_economico
1.13.68B-3; ; ;-1.516416327;20763369.87;A
1.13.68B-3;-16.42634166;-71.50838166;-1944647.582;2841131.57;A
1.13.68B-3;-16.42658266;-71.50821083;-1944678.052;2841147.784;A
1.13.68B-3;-16.42640472;-71.50796632;-1944660.237;2841177.837;A
1.13.68B-3;-16.42635627;-71.5078909;-1944655.498;2841187.022;A
1.13.68B-3;-16.42612361;-71.50806682;-1944625.944;2841170.122;A
1.13.68B-4; ; ;-1.516416327;20763369.87;A
1.13.68B-4;-16.42617936;-71.50888639;-1944622.138;2841076.468;A
1.13.68B-4;-16.42635323;-71.50877448;-1944643.978;2841086.88;A
1.13.68B-4;-16.4264664;-71.50867789;-1944658.494;2841096.35;A
1.13.68B-4;-16.42623591;-71.50833776;-1944635.713;2841137.932;A
1.13.68B-4;-16.42607009;-71.5081044;-1944619.182;2841166.561;A
1.13.68B-4;-16.42584854;-71.50826018;-1944591.186;2841151.799;A
1.13.68B-4;-16.42596357;-71.50847626;-1944601.969;2841125.794;A
1.13.68B-5; ; ;-1.516416327;20763369.87;A
1.13.68B-5;-16.42573034;-71.50882425;-1944570.173;2841089.391;A
1.13.68B-5;-16.42594354;-71.50869098;-1944596.903;2841101.711;A
1.13.68B-5;-16.4259795;-71.50875433;-1944600.328;2841094.057;A
1.13.68B-5;-16.42601038;-71.50873662;-1944604.179;2841095.661;A
1.13.68B-5;-16.42587969;-71.50843917;-1944592.584;2841131.097;A
1.13.68B-5;-16.42580384;-71.50830435;-1944585.377;2841147.377;A
1.13.68B-5;-16.42576703;-71.50829522;-1944581.168;2841148.893;A
1.13.68B-5;-16.42552623;-71.50846526;-1944550.731;2841132.766;A
1.13.68B-7; ; ;-1.516416327;20763369.87;A
1.13.68B-7;-16.4254916;-71.50840168;-1944547.466;2841140.428;A
1.13.68B-7;-16.42574516;-71.50822679;-1944579.463;2841156.939;A
1.13.68B-7;-16.42543066;-71.50759846;-1944550.455;2841232.297;A
1.13.68B-7;-16.42515249;-71.50781567;-1944515.031;2841211.311;A
1.13.1-6; ; ;-1.516416327;20763369.87;B
1.13.1-6;-16.44238152;-71.50281456;-1946602.298;2841552.64;B
1.13.1-6;-16.44293277;-71.5036047;-1946657.063;2841455.835;B
1.13.1-6;-16.44343119;-71.50324156;-1946720.211;2841490.472;B
1.13.1-6;-16.44380813;-71.50295083;-1946768.17;2841518.491;B
1.13.1-6;-16.44390192;-71.50280885;-1946780.985;2841533.359;B
1.13.1-6;-16.44330747;-71.5021613;-1946719.342;2841614.565;B
1.13.1-7; ; ;-1.516416327;20763369.87;B
1.13.1-7;-16.44217668;-71.50349833;-1946569.584;2841477.804;B
1.13.1-7;-16.44187362;-71.50366882;-1946531.826;2841462.448;B
1.13.1-7;-16.44165221;-71.50379479;-1946504.22;2841451.068;B
1.13.1-7;-16.44171882;-71.50397482;-1946509.769;2841429.785;B
1.13.1-7;-16.4414704;-71.5041185;-1946478.768;2841416.751;B
1.13.1-7;-16.4413245;-71.50385399;-1946464.973;2841448.651;B
1.13.1-7;-16.44096442;-71.50402693;-1946420.484;2841433.763;B
1.13.1-7;-16.44116778;-71.50432172;-1946440.646;2841397.677;B
1.13.1-7;-16.44090438;-71.50449118;-1946407.559;2841381.917;B
1.13.1-7;-16.44105005;-71.50475302;-1946421.361;2841350.322;B
1.13.1-7;-16.44141216;-71.50452944;-1946466.728;2841370.924;B
1.13.1-7;-16.44179097;-71.50436523;-1946513.307;2841384.577;B
1.13.1-7;-16.44203737;-71.50424305;-1946543.799;2841395.2;B
1.13.1-7;-16.4422748;-71.5040702;-1946573.878;2841411.684;B
1.13.1-7;-16.44245231;-71.50394467;-1946596.32;2841423.589;B
1.13.1-7;-16.44260922;-71.50383583;-1946616.129;2841433.871;B
1.13.1-7;-16.44285521;-71.50364154;-1946647.486;2841452.675;B
1.13.1-7;-16.44262971;-71.50328183;-1946625.544;2841496.412;B
1.13.1-7;-16.44221705;-71.50356321;-1946573.507;2841469.92;B
1.13.1-9; ; ;-1.516416327;20763369.87;B
1.13.1-9;-16.44040751;-71.50481839;-1946345.05;2841351.331;B
1.13.1-9;-16.44004478;-71.50502439;-1946299.832;2841332.729;B
1.13.1-9;-16.43999346;-71.50491567;-1946295.178;2841345.728;B
1.13.1-9;-16.4397289;-71.50511906;-1946261.525;2841326.136;B
1.13.1-9;-16.43945472;-71.50531216;-1946226.873;2841307.837;B
1.13.1-9;-16.43967171;-71.5057424;-1946246.925;2841256.215;B
1.13.1-9;-16.43988172;-71.5055803;-1946273.646;2841271.841;B
1.13.1-9;-16.44018205;-71.50537927;-1946311.47;2841290.697;B
1.13.1-9;-16.44037572;-71.50529633;-1946335.27;2841297.563;B
1.13.1-9;-16.44035435;-71.50525367;-1946333.299;2841302.679;B
1.13.1-9;-16.44063613;-71.50509634;-1946368.392;2841316.824;B
1.13.1-10; ; ;-1.516416327;20763369.87;B
1.13.1-10;-16.4392801;-71.50553632;-1946203.525;2841284.71;B
1.13.1-10;-16.43880753;-71.50586749;-1946143.821;2841253.356;B
1.13.1-10;-16.4387247;-71.50592244;-1946133.396;2841248.212;B
1.13.1-10;-16.43856521;-71.50599302;-1946113.767;2841242.299;B
1.13.1-10;-16.43830979;-71.50598179;-1946083.902;2841246.92;B
1.13.1-10;-16.43828802;-71.50591257;-1946082.221;2841255.052;B
1.13.1-10;-16.43820571;-71.50592757;-1946072.362;2841254.431;B
1.13.1-10;-16.43837024;-71.50642224;-1946085.435;2841196.192;B
1.13.1-10;-16.43848698;-71.50668322;-1946095.849;2841165.075;B
1.13.1-10;-16.43894348;-71.50639575;-1946153.112;2841191.685;B
1.13.1-10;-16.43950906;-71.50592063;-1946225.564;2841238.14;B
1.13.1-11; ; ;-1.516416327;20763369.87;B
1.13.1-11;-16.43794083;-71.50606306;-1946039.53;2841242.54;B
1.13.1-11;-16.43802912;-71.50660765;-1946043.017;2841179.641;B
1.13.1-11;-16.43793803;-71.50664043;-1946031.901;2841177.118;B
1.13.1-11;-16.43790821;-71.5066134;-1946028.74;2841180.572;B
1.13.1-11;-16.43782603;-71.5066036;-1946019.21;2841182.76;B
1.13.1-11;-16.43775114;-71.50653022;-1946011.339;2841192.061;B
1.13.1-11;-16.43738317;-71.50653073;-1945968.106;2841196.824;B
1.13.1-11;-16.43738644;-71.5066359;-1945967.159;2841184.858;B
1.13.1-11;-16.43743002;-71.50672477;-1945971.155;2841174.211;B
1.13.1-11;-16.43750182;-71.50689022;-1945977.498;2841154.513;B
1.13.1-11;-16.4375531;-71.50696713;-1945982.551;2841145.121;B
1.13.1-11;-16.43765394;-71.50706549;-1945993.153;2841132.649;B
1.13.1-11;-16.43787674;-71.50696689;-1946020.574;2841140.909;B
1.13.1-11;-16.43832188;-71.50678324;-1946075.189;2841155.898;B
1.13.1-11;-16.43846857;-71.50670663;-1946093.391;2841162.661;B
1.13.1-11;-16.43832245;-71.50635702;-1946080.645;2841204.213;B
1.13.1-11;-16.43817983;-71.50592142;-1946069.399;2841255.466;B
1.13.1-11;-16.4380232;-71.50599266;-1946050.097;2841249.442;B
1.13.1-12; ; ;-1.516416327;20763369.87;B
1.13.1-12;-16.43742797;-71.50680169;-1945969.942;2841165.517;B
1.13.1-12;-16.43736977;-71.50671277;-1945964.229;2841176.361;B
1.13.1-12;-16.43729795;-71.50653409;-1945958.051;2841197.56;B
1.13.1-12;-16.43718236;-71.50616879;-1945949.091;2841240.49;B
1.13.1-12;-16.43702207;-71.50622579;-1945929.54;2841236.127;B
1.13.1-12;-16.43719;-71.50683948;-1945941.509;2841164.35;B
1.13.1-13; ; ;-1.516416327;20763369.87;B
1.13.1-13;-16.43711824;-71.50692544;-1945931.991;2841155.545;B
1.13.1-13;-16.43714149;-71.50697067;-1945934.151;2841150.112;B
1.13.1-13;-16.43716585;-71.50705701;-1945935.921;2841140.005;B
1.13.1-13;-16.4371629;-71.50709814;-1945935.055;2841135.38;B
1.13.1-13;-16.43713569;-71.50713723;-1945931.364;2841131.304;B
1.13.1-13;-16.43711813;-71.50715673;-1945929.054;2841129.324;B
1.13.1-13;-16.43705227;-71.50719893;-1945920.784;2841125.403;B
1.13.1-13;-16.43692061;-71.50677626;-1945910.66;2841175.048;B
1.13.1-13;-16.43663555;-71.50687868;-1945875.877;2841167.17;B
1.13.1-13;-16.43679905;-71.50734718;-1945889.162;2841111.912;B
1.13.1-13;-16.43721455;-71.50722481;-1945939.521;2841120.342;B
1.13.1-13;-16.43759691;-71.50709196;-1945986.119;2841130.394;B
1.13.1-13;-16.43756185;-71.50703602;-1945982.707;2841137.196;B
1.13.1-13;-16.43753619;-71.50699847;-1945980.168;2841141.79;B
1.13.1-13;-16.43746757;-71.50693048;-1945972.966;2841150.397;B
1.13.1-13;-16.43743148;-71.50682598;-1945970.047;2841162.718;B
1.13.1-13;-16.43718267;-71.50688165;-1945940.115;2841159.665;B
1.13.1-13;-16.43716153;-71.50690873;-1945937.289;2841156.872;B
1.13.1-14; ; ;-1.516416327;20763369.87;B
1.13.1-14;-16.43548079;-71.50741673;-1945733.417;2841121.295;B
1.13.1-14;-16.43522314;-71.50749464;-1945702.165;2841115.837;B
1.13.1-14;-16.43526176;-71.50770078;-1945704.096;2841091.96;B
1.13.1-14;-16.43477688;-71.50787307;-1945644.956;2841078.778;B
1.13.1-14;-16.43460771;-71.5079743;-1945623.803;2841069.517;B
1.13.1-14;-16.43457616;-71.5080629;-1945618.976;2841059.884;B
1.13.1-14;-16.43463737;-71.50812348;-1945625.401;2841052.214;B
1.13.1-14;-16.43457615;-71.50821466;-1945617.056;2841042.678;B
1.13.1-14;-16.43452375;-71.50821018;-1945610.958;2841043.873;B
1.13.1-14;-16.43445627;-71.50821904;-1945602.918;2841043.752;B
1.13.1-14;-16.43439762;-71.50824979;-1945595.64;2841041.034;B
1.13.1-14;-16.43439166;-71.50831906;-1945594.064;2841033.258;B
1.13.1-14;-16.43441827;-71.50840522;-1945596.1;2841023.142;B
1.13.1-14;-16.43467645;-71.50837791;-1945626.776;2841022.856;B
1.13.1-14;-16.43475886;-71.50822744;-1945638.36;2841038.837;B
1.13.1-14;-16.43491677;-71.50806094;-1945659.015;2841055.645;B
1.13.1-14;-16.43508823;-71.50796607;-1945680.357;2841064.156;B
1.13.1-14;-16.4352585;-71.50789437;-1945701.266;2841070.054;B
1.13.1-14;-16.4354745;-71.507808;-1945727.733;2841077.017;B
1.13.1-15; ; ;-1.516416327;20763369.87;B
1.13.1-15;-16.43420628;-71.50784747;-1945578.247;2841089.154;B
1.13.1-15;-16.43419271;-71.50774031;-1945578.007;2841101.481;B
1.13.1-15;-16.43416416;-71.5077407;-1945574.649;2841101.811;B
1.13.1-15;-16.43415663;-71.50765396;-1945574.861;2841111.743;B
1.13.1-15;-16.43399572;-71.50768754;-1945555.533;2841110.044;B
1.13.1-15;-16.43401218;-71.50780858;-1945555.936;2841096.105;B
1.13.1-15;-16.43403399;-71.50790256;-1945557.31;2841085.165;B
1.13.1-16; ; ;-1.516416327;20763369.87;B
1.13.1-16;-16.43398867;-71.50714827;-1945561.521;2841171.277;B
1.13.1-16;-16.43391801;-71.50690234;-1945556.329;2841200.085;B
1.13.1-16;-16.4338951;-71.50672961;-1945555.821;2841219.969;B
1.13.1-16;-16.4338098;-71.50675602;-1945545.466;2841218.091;B
1.13.1-16;-16.43379625;-71.50650943;-1945546.992;2841246.227;B
1.13.1-16;-16.43381563;-71.50634115;-1945551.396;2841265.052;B
1.13.1-16;-16.43378939;-71.50632473;-1945548.521;2841267.257;B
1.13.1-16;-16.43373672;-71.50633851;-1945542.159;2841266.385;B
1.13.1-16;-16.43372952;-71.50647807;-1945539.549;2841250.656;B
1.13.1-16;-16.4337155;-71.50657979;-1945536.616;2841239.307;B
1.13.1-16;-16.43371298;-71.50667685;-1945535.093;2841228.336;B
1.13.1-16;-16.4336793;-71.5068294;-1945529.209;2841211.481;B
1.13.1-16;-16.43365229;-71.50688928;-1945525.278;2841205.046;B
1.13.1-16;-16.43363411;-71.50691981;-1945522.757;2841201.822;B
1.13.1-16;-16.43366698;-71.50695268;-1945526.203;2841197.665;B
1.13.1-16;-16.43381955;-71.50693382;-1945544.364;2841197.806;B
1.13.1-16;-16.4338809;-71.50717649;-1945548.504;2841169.488;B
1.13.1-17; ; ;-1.516416327;20763369.87;B
1.13.1-17;-16.43353022;-71.50707979;-1945508.529;2841185.045;B
1.13.1-17;-16.43358072;-71.50706092;-1945514.7;2841186.523;B
1.13.1-17;-16.43361375;-71.50705209;-1945518.693;2841187.092;B
1.13.1-17;-16.43361082;-71.50699172;-1945519.111;2841193.975;B
1.13.1-17;-16.43359228;-71.50694192;-1945517.563;2841199.864;B
1.13.1-17;-16.43343567;-71.50697113;-1945498.795;2841198.603;B
1.13.1-17;-16.43343466;-71.50704135;-1945497.789;2841190.655;B
1.13.1-17;-16.43348049;-71.50710415;-1945502.38;2841182.934;B
1.13.1-17;-16.43347353;-71.50709861;-1945501.632;2841183.654;B
1.13.1-18; ; ;-1.516416327;20763369.87;B
1.13.1-18;-16.43430352;-71.5083432;-1945583.404;2841031.676;B
1.13.1-18;-16.43420946;-71.50832144;-1945572.63;2841035.375;B
1.13.1-18;-16.43419766;-71.5082997;-1945571.519;2841037.994;B
1.13.1-18;-16.43412717;-71.50830996;-1945563.107;2841037.754;B
1.13.1-18;-16.43415139;-71.50842925;-1945564.445;2841023.913;B
1.13.1-18;-16.43430818;-71.50842301;-1945582.943;2841022.567;B
1.13.1-19; ; ;-1.516416327;20763369.87;B
1.13.1-19;-16.43426918;-71.5089061;-1945572.255;2840968.307;B
1.13.1-19;-16.43433615;-71.50893894;-1945579.707;2840963.707;B
1.13.1-19;-16.43429671;-71.50907732;-1945573.326;2840948.534;B
1.13.1-19;-16.43425617;-71.50908323;-1945568.489;2840948.395;B
1.13.1-19;-16.43409319;-71.509678;-1945541.824;2840883.098;B
1.13.1-19;-16.43406594;-71.50976187;-1945537.564;2840873.946;B
1.13.1-19;-16.43411457;-71.50984551;-1945542.219;2840863.826;B
1.13.1-19;-16.43408141;-71.50993321;-1945537.215;2840854.318;B
1.13.1-19;-16.4341267;-71.50997162;-1945542.05;2840849.37;B
1.13.1-19;-16.43406613;-71.51011512;-1945533.121;2840833.893;B
1.13.1-19;-16.43398693;-71.51023684;-1945522.278;2840821.13;B
1.13.1-19;-16.43389722;-71.51017444;-1945512.529;2840829.381;B
1.13.1-19;-16.43382017;-71.51026381;-1945502.348;2840820.256;B
1.13.1-19;-16.43377923;-71.5100283;-1945500.515;2840847.494;B
1.13.1-19;-16.43381664;-71.51001623;-1945505.062;2840848.373;B
1.13.1-19;-16.43381892;-71.50998494;-1945505.725;2840851.89;B
1.13.1-19;-16.43385115;-71.50997733;-1945509.607;2840852.33;B
1.13.1-19;-16.43387931;-71.50977083;-1945515.526;2840875.373;B
1.13.1-19;-16.43378401;-71.50975918;-1945504.477;2840877.942;B
1.13.1-19;-16.43379262;-71.50961922;-1945507.257;2840893.698;B
1.13.1-19;-16.43377355;-71.509616;-1945505.059;2840894.312;B
1.13.1-19;-16.43377882;-71.50945047;-1945507.77;2840913.01;B
1.13.1-19;-16.43378472;-71.50944449;-1945508.538;2840913.611;B
1.13.1-19;-16.43378474;-71.50939028;-1945509.226;2840919.757;B
1.13.1-19;-16.43377077;-71.50938738;-1945507.621;2840920.269;B
1.13.1-19;-16.43392255;-71.50892842;-1945531.253;2840970.315;B
1.13.1-19;-16.43385255;-71.50889473;-1945523.455;2840975.052;B
1.13.1-19;-16.43358294;-71.50890483;-1945491.655;2840977.438;B
1.13.1-19;-16.43363034;-71.50929429;-1945492.301;2840932.662;B
1.13.1-19;-16.43366838;-71.50967572;-1945491.949;2840888.919;B
1.13.1-19;-16.43367586;-71.50990674;-1945489.907;2840862.629;B
1.13.1-19;-16.4336795;-71.51005659;-1945488.441;2840845.593;B
1.13.1-19;-16.43368247;-71.51012774;-1945487.891;2840837.487;B
1.13.1-19;-16.43365852;-71.51021856;-1945483.93;2840827.504;B
1.13.1-19;-16.43359491;-71.51034982;-1945474.799;2840813.456;B
