LR1_coefficients_null_raster	LR1_coefficients_SES_class_R	LR1_R2_null_raster	LR1_R2_SES_class_R	LR1_Q_SES_class_R	LR2_coefficients_null_raster	LR2_coefficients_SES_class_R	LR2_R2_null_raster	LR2_R2_SES_class_R	LR2_Q_SES_class_R
0.0051558864384021	0.000621498437905697	0.04849073608163	0.046206468208476	-0.00228426787315393	0.000169700186984084	2.30972260951141e-06	0.0322709126953177	0.0264384073190524	-0.00583250537626525
0.00413505003969747	0.000519093997220908	0.0358432668669227	0.038071416444357	0.00222814957743432	0.00014553960025195	2.56740133320347e-06	0.0201623103622211	0.0250925710827993	0.00493026072057821
0.00458595065211012	0.000660590942484941	0.0319195396424104	0.0391892094423513	0.00726966979994095	0.0001086198540589	2.77565290419424e-06	0.00830693781726387	0.0177594161060768	0.00945247828881293
0.0154680570404742	0.00227705728416668	0.13565921441336	0.196647597557741	0.0609883831443811	0.000733814924840671	1.84014643385616e-05	0.0584117744420475	0.131990936797216	0.0735791623551687
0.0113555668013313	0.00139619515794032	0.0844124305056045	0.0951700819767824	0.0107576514711779	0.000177349161578829	3.01422423609337e-06	0.00931996494188284	0.0137907173376992	0.00447075239581636
0.0076487552557048	0.00107290269802033	0.120360722487833	0.133749133212284	0.0133884107244504	0.000198255899740517	4.12213671166759e-06	0.0360548191157569	0.046348197571541	0.0102933784557841
0.00382896958392575	0.000490237708309217	0.0477366784295935	0.051281180834435	0.00354450240484142	6.65956151782154e-05	1.04814520968495e-06	0.00798961752856393	0.00820585250114477	0.000216234972580843
0.00288183107499193	0.000378007543538344	0.00916089311653867	0.0119032534176292	0.00274236030109055	9.36918997048084e-05	1.15864506772478e-06	0.00403202813594716	0.00328325266670528	-0.000748775469241886
0.00853588527459424	0.000975638778717839	0.119245291886279	0.117619257424597	-0.00162603446168204	0.000369507292701265	6.90297133436169e-06	0.0795923102168081	0.11001484212246	0.0304225319056515
0.00287870581709669	0.000437319644247247	0.00508689017407037	0.00756861710834453	0.00248172693427416	6.5200352555519e-05	1.68374764646247e-06	0.000779003072207199	0.00180955013654017	0.00103054706433297
