LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.00327873087747418	0.0205969786224693	0.0135423629103861	0.0100708116849772	-0.00347155122540894	3.14212198378378e-05	0.00140502244269026	0.000697802881507387	0.000472317029113288	-0.000225485852394099
0.010540133210797	0.0536399966013077	0.0745940617526255	0.0399572691327306	-0.0346367926198949	0.000244744367147171	0.00653571975158587	0.0142327079365221	0.00448853473501135	-0.00974417320151075
0.00461701310521378	0.0356703874272472	0.0402354142013371	0.0420008198520244	0.00176540565068731	0.000135054100320788	0.00889851998450322	0.0203853200240702	0.0245174104500027	0.00413209042593245
0.00616370748634561	0.0449783818723604	0.0522406960702326	0.0531316496656614	0.000890953595428776	0.000239033573929274	0.0125322775112925	0.0357276326324538	0.0374205093837596	0.00169287675130576
0.00567393900571525	0.0268572431663914	0.0354876401646939	0.0165389704478703	-0.0189486697168236	2.40620721172536e-05	-0.000747708830347781	0.000143964563235162	5.58110344592172e-05	-8.81535287759449e-05
0.0112671904049959	0.0716931177591246	0.0969805883316075	0.073554777952044	-0.0234258103795636	0.000444349595318281	0.0200727792671905	0.0629395406875884	0.0454618685590726	-0.0174776721285158
0.0215110402335543	0.142181278662245	0.218822757509591	0.184453929454171	-0.0343688280554201	0.00121656013602891	0.0473210403206058	0.0963421486047547	0.0607160269964614	-0.0356261216082933
0.0229216359186075	0.124774083764978	0.153570281056721	0.082517739572032	-0.0710525414846892	0.000710462516559432	0.020918263596309	0.0475014099242954	0.0155208148294541	-0.0319805950948414
0.00746481502604517	0.0342654793842175	0.0318546480630525	0.0138937605254392	-0.0179608875376134	5.71562333456263e-05	0.000737823126676368	0.000894319930341731	5.61603309793596e-05	-0.000838159599362372
0.000439472564488189	0.00280178204762004	0.000579448339171964	0.000447340388664953	-0.000132107950507011	8.27091305743052e-06	0.000521597337366929	0.000149155873575245	0.000186729579345073	3.75737057698276e-05
0.015435575433432	0.0817267213156783	0.0735189594806134	0.0453169022517271	-0.0282020572288863	0.000785969540054635	0.0237802453091226	0.0211898194229381	0.0105696936771174	-0.0106201257458208
0.016048778133906	0.0688519743292956	0.0425505947893061	0.0144081727637542	-0.0281424220255519	0.00117131129856963	0.0163388543425741	0.0145403052256149	0.00111740591028334	-0.0134228993153316
0.0124400879175335	0.0717262633463671	0.10099023284472	0.0699967776234337	-0.0309934552212868	0.000550596933738167	0.0209481130747188	0.0377055705051242	0.0246552683957284	-0.0130503021093958
0.00556641303172195	0.0375937570776217	0.0651746562701362	0.060461173269845	-0.00471348300029122	0.000192602667972869	0.00971730890538496	0.0349855822001605	0.0340332778732686	-0.000952304326891931
-0.000230272340257013	-0.00422551934562574	0.000114414723808186	0.000800045695705108	0.000685630971896922	-1.69533288174172e-05	-0.00162045227072149	0.000402429434610527	0.00134515226100095	0.000942722826390422
0.00130379018855418	0.00636266103288774	0.00550139450163039	0.00265053964996664	-0.00285085485166375	4.35060921783718e-05	0.00203662130889865	0.00553254369961736	0.00402379399324322	-0.00150874970637414
0.0108878814380812	0.0805562318285902	0.0970169630823558	0.0917070370351339	-0.0053099260472219	0.000236006437233419	0.0143601311732322	0.023578428008592	0.0240837435300911	0.000505315521499117
0.00577772377240398	0.0325816543928796	0.0429019356909584	0.0223577166166227	-0.0205442190743357	9.57816009705094e-05	0.00285611261988452	0.00545382191751706	0.00130227062523742	-0.00415155129227965
0.0098006431182007	0.0628977317618962	0.0912191191635925	0.0769338418808581	-0.0142852772827344	0.000278520039092651	0.0142611276321097	0.035727917670731	0.0376276551246037	0.00189973745387275
0.0051427385640144	0.0349148913134376	0.0186642451047589	0.016461592388783	-0.0022026527159759	4.77123618915413e-05	0.00204624547915455	0.000768111571011227	0.000469420677542646	-0.000298690893468581
0.00222240278279344	0.0157465475678454	0.0259214007492711	0.0265576822727186	0.000636281523447524	0.000119041666044542	0.007084820085174	0.0501147694029	0.0628398341832107	0.0127250647803107
0.00915439839668404	0.0548587125259018	0.0456814015786036	0.0316163225390766	-0.0140650790395269	0.000163644742289021	0.0071109405565998	0.0068461863358619	0.00475406129905348	-0.00209212503680842
0.0162792139212441	0.0990326499608882	0.125277023866027	0.0984526728834129	-0.0268243509826141	0.00089620787284429	0.0372865310791618	0.102806640329401	0.0825357789369399	-0.0202708613924614
0.0132249864949163	0.0849417609265702	0.17298389751462	0.135660188435716	-0.0373237090789048	0.000489568024784104	0.0235317849158727	0.103604063536192	0.0886535490151611	-0.0149505145210305
0.013372996297953	0.0757678570240768	0.0730926774153609	0.0422048554519705	-0.0308878219633904	0.000498274666620867	0.0165899547050154	0.0189017565616568	0.00730071612983111	-0.0116010404318257
