LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0051558864384021	3.23294054950696	0.04849073608163	0.0460761477264399	-0.0024145883551901	0.000169700186984084	77.8924668990785	0.0322709126953177	0.0370150337683475	0.00474412107302983
0.00413505003969747	2.45065732081021	0.0358432668669227	0.0297457269251928	-0.00609753994172994	0.00014553960025195	53.7785251525674	0.0201623103622211	0.0158875501975045	-0.00427476016471655
0.00458595065211012	2.5049489631935	0.0319195396424104	0.0256072300528111	-0.0063123095895993	0.0001086198540589	24.9923463707974	0.00830693781726387	0.00331362820364056	-0.0049933096136233
0.0154680570404742	7.04058516314524	0.13565921441336	0.0745274079667125	-0.0611318064466473	0.000733814924840671	172.016863281791	0.0584117744420475	0.0248899732406941	-0.0335218012013534
0.0113555668013313	6.69908884457223	0.0844124305056045	0.0645664625307733	-0.0198459679748312	0.000177349161578829	68.7034473854435	0.00931996494188284	0.0064142558772264	-0.00290570906465644
0.0076487552557048	4.33892592509002	0.120360722487833	0.103949552147632	-0.0164111703402007	0.000198255899740517	72.0272550430093	0.0360548191157569	0.0328960510055836	-0.00315876811017333
0.00382896958392575	2.22889108557259	0.0477366784295935	0.0406172473527652	-0.00711943107682833	6.65956151782154e-05	29.8555365588561	0.00798961752856393	0.00924830454934377	0.00125868702077984
0.00288183107499193	1.48848355448641	0.00916089311653867	0.00547865888067091	-0.00368223423586776	9.36918997048084e-05	34.5600871660807	0.00403202813594716	0.00317485951387672	-0.000857168622070443
0.00853588527459424	5.22639646568246	0.119245291886279	0.104105958847248	-0.015139333039031	0.000369507292701265	111.868037772593	0.0795923102168081	0.0533109237199529	-0.0262813864968553
0.00287870581709669	1.33049266609887	0.00508689017407037	0.00282429027862136	-0.00226259989544901	6.5200352555519e-05	24.2444082464992	0.000779003072207199	0.000719706438982325	-5.9296633224874e-05
0.00549769314583212	1.90391843837708	0.0140121552218264	0.00448862866354998	-0.00952352655827643	6.99647457647007e-05	15.2351378124794	0.0011989701056691	0.000357968310311462	-0.000841001795357642
0.00471930663429093	2.40574040324491	0.0286166917016912	0.0191772108763153	-0.00943948082537592	4.21768506557291e-05	9.67108920120268	0.000934225944702255	0.000342566429747261	-0.000591659514954994
0.0170866088233274	8.60561796001935	0.136109947643521	0.0682825533388236	-0.0678273943046972	0.00102470045022148	286.371989195962	0.0751991666425676	0.0220543097872078	-0.0531448568553598
0.0117537704043814	6.45695102905103	0.146909441226174	0.105170836686706	-0.0417386045394688	0.000383298356036875	137.203258655451	0.0645047012872479	0.0461829523059299	-0.018321748981318
0.0109721888216614	5.99406796402045	0.0915570662360138	0.0663236444408541	-0.0252334217951597	0.000294705608379982	110.663511401503	0.0416755366530223	0.0337966874855165	-0.00787884916750575
-0.00215353078275995	-1.40129630287176	0.00897924199481146	0.0108425087753236	0.00186326678051209	-0.000104528065904928	-40.797955205811	0.014429446053707	0.0158943671225653	0.00146492106885828
0.00326397480946805	2.11819590411022	0.0153142690525169	0.0157817085607183	0.000467439508201389	1.76808229770002e-05	6.56531496338038	0.000238438814778676	0.000197651827019661	-4.07869877590153e-05
0.00797009673121525	4.59443560763414	0.107707909940843	0.0932192555593996	-0.0144886543814434	0.000245091863235513	89.1335520239304	0.0416400326710776	0.0361454455119287	-0.00549458715914893
0.0046739075714382	2.34297297884335	0.0294098929755889	0.0202807665241336	-0.00912912645145536	5.9305462468174e-05	11.6486977048342	0.0016619953927578	0.000476030168624243	-0.00118596522413356
0.0106230133218402	6.46449309430974	0.0671533338645169	0.0534990292324257	-0.0136543046320912	0.000391280866981243	185.419029470867	0.0255795240232217	0.0239228261902226	-0.00165669783299912
0.00388689459422557	1.01230883797632	0.0118593146108175	0.00221883915910755	-0.00964047545170994	1.62145605526373e-06	-24.5177337615928	7.50771867084878e-07	0.00124876966257897	0.00124801889071189
