LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0051558864384021	0.328329852966084	0.04849073608163	0.0461102543406111	-0.00238048174101884	0.000169700186984084	0.801742823564395	0.0322709126953177	0.0369548068033656	0.00468389410804791
0.00413505003969747	0.249074205638514	0.0358432668669227	0.0298196001143887	-0.00602366675253397	0.00014553960025195	0.554756219497876	0.0201623103622211	0.0159249718021619	-0.00423733856005925
0.00458595065211012	0.254879832489257	0.0319195396424104	0.0256870323298156	-0.00623250731259476	0.0001086198540589	0.259567549682429	0.00830693781726387	0.00335442858860991	-0.00495250922865396
0.0154680570404742	0.717988430036424	0.13565921441336	0.0751110107957864	-0.0605482036175734	0.000733814924840671	1.78215608597258	0.0584117744420475	0.0250888607826261	-0.0333229136594215
0.0113555668013313	0.680966125826523	0.0844124305056045	0.0647926882341036	-0.0196197422715009	0.000177349161578829	0.707975474869724	0.00931996494188284	0.00643164146456254	-0.0028883234773203
0.0076487552557048	0.440998363493047	0.120360722487833	0.104134571893684	-0.016226150594149	0.000198255899740517	0.742398754398901	0.0360548191157569	0.0328969530355396	-0.00315786608021728
0.00382896958392575	0.22660852260343	0.0477366784295935	0.0407081433982925	-0.00702853503130101	6.65956151782154e-05	0.307324792599553	0.00798961752856393	0.00922682892208014	0.00123721139351621
0.00288183107499193	0.151632460232688	0.00916089311653867	0.00551852623719584	-0.00364236687934283	9.36918997048084e-05	0.35706323847814	0.00403202813594716	0.00318721844414825	-0.000844809691798915
0.00853588527459424	0.531477065974342	0.119245291886279	0.104405840063683	-0.0148394518225958	0.000369507292701265	1.15728990500543	0.0795923102168081	0.0535437272491766	-0.0260485829676315
0.00287870581709669	0.135713133899886	0.00508689017407037	0.0028486096313705	-0.00223828054269987	6.5200352555519e-05	0.249897216774753	0.000779003072207199	0.000719298150791492	-5.97049214157071e-05
0.00549769314583212	0.195039324268396	0.0140121552218264	0.004563849242271	-0.00944830597955541	6.99647457647007e-05	0.158264589883699	0.0011989701056691	0.000363303173573859	-0.000835666932095245
0.00471930663429093	0.244992307843579	0.0286166917016912	0.019281369082091	-0.00933532261960021	4.21768506557291e-05	0.0999735868041107	0.000934225944702255	0.000344464696594914	-0.000589761248107341
0.0170866088233274	0.87833970291787	0.136109947643521	0.0690855794676316	-0.0670243681758892	0.00102470045022148	2.98011962661644	0.0751991666425676	0.0225268943250543	-0.0526722723175132
0.0117537704043814	0.65716520491938	0.146909441226174	0.105669721669286	-0.0412397195568881	0.000383298356036875	1.41597439400124	0.0645047012872479	0.0463205516588022	-0.0181841496284457
0.0109721888216614	0.609813729399285	0.0915570662360138	0.0665930945622238	-0.02496397167379	0.000294705608379982	1.1414696211138	0.0416755366530223	0.0338637425907803	-0.00781179406224199
-0.00215353078275995	-0.142313620455995	0.00897924199481146	0.0108349780427229	0.00185573604791147	-0.000104528065904928	-0.420726955066785	0.014429446053707	0.0158963768377276	0.00146693078402053
0.00326397480946805	0.215162300204576	0.0153142690525169	0.0157947669398072	0.000480497887290312	1.76808229770002e-05	0.0678650001329773	0.000238438814778676	0.000198741115498795	-3.96976992798811e-05
0.00797009673121525	0.467258236976192	0.107707909940843	0.0934333178942904	-0.0142745920465526	0.000245091863235513	0.92048378792888	0.0416400326710776	0.0362272576523158	-0.00541277501876179
0.0046739075714382	0.238553604280139	0.0294098929755889	0.0203739706493908	-0.00903592232619817	5.9305462468174e-05	0.12088608904895	0.0016619953927578	0.000481822369227521	-0.00118017302353028
0.0106230133218402	0.65741343793475	0.0671533338645169	0.0537095678090306	-0.0134437660554862	0.000391280866981243	1.90965027267954	0.0255795240232217	0.0239597257529651	-0.00161979827025659
0.00388689459422557	0.104241025483379	0.0118593146108175	0.0022795522217613	-0.00957976238905619	1.62145605526373e-06	-0.250751750610781	7.50771867084878e-07	0.00122794776264595	0.00122719699077887
0.0109263980795533	0.671485645188634	0.11478219267572	0.111248422029554	-0.00353377064616635	0.000450619733616713	1.7565306664468	0.0652376152051968	0.0648187188239229	-0.000418896381273889
0.0210717901205201	1.26394280392311	0.234140917304648	0.218682369790654	-0.0154585475139937	0.00134219363116336	5.19537959746888	0.219805025055193	0.213611703281946	-0.00619332177324772
0.0174028401373578	0.969336283136438	0.14314917939943	0.118980803583183	-0.0241683758162471	0.000913658392658771	3.293621556852	0.111838391043642	0.105449521183497	-0.00638886986014514
0.00549342835603307	0.311827932408218	0.0394412867968571	0.030540462546126	-0.00890082425073107	0.000126521672749895	0.494182700948607	0.00964513825361659	0.00805552624053855	-0.00158961201307803
0.00159301270371479	0.085621006444662	0.0046785173781627	0.00409975421492113	-0.000578763163241566	0.000124129983621256	0.406478470822039	0.0133546562895282	0.0105875141613884	-0.00276714212813982
0.00998535163003447	0.64285143740234	0.103180289308427	0.101917456780143	-0.00126283252828358	0.000376914936122533	1.61945181134907	0.0406858433499155	0.041344120280355	0.00065827693043951
0.00571325681624664	0.266117459558395	0.0403354979713395	0.0225848123336873	-0.0177506856376521	0.000203548625392628	0.427813909312303	0.0160289015113375	0.0047716817926829	-0.0112572197186546
0.0103901126691383	0.573043973685508	0.125042195841609	0.113895256932203	-0.0111469389094063	0.000609660609786548	2.14663837683886	0.0668926324697673	0.0620874989352469	-0.00480513353452047
0.0145159984359194	0.671732831682078	0.15935930162544	0.0803392791400038	-0.0790200224854361	0.000351330113404573	0.440460097984048	0.0272354426908297	0.00303625636726584	-0.0241991863235639
0.0176679286216255	1.08949984596089	0.099852417037274	0.0853286760001858	-0.0145237410370882	0.00218691535500648	8.11257408647085	0.0809889387181993	0.0634324835664027	-0.0175564551517966
0.00287253132552856	0.152789107207826	0.0160381612314213	0.0108288896838199	-0.0052092715476014	9.61436976122705e-05	0.331731861375929	0.00876926352813743	0.00591667475290389	-0.00285258877523354
0.00392361464158106	0.209201006785991	0.0222307628695972	0.014738761562305	-0.00749200130729216	0.00012734460868795	0.485714526204345	0.015254496301015	0.0125193235624417	-0.00273517273857334
0.0134211479396794	0.69340642563903	0.1207549263944	0.0789088902792561	-0.0418460361151436	0.000454685312681681	1.51120501170737	0.0610964154818566	0.0416390948435664	-0.0194573206382903
