LR1_coefficients_null_raster	LR1_coefficients_SES_class_R	LR1_R2_null_raster	LR1_R2_SES_class_R	LR1_Q_SES_class_R	LR2_coefficients_null_raster	LR2_coefficients_SES_class_R	LR2_R2_null_raster	LR2_R2_SES_class_R	LR2_Q_SES_class_R
0.0144019952786538	0.000247721314862104	0.0811044457869707	0.131792572894832	0.0506881271078617	0.000305774498326309	1.44574742519138e-07	0.0119163232277667	0.0540780897062138	0.0421617664784471
0.00800137197741126	0.000139393148016331	0.0910687416180943	0.117571125986426	0.0265023843683317	0.00027268917370026	8.05168588987214e-08	0.0498629900273454	0.0726402093873989	0.0227772193600535
0.00938218602977928	0.000142409082712406	0.10676090480526	0.111653936693097	0.00489303188783732	0.00039685662446614	8.69556651876272e-08	0.0914462329857083	0.0933879945316207	0.00194176154591237
0.00341777219713435	5.215405727608e-05	0.0390021110170906	0.0381427649402178	-0.000859346076872776	2.97565167867292e-05	6.32757534605579e-09	0.00142262304345827	0.000980064987755578	-0.000442558055702688
0.00733310685956161	0.00013951784096299	0.0273926150472636	0.0563136828368598	0.0289210677895962	0.000186493619025557	9.5848355692539e-08	0.00328562748764304	0.0224190753816219	0.0191334478939788
0.00966427814904749	0.000153314005561884	0.198860845494784	0.240068173903832	0.0412073284090484	0.000407384363798436	1.04113075930659e-07	0.155081246289432	0.181531432829321	0.0264501865398882
0.0107761311670258	0.000161032865359731	0.0537786151135852	0.06278304704897	0.00900443193538482	0.000344820317204087	8.03533531811529e-08	0.0163342619141792	0.0228264170986062	0.00649215518442697
-0.000158922769380857	-2.80002553035024e-06	0.000106951358049207	0.000163008708598879	5.60573505496724e-05	3.02293613269832e-05	5.27566486462021e-09	0.002875166588426	0.00212362416864372	-0.000751542419782275
0.00663073637595228	0.000126199455255248	0.0238514915213234	0.0396871373066162	0.0158356457852928	0.000216400985445001	6.16598791142296e-08	0.0134087095085047	0.019194174817381	0.00578546530887637
0.0100994466383583	0.000153217011291168	0.0561967242102527	0.0721716986952427	0.01597497448499	0.000191581552376804	6.20942556665692e-08	0.00669593895932965	0.0170310461640215	0.0103351072046919
-0.000772085964123996	-1.4237020416047e-05	0.00317794478235108	0.0045633621687548	0.00138541738640373	-4.90259935867915e-05	-1.28199899030894e-08	0.0101053780080106	0.0146775029629643	0.00457212495495371
0.0144971781257602	0.000229375040935048	0.255985423436336	0.290290883732885	0.0343054602965484	0.00069041726669692	1.78414140939852e-07	0.188797329938242	0.232394950048012	0.0435976201097697
0.0123268770698346	0.000181609839392145	0.0788299778984355	0.0777755259159189	-0.00105445198251664	0.00021581906241389	6.15440894676942e-08	0.00845488821043189	0.0123872197491419	0.00393233153870999
-0.000865857122069752	-1.20892895760618e-05	0.00574866481494992	0.00460881880409802	-0.0011398460108519	-5.56668795327862e-05	-1.14974524520673e-08	0.0145457202259838	0.0140255428061059	-0.00052017741987787
0.00307627850657899	4.82880575855127e-05	0.0139020253885226	0.016419160433271	0.00251713504474842	6.57526924825383e-05	1.96343792506514e-08	0.00191556483444011	0.00366998765586236	0.00175442282142225
