node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
222,224,0.0681512296978086,-71.5628748805616,-16.3329617470684,-71.5640059085634,-16.3317811886476,14.8083366338925,14.7401854041947,2017.12858485175,2017.19673608145,NA
219,52,1.14758672428784,-71.5849290529212,-16.3191305386344,-71.5947644599952,-16.3238274799977,14.8162580866875,13.6686713623997,2016.05707080996,2017.20465753425,91_2017_2017-03-17
192,24,0.310282869878717,-71.4983532960142,-16.3944821928256,-71.5830583899965,-16.3261293900011,14.879271785317,14.5689889154383,2016.957388363,2017.26767123288,112_2017_2017-04-09
206,207,0.500314165313015,-71.5173478436286,-16.3787078904373,-71.5159182803284,-16.3828968306229,14.8878455139073,14.3875313485942,2016.77593079615,2017.27624496147,NA
220,53,2.59030275674986,-71.5541943015309,-16.3344901863999,-71.531432099992,-16.3021234699992,14.8902306894265,12.2999279326767,2014.68832738024,2017.27863013699,145_2017_2017-04-13
192,25,0.362337664399458,-71.4983532960142,-16.3944821928256,-71.4906796999995,-16.3943812399998,14.9313265798378,14.5689889154383,2016.957388363,2017.3197260274,159_2017_2017-04-28
230,233,0.405701967637064,-71.540865074379,-16.3495881217671,-71.5332159710058,-16.3588070242548,14.9385848124301,14.532882844793,2016.92128229235,2017.32698425999,NA
297,298,1.30768066163886,-71.5881301340189,-16.335369171673,-71.5867003837847,-16.3480043292368,14.964153988755,13.6564733271161,2016.04487277468,2017.35255343631,NA
290,291,0.896330893212429,-71.5497234994641,-16.3227498492339,-71.549253657298,-16.3196700871538,14.9686989414384,14.072368048226,2016.46076749578,2017.357098389,NA
267,268,0.544281834131025,-71.5800180215855,-16.340889937181,-71.5948278662771,-16.3385862370279,15.0057165292528,14.4614346951218,2016.84983414268,2017.39411597681,NA
303,136,0.268236711247852,-71.5988439746368,-16.3319634804193,-71.5862893700029,-16.3379487899973,15.0546142510707,14.7863775398229,2017.17477698738,2017.44301369863,201_2017_2017-06-12
303,137,0.317551779742504,-71.5988439746368,-16.3319634804193,-71.6378273700026,-16.3095575000018,15.1039293195654,14.7863775398229,2017.17477698738,2017.49232876712,225_2017_2017-06-30
224,225,0.318769261848194,-71.5640059085634,-16.3317811886476,-71.5656514096584,-16.3402003194407,15.1271058957407,14.8083366338925,2017.19673608145,2017.5155053433,NA
207,208,0.263432744589317,-71.5159182803284,-16.3828968306229,-71.5147162145066,-16.3688740152029,15.1512782584966,14.8878455139073,2017.27624496147,2017.53967770606,NA
302,304,0.714825217766236,-71.5986188994935,-16.3313818306838,-71.60482550568,-16.3355407445455,15.1777320983885,14.4629068806223,2016.85130632818,2017.56613154595,NA
258,89,0.751037587665041,-71.5520636894738,-16.3172051914297,-71.5434690099996,-16.3223707499985,15.1833813743599,14.4323437866949,2016.82074323425,2017.57178082192,259_2017_2017-07-29
