node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
149,269,1.2603323554639,-16.3857944117003,-71.5272778949777,-16.3934551975944,-71.5132045449048,1.2603323554639,0,2012.86174428083,2014.1220766363,131400000
149,150,0.857365204947184,-16.3857944117003,-71.5272778949777,-16.3347567768013,-71.5487604786629,0.857365204947184,0,2012.86174428083,2013.71910948578,131400000
150,151,0.279820175738312,-16.3347567768013,-71.5487604786629,-16.3077744678404,-71.5589385031673,1.1371853806855,0.857365204947184,2013.71910948578,2013.99892966152,131400000
150,188,0.451747433262884,-16.3347567768013,-71.5487604786629,-16.316487214961,-71.5609658071313,1.30911263821007,0.857365204947184,2013.71910948578,2014.17085691904,131400000
151,185,1.69076791836707,-16.3077744678404,-71.5589385031673,-16.3183552103192,-71.5810365608457,2.82795329905257,1.1371853806855,2013.99892966152,2015.68969757988,131400000
151,152,0.202060514766799,-16.3077744678404,-71.5589385031673,-16.3129855213756,-71.5555639944518,1.3392458954523,1.1371853806855,2013.99892966152,2014.20099017628,131400000
152,1,3.077639960702,-16.3129855213756,-71.5555639944518,-16.30212347,-71.5314321,4.41688585615429,1.3392458954523,2014.20099017628,2017.27863013699,131400000
152,153,0.172865308124685,-16.3129855213756,-71.5555639944518,-16.3029293279148,-71.5691280756666,1.51211120357698,1.3392458954523,2014.20099017628,2014.37385548441,131400000
153,154,0.225851157317928,-16.3029293279148,-71.5691280756666,-16.3430536667801,-71.5907885360138,1.73796236089491,1.51211120357698,2014.37385548441,2014.59970664173,131400000
153,184,3.45810788241568,-16.3029293279148,-71.5691280756666,-16.3137600682319,-71.5746116574666,4.97021908599266,1.51211120357698,2014.37385548441,2017.83196336682,131400000
154,159,0.217774322216233,-16.3430536667801,-71.5907885360138,-16.3429729887873,-71.5895586767698,1.95573668311114,1.73796236089491,2014.59970664173,2014.81748096394,131400000
